A1,A2,A3,B1,B2,B3,C1,C2,C3, 
11,7,3,3,3,2,0,1,0,
10,7,3,3,4,1,0,1,0,
10,8,4,4,4,1,0,0,0,
9,8,2,5,4,2,0,0,0,
12,8,5,6,4,1,1,1,0,
15,9,4,4,3,2,1,0,0,
16,9,4,5,4,2,0,0,0,
17,9,5,4,2,2,1,0,0,
18,10,4,5,4,3,1,1,0,
17,9,5,5,4,3,1,1,0,
18,9,3,5,4,2,1,0,0,
17,10,5,5,3,1,1,0,0,
16,10,5,6,4,2,1,0,0,
16,10,4,4,4,1,0,0,1,
17,11,5,5,4,1,1,0,0,
16,11,5,5,4,2,2,2,0,
16,10,4,4,4,1,0,0,1,
17,11,4,6,4,2,0,1,0,
16,10,5,6,4,1,0,0,0,
19,11,5,5,4,1,0,1,1,
18,11,4,5,3,1,1,0,0,
18,11,4,6,4,2,0,1,1,
18,10,4,5,4,2,1,1,0,
17,11,4,5,4,1,1,1,0,
19,11,3,5,4,2,1,0,0,
17,10,5,6,4,1,0,0,0,
16,10,4,4,3,2,1,1,1,
16,10,3,4,5,2,1,0,0,
16,12,4,6,3,2,0,0,0,
17,12,4,5,4,1,1,0,0,
16,12,5,6,4,2,1,1,0,
17,12,5,6,5,2,1,0,0,
17,12,5,5,4,1,1,0,0,
16,13,5,5,4,3,1,0,0,
16,12,4,6,5,2,0,0,1,
16,12,3,5,5,2,1,0,0,
16,11,5,7,4,1,1,1,0,
17,11,4,4,5,2,0,0,0,
17,12,5,4,4,2,1,1,1,
18,11,4,5,4,2,1,0,0,
18,12,4,5,5,1,2,1,0,
18,12,5,6,4,1,1,1,0,
18,12,4,6,4,1,0,0,1,
19,12,3,5,5,2,1,0,0,
18,12,6,6,4,2,1,1,0,
18,12,2,4,4,1,1,0,0,
19,13,5,5,4,1,0,1,1,
18,12,4,5,4,1,1,1,0,
18,12,5,6,4,3,0,0,0,
17,12,5,6,4,1,1,0,0,
19,11,5,5,5,2,1,0,1,
18,12,5,5,5,2,0,1,1,
19,12,3,6,6,3,1,0,0,
17,12,4,6,5,2,0,0,0,
18,13,5,6,4,2,0,0,0,
20,12,4,7,4,1,0,1,0,
19,12,4,5,4,2,2,1,0,
19,12,5,6,5,1,0,0,0,
19,11,4,6,5,2,0,0,0,
18,11,4,6,6,2,1,1,0,
18,11,4,6,5,2,0,2,0,
19,11,4,7,5,2,2,0,1,
18,11,3,7,5,2,0,0,0,
20,12,4,7,6,2,1,0,0,
19,12,4,5,5,2,0,1,0,
18,11,3,7,6,2,1,0,0,
21,12,4,7,5,2,1,1,0,
18,12,4,5,5,2,2,1,1,
