A1,A2,A3,B1,B2,B3,C1,C2,C3,
0,0,0,13,44,377,2,16,192,
0,0,0,11,52,483,3,14,116,
0,0,0,11,64,560,1,11,64,
0,0,0,10,71,590,1,8,35,
0,0,0,12,79,602,2,7,12,
0,0,4,13,90,562,2,4,3,
0,1,11,12,112,493,2,5,3,
0,2,20,11,133,461,1,4,2,
0,2,23,14,160,438,0,4,2,
0,2,22,17,185,452,1,4,1,
0,1,17,18,200,501,2,6,2,
0,1,8,18,176,554,2,7,5,
0,0,2,18,165,566,2,13,23,
0,0,0,18,150,521,3,20,54,
0,0,0,16,125,421,2,25,89,
0,0,1,16,112,358,2,30,108,
0,0,1,10,114,302,2,29,94,
0,0,1,10,107,227,2,28,70,
0,1,0,11,78,139,2,26,44,
0,0,0,9,49,58,2,23,26,
0,1,1,4,9,18,0,6,10,
0,1,2,1,3,3,0,2,5,
0,1,2,2,3,3,0,2,4,
0,1,0,0,3,2,0,2,4,
0,1,1,1,3,1,0,4,4,
0,0,1,1,4,3,1,3,4,
0,0,2,2,3,1,1,2,3,
0,0,1,2,3,1,0,3,5,
0,0,0,1,3,2,1,2,5,
0,0,0,1,4,2,0,4,4,
0,0,0,2,2,1,1,5,4,
0,1,1,2,3,2,0,4,6,
0,0,1,1,4,3,1,4,5,
0,0,2,2,4,2,0,3,5,
0,0,2,1,2,1,0,3,7,
0,0,2,1,2,3,0,3,5,
0,0,1,2,4,3,0,3,4,
0,1,2,2,3,2,2,4,5,
0,0,2,1,2,2,2,4,6,
0,0,2,1,2,2,1,3,5,
0,0,0,1,1,0,1,0,1,
3,8,101,0,0,1,1,3,5,
1,6,70,1,1,2,2,3,5,
4,10,122,1,0,3,0,2,2,
4,16,176,0,1,1,0,3,2,
6,20,242,0,0,3,1,2,3,
6,21,283,0,0,2,0,1,3,
6,18,305,1,0,3,1,2,4,
6,19,302,0,1,2,2,1,2,
8,20,323,1,0,2,1,2,2,
7,24,362,0,1,3,1,2,2,
7,26,380,0,1,2,0,1,1,
6,21,334,0,1,1,0,1,2,
4,15,284,0,0,2,1,1,3,
6,15,263,0,0,3,1,2,4,
4,15,289,0,0,3,1,3,4,
5,16,304,1,0,3,0,1,3,
4,13,258,0,0,0,0,0,2,
4,10,203,0,0,1,1,1,3,
3,8,159,1,0,3,0,2,3,
1,7,155,0,0,1,0,2,3,
2,11,197,0,0,3,1,3,5,
3,11,242,1,1,1,0,3,4,
5,14,277,1,0,1,1,1,3,
5,15,303,0,1,0,0,1,3,
5,16,320,0,0,1,1,0,2,
