A1,A2,A3,B1,B2,B3,C1,C2,C3,
3,3,5,564,356,41,9,18,8,
4,3,6,544,412,46,10,17,8,
6,1,3,524,452,54,10,15,10,
7,3,3,474,470,64,11,13,12,
12,2,3,391,477,93,15,14,11,
11,5,8,299,454,115,15,11,9,
18,7,10,237,424,122,16,12,10,
29,11,13,192,400,124,18,12,8,
46,27,20,164,366,122,18,11,9,
63,45,26,155,355,123,19,11,9,
72,52,33,150,335,120,19,11,9,
80,62,39,133,293,116,19,12,9,
83,76,42,109,232,103,20,13,9,
93,94,51,91,176,88,20,13,9,
99,124,60,82,132,78,19,13,9,
107,155,77,61,76,56,16,13,7,
125,183,101,52,57,48,15,14,10,
132,202,103,42,51,49,15,13,10,
139,224,112,37,48,50,16,13,10,
145,245,123,38,48,51,16,13,12,
155,263,124,36,46,52,15,14,12,
164,266,122,38,52,55,16,13,12,
166,270,119,42,50,57,15,13,14,
170,286,121,44,47,56,15,14,13,
177,285,128,39,43,53,13,14,12,
181,292,131,33,37,49,11,14,10,
171,294,138,26,30,45,10,13,11,
161,301,155,23,25,37,9,12,9,
159,304,173,20,26,33,11,10,7,
165,338,202,22,24,29,10,9,5,
167,367,235,21,25,27,9,9,6,
169,380,253,22,23,23,10,11,5,
169,394,278,20,22,20,11,9,5,
172,412,309,21,22,17,10,10,6,
177,428,351,21,21,15,9,8,3,
182,456,376,24,23,18,11,8,3,
184,474,396,26,25,19,10,7,4,
189,487,421,27,25,20,9,7,3,
186,486,428,29,30,27,11,6,3,
179,469,416,32,43,35,11,6,3,
162,433,388,40,56,38,9,6,3,
135,353,316,50,104,65,10,5,2,
97,249,230,63,186,103,9,5,2,
73,165,170,79,243,152,10,4,0,
47,98,111,91,309,208,12,3,1,
22,41,63,107,382,286,12,4,1,
6,13,25,125,435,366,11,5,2,
2,4,12,127,486,428,13,3,2,
1,2,8,123,543,456,12,5,0,
0,1,5,128,538,475,12,7,9,
0,2,4,117,506,452,12,9,14,
0,2,5,108,460,403,12,14,28,
0,2,6,99,415,358,13,19,38,
