A1,A2,A3,B1,B2,B3,C1,C2,C3,
39,16,10,20,12,11,3,2,2,
40,16,11,20,11,9,2,2,2,
39,16,11,19,10,9,3,2,2,
38,15,10,20,10,9,3,1,2,
39,16,11,19,11,10,3,2,1,
40,17,12,20,11,10,3,2,2,
40,15,12,19,11,10,3,1,2,
40,17,12,19,11,10,3,1,1,
41,16,11,19,10,10,3,1,1,
40,17,11,21,10,9,3,1,2,
39,15,11,19,10,11,1,2,2,
40,17,12,20,11,10,3,2,1,
40,16,11,20,10,10,3,2,2,
40,17,10,19,11,10,2,1,1,
39,17,12,20,10,10,3,2,2,
39,17,11,19,10,10,3,1,1,
39,18,12,20,10,10,2,1,1,
40,15,12,20,10,10,2,2,2,
40,15,12,20,11,10,3,2,2,
39,16,12,19,10,10,3,1,2,
40,17,11,21,11,9,2,1,1,
40,16,11,20,11,10,2,1,1,
40,16,12,19,11,10,3,2,1,
40,16,12,21,11,11,3,1,1,
39,16,11,20,10,10,2,1,2,
40,16,12,20,10,10,2,0,1,
39,17,12,19,10,10,2,2,1,
40,17,12,20,11,10,3,3,1,
39,15,11,18,10,10,2,0,1,
41,16,10,20,10,10,2,1,1,
40,16,12,20,10,10,3,1,1,
39,17,11,19,11,10,3,1,1,
39,17,12,20,10,10,2,1,1,
39,16,11,19,10,10,3,1,2,
39,17,12,21,10,10,2,1,2,
40,17,10,20,11,10,2,1,1,
39,16,12,21,11,9,3,2,0,
41,16,11,19,10,11,2,1,2,
41,17,11,20,10,10,2,1,2,
41,17,11,20,11,11,3,2,0,
39,16,13,20,11,10,3,2,2,
41,15,12,20,11,9,3,0,2,
41,16,12,20,11,11,3,2,2,
40,16,11,20,11,10,3,2,2,
40,17,11,21,11,10,3,1,2,
39,17,12,20,11,10,3,2,1,
40,15,12,20,11,11,3,1,2,
41,16,12,19,11,10,2,1,2,
40,16,13,20,10,10,2,1,1,
39,17,11,19,11,10,2,0,1,
39,16,11,20,10,10,3,2,1,
40,17,10,19,11,10,3,1,1,
39,17,12,19,11,9,3,2,2,
40,17,12,20,10,10,3,2,1,
39,16,11,20,11,10,3,2,1,
40,16,12,19,10,11,3,1,2,
40,16,11,19,10,10,2,1,0,
41,17,11,19,11,10,2,1,2,
41,17,10,20,11,10,3,2,2,
40,16,11,20,10,10,2,2,2,
41,17,12,20,10,10,3,1,1,
41,17,12,20,11,10,3,1,1,
40,16,12,19,10,11,2,1,2,
40,16,12,20,11,9,3,2,1,
39,16,10,21,10,10,3,1,2,
40,17,12,20,11,10,2,0,1,
40,16,12,20,11,10,2,1,2,
41,17,11,20,11,10,3,2,1,
40,16,12,20,11,10,2,2,2,
