A1,A2,A3,B1,B2,B3,C1,C2,C3,2-A1,2-A2,2-A3,2-B1,2-B2,2-B3,2-C1,2-C2,2-C3,
2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,1,
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,10,2,2,
0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,10,10,6,
0,1,3,0,1,6,3,9,9,2,8,18,0,0,0,10,14,17,
0,2,7,1,8,26,2,11,12,2,14,42,0,0,1,8,16,23,
0,5,25,2,16,43,3,15,16,3,19,64,0,0,2,9,24,28,
0,4,49,1,19,60,3,15,18,2,27,86,0,0,3,8,31,36,
0,8,73,4,31,73,1,16,23,5,32,100,0,2,7,14,38,41,
1,13,105,4,37,89,2,19,28,5,42,110,0,3,9,18,44,45,
1,20,126,2,52,103,3,19,34,6,47,120,1,4,10,24,50,52,
1,24,138,5,57,108,3,23,38,6,53,125,0,5,13,31,57,57,
0,28,147,2,60,122,3,24,43,6,56,127,0,7,14,33,64,62,
1,28,155,4,63,128,3,23,47,6,60,131,0,7,15,38,71,67,
1,32,159,2,66,134,3,27,54,7,63,129,1,8,15,38,77,73,
1,34,157,4,72,137,4,29,58,8,61,128,2,8,15,44,83,76,
0,31,146,5,75,139,4,30,66,8,61,128,2,10,15,44,85,82,
0,31,147,4,80,142,4,32,71,7,64,128,2,9,15,49,90,86,
0,32,151,4,83,143,4,36,72,8,63,123,3,8,15,52,93,88,
1,29,143,5,81,145,4,36,75,9,63,125,2,9,14,53,93,87,
0,27,132,6,83,145,8,40,75,9,64,122,3,8,14,56,97,90,
0,26,132,6,80,148,6,39,78,8,63,119,3,10,14,56,96,93,
0,24,133,3,78,149,5,39,79,8,58,116,3,10,14,52,100,95,
1,22,127,6,79,148,7,40,81,8,58,118,3,9,14,52,101,94,
2,23,127,6,82,150,7,39,81,8,61,119,3,10,14,56,102,98,
2,21,125,7,79,150,7,40,83,8,60,117,2,11,14,53,106,98,
2,23,130,7,80,152,7,41,83,8,57,114,2,11,14,52,104,101,
0,24,137,7,83,154,9,41,85,7,59,115,3,11,16,51,106,102,
0,26,141,7,86,155,7,42,86,7,59,106,3,12,14,50,107,103,
0,25,139,5,86,156,7,42,86,8,53,105,2,10,14,46,108,104,
1,24,140,6,85,158,7,43,87,6,53,104,2,11,15,46,110,105,
1,23,139,7,86,158,8,43,90,6,53,103,2,10,15,48,112,106,
0,23,139,5,82,159,7,45,89,7,54,102,2,12,15,48,115,110,
0,22,137,5,83,160,8,44,88,7,54,103,3,11,15,50,115,110,
0,17,123,7,77,157,8,45,90,5,53,100,3,10,15,47,116,111,
0,15,107,7,73,158,9,45,91,5,50,94,2,10,13,47,114,111,
1,13,100,6,71,159,8,45,91,7,52,96,2,11,12,45,116,112,
1,14,98,7,71,159,9,45,91,5,50,94,2,10,13,42,117,112,
1,15,101,9,73,159,7,46,91,5,50,92,3,11,13,45,116,112,
0,15,98,6,76,158,7,48,93,5,51,96,2,12,13,45,116,111,
0,15,91,6,76,156,9,49,92,4,52,94,3,10,13,45,118,110,
1,14,91,7,75,154,8,49,92,5,50,90,3,11,12,45,117,111,
1,13,87,7,70,155,7,47,93,3,51,91,3,10,11,42,115,109,
0,10,70,7,69,151,9,46,91,5,49,90,3,8,11,41,112,107,
0,9,51,7,67,144,9,47,87,5,49,90,2,9,9,41,112,103,
0,8,39,10,65,142,10,49,84,4,48,86,2,9,9,40,111,102,
0,4,30,6,58,135,8,46,83,4,47,89,1,8,8,35,106,98,
0,5,23,6,54,129,9,47,79,5,47,89,1,7,7,33,102,92,
0,5,17,7,52,120,10,47,76,3,43,81,0,8,6,31,97,89,
1,3,16,6,52,122,9,47,74,3,36,63,1,8,6,31,97,89,
1,4,15,8,51,118,9,46,70,2,29,50,0,5,5,28,84,80,
0,3,14,8,52,112,10,46,65,3,28,52,1,3,5,24,77,72,
0,4,11,6,51,103,8,44,59,2,26,44,0,4,4,24,71,65,
0,1,4,5,36,78,8,39,51,1,20,28,0,1,2,23,57,54,
0,3,4,1,16,43,7,32,40,2,15,23,0,0,0,19,47,44,
0,3,5,3,11,32,6,25,36,2,11,15,0,0,0,19,43,39,
0,1,3,0,3,12,7,15,28,3,7,8,0,0,0,18,32,29,
1,2,4,0,0,0,2,6,16,0,2,4,0,0,0,15,19,19,
0,0,3,0,0,0,0,2,7,2,1,2,0,0,0,12,7,10,
0,1,3,0,0,0,0,1,2,0,0,0,0,0,0,6,0,0,
0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,
1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,
0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,
0,1,1,0,1,1,1,2,3,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,1,1,3,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,1,0,
0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,4,0,
0,0,0,1,0,4,0,0,4,0,0,0,0,0,0,0,3,1,
0,0,0,3,4,10,1,1,2,0,0,0,0,0,0,0,5,1,
0,0,0,4,6,13,1,0,4,0,0,0,0,0,0,0,7,1,
0,0,0,5,14,14,2,5,4,0,0,0,0,0,0,0,9,3,
0,0,0,5,15,21,4,4,4,0,6,1,0,0,0,0,11,6,
0,0,0,5,21,29,3,6,4,0,6,3,0,0,0,0,13,7,
0,0,0,5,24,22,4,8,4,0,3,1,0,0,0,0,13,7,
0,0,0,1,8,7,5,11,10,0,0,0,0,0,0,0,19,12,
0,0,0,0,5,5,7,6,10,0,0,0,0,0,0,2,19,16,
0,0,0,0,1,3,4,6,8,0,1,0,0,0,0,2,20,14,
0,0,0,0,0,0,5,6,5,0,0,0,0,0,0,1,15,8,
0,0,0,0,0,0,4,2,5,0,0,0,0,0,0,1,11,5,
0,0,1,0,0,0,2,5,12,0,0,0,0,0,0,0,16,7,
0,1,1,0,0,1,3,8,19,0,0,0,0,0,0,2,34,24,
2,4,0,1,5,2,5,52,48,0,2,1,0,0,0,2,61,50,
0,7,2,1,10,5,8,83,57,0,4,4,0,2,0,6,96,74,
0,5,2,2,18,8,11,108,80,0,5,3,0,2,1,7,117,90,
0,3,2,4,23,13,12,125,99,0,6,5,0,3,2,9,132,106,
2,5,2,5,29,14,18,142,112,0,4,4,0,4,4,9,152,128,
1,6,3,8,36,16,21,159,126,0,8,14,0,6,5,11,161,137,
1,7,5,10,48,23,20,165,141,0,12,22,0,9,9,12,172,142,
0,7,8,8,74,44,19,176,152,0,14,20,0,12,12,16,183,154,
0,7,5,11,75,45,22,185,154,0,14,22,0,12,12,17,193,162,
0,7,6,9,76,47,20,184,165,0,17,21,0,16,12,0,203,168,
0,7,6,9,91,63,20,189,178,0,17,25,1,18,15,22,211,172,
0,8,10,12,94,70,20,193,185,0,18,25,0,20,16,24,221,176,
0,9,10,9,99,72,19,197,189,0,19,26,0,21,17,0,228,181,
0,8,11,9,99,74,16,198,196,0,17,23,0,22,18,24,238,188,
0,8,10,8,102,80,16,199,201,0,17,21,0,25,19,26,244,195,
0,8,9,8,101,82,17,206,205,0,17,20,1,25,19,27,252,199,
1,8,9,8,99,86,18,205,209,0,17,20,1,27,19,32,259,199,
0,8,8,9,94,85,18,199,209,0,16,23,1,26,20,31,265,204,
0,9,9,8,91,85,17,200,211,1,19,22,2,26,19,34,269,207,
0,8,8,9,94,89,16,202,217,1,18,21,1,27,21,32,272,208,
0,7,8,10,94,91,17,205,217,1,15,19,2,29,22,37,273,209,
1,8,7,9,97,93,19,209,219,0,12,12,4,30,23,40,282,212,
0,5,8,10,98,94,18,215,224,0,9,10,4,31,22,45,286,214,
0,5,7,8,95,94,18,212,226,0,9,9,2,30,21,46,290,218,
0,4,5,8,88,93,18,215,226,0,8,9,3,30,22,46,290,218,
0,3,4,8,89,94,18,216,229,0,8,9,4,31,21,52,294,219,
0,5,5,9,78,82,19,214,225,0,9,9,2,27,21,52,301,225,
0,6,6,6,77,82,19,213,223,0,9,9,3,29,21,53,304,227,
0,5,7,6,85,86,20,217,227,0,7,8,3,31,21,55,306,228,
0,6,8,8,84,87,21,215,226,0,9,9,3,30,22,57,309,231,
1,5,7,8,81,82,20,211,228,0,9,11,4,29,22,56,313,235,
0,7,7,7,84,82,21,211,228,0,11,11,4,31,22,57,312,234,
0,6,9,7,84,85,20,213,229,1,11,9,4,31,23,59,313,234,
0,5,6,6,85,84,21,213,228,0,10,8,4,31,21,58,316,238,
0,6,6,8,74,74,21,211,226,0,8,7,4,26,20,58,320,240,
0,5,6,6,69,66,20,206,228,0,7,9,2,25,17,60,322,242,
0,4,5,6,62,62,21,206,228,1,9,7,2,24,18,61,324,241,
0,5,7,7,64,67,19,205,230,0,9,9,4,26,19,59,322,243,
1,5,8,8,67,73,21,206,231,1,10,9,3,28,20,60,321,242,
0,6,8,7,68,71,22,205,229,0,10,10,5,27,21,61,323,244,
0,7,8,9,66,71,23,203,228,0,10,12,5,26,20,60,323,242,
0,6,8,7,63,65,24,200,225,0,10,10,4,25,18,60,326,244,
1,6,9,8,64,66,21,199,226,0,11,10,4,26,19,58,325,243,
0,7,7,6,65,69,22,196,226,0,10,11,3,27,19,57,325,241,
0,6,7,7,66,68,21,198,224,0,11,12,3,26,18,57,324,241,
0,6,7,6,66,68,22,196,222,0,12,11,4,27,19,55,321,238,
0,5,7,8,69,70,21,199,219,0,11,12,4,26,18,53,312,231,
1,5,7,8,70,70,22,194,212,0,11,12,3,26,19,46,305,223,
0,5,7,7,68,73,20,184,199,1,13,9,1,23,16,43,291,208,
0,4,5,6,63,71,20,173,187,0,10,9,1,23,16,37,277,199,
0,3,6,6,63,70,19,163,176,0,10,11,0,19,14,32,253,182,
0,4,5,6,53,67,16,147,155,0,7,8,0,15,10,23,228,170,
0,4,6,4,48,62,16,134,144,0,6,6,0,13,8,17,202,151,
0,3,5,5,37,47,16,107,124,0,5,7,0,9,5,10,181,140,
0,2,5,3,27,29,13,91,107,0,4,5,0,6,4,10,165,124,
1,3,3,2,24,27,11,79,101,0,5,4,0,4,2,7,140,115,
0,4,4,1,18,17,10,61,83,0,1,2,0,1,1,7,118,105,
0,2,0,0,9,3,9,42,60,0,0,0,0,0,0,6,91,89,
0,2,0,0,6,5,7,31,45,0,3,3,0,0,0,6,74,56,
0,0,3,0,5,5,5,18,24,0,3,1,0,0,0,3,40,27,
0,0,3,0,1,3,3,9,13,0,2,0,0,0,0,1,26,9,
0,0,4,0,0,1,0,3,3,0,2,0,0,0,0,0,19,6,
0,1,2,0,0,1,0,0,0,0,2,0,0,0,0,1,13,4,
0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,3,1,
0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,
0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,
1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,
1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,
0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,
2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,
1,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,
1,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,
0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,
1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,
1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2,0,
0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,4,1,
0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,14,4,
0,0,0,0,0,0,3,2,4,0,0,0,0,0,0,0,28,9,
0,0,0,0,0,0,4,4,7,0,1,0,0,0,0,0,39,15,
0,0,0,0,0,0,4,7,7,0,1,0,0,0,0,0,49,19,
0,0,1,0,0,0,3,10,10,0,1,0,0,0,0,0,54,25,
0,1,1,0,0,0,3,11,10,0,4,0,0,0,0,1,64,29,
0,3,4,0,0,2,4,9,11,0,3,2,0,0,0,1,65,31,
0,3,3,0,0,1,2,10,13,0,4,1,0,0,0,2,67,34,
0,3,6,0,1,2,4,13,18,0,4,1,0,0,0,1,69,37,
0,4,7,0,0,4,4,16,17,0,4,0,0,0,0,2,75,42,
0,3,8,0,0,4,5,15,20,0,3,1,0,0,0,3,78,41,
0,5,6,0,1,3,5,16,18,0,3,1,0,0,0,3,75,40,
1,5,7,0,0,4,5,17,21,0,2,0,0,0,0,2,69,38,
1,5,8,0,1,4,5,16,21,0,0,0,0,0,0,4,68,37,
0,5,5,0,2,4,5,18,23,0,0,0,0,0,0,4,63,31,
0,5,8,0,1,4,6,18,22,0,1,0,0,0,0,4,62,34,
0,6,8,0,2,3,6,18,23,0,0,0,0,0,0,5,64,37,
0,6,9,0,2,4,4,19,23,0,3,1,0,0,0,7,66,40,
0,7,9,0,2,5,4,21,23,0,1,0,0,0,0,7,64,39,
0,8,8,0,2,5,5,18,21,0,2,1,0,0,0,7,61,42,
0,8,8,0,1,4,7,21,23,0,1,1,0,0,0,5,63,42,
0,6,8,0,2,3,6,19,23,0,2,0,0,0,0,7,65,43,
1,7,7,0,2,2,6,19,21,0,2,1,0,0,0,6,67,44,
0,6,8,0,2,3,6,21,20,0,2,0,0,0,0,6,68,44,
0,7,7,0,2,3,6,19,19,0,3,1,0,0,0,7,65,46,
0,8,5,0,3,3,5,20,20,0,2,0,0,0,0,6,70,44,
0,5,5,0,1,3,6,19,18,0,2,0,0,0,0,7,68,44,
0,5,4,0,1,3,5,18,16,0,2,0,0,0,0,5,65,40,
0,5,3,0,1,1,5,19,14,0,2,0,0,0,0,7,61,38,
0,5,4,0,1,1,5,18,14,0,2,0,0,0,0,7,60,40,
0,5,3,0,2,0,5,18,13,0,1,0,0,0,0,6,57,37,
2,6,3,0,1,1,3,18,13,0,2,0,0,0,0,8,58,39,
0,6,5,0,2,1,4,18,13,0,3,0,0,0,0,6,56,38,
1,7,3,0,2,2,4,17,14,0,3,1,0,0,0,6,58,40,
0,5,3,0,0,1,4,18,13,0,2,1,0,0,0,7,56,37,
0,6,3,0,2,1,4,18,12,0,2,1,0,0,0,7,57,40,
1,6,3,0,1,1,5,18,13,0,3,0,0,0,0,6,59,40,
0,6,3,0,1,1,7,17,12,0,2,1,0,0,0,7,59,41,
0,6,3,0,1,0,5,16,12,0,2,0,0,0,0,7,58,41,
0,6,4,0,2,1,5,16,11,0,4,1,0,0,0,7,60,40,
0,4,2,0,2,0,4,14,12,0,3,1,0,0,0,6,60,42,
0,6,4,0,1,2,6,14,11,0,2,0,0,0,0,7,60,43,
2,5,3,0,1,0,4,15,11,0,3,0,0,0,0,6,60,42,
0,6,2,0,2,1,5,14,10,0,2,0,0,0,0,6,59,43,
0,6,3,0,2,0,5,15,11,0,2,1,0,0,0,6,60,41,
0,5,3,0,2,1,5,14,11,0,2,0,0,0,0,7,58,40,
0,6,3,0,2,1,5,16,11,0,2,0,0,0,0,7,59,42,
1,6,3,0,1,1,5,17,11,0,2,1,0,0,0,7,56,42,
0,5,2,0,2,1,5,16,11,0,3,0,0,0,0,8,58,42,
0,6,3,0,1,0,6,15,11,0,3,1,0,0,0,8,57,40,
1,6,2,0,1,1,6,14,10,0,3,2,0,0,0,7,58,41,
1,6,2,0,1,0,5,16,11,0,4,0,0,0,0,7,59,41,
0,4,2,0,2,0,5,15,9,0,2,0,0,0,0,7,59,41,
1,4,2,0,1,0,5,15,11,0,3,0,0,0,0,7,59,39,
0,5,2,0,1,1,5,15,10,0,3,1,0,0,0,7,56,38,
0,4,2,0,0,0,6,12,10,0,2,0,0,0,0,6,58,39,
0,4,2,0,0,0,6,14,9,0,3,0,0,0,0,7,59,41,
0,5,2,0,0,0,5,14,10,0,3,0,0,0,0,6,59,42,
1,6,3,0,0,0,6,13,11,0,2,0,0,0,0,7,58,44,
0,5,3,0,0,0,5,13,11,0,2,2,0,0,0,7,59,41,
0,5,1,0,0,0,5,13,10,0,4,2,0,0,0,7,58,41,
1,5,1,0,2,0,5,11,9,0,3,1,0,0,0,7,57,41,
1,5,2,0,1,1,6,12,13,0,3,0,0,0,0,6,57,40,
0,5,2,0,1,0,5,11,11,0,3,1,0,0,0,6,56,40,
0,4,3,0,1,0,5,10,12,0,3,0,0,0,0,9,59,41,
0,6,3,0,1,1,5,10,11,0,2,0,0,0,0,8,60,44,
0,5,4,0,0,0,4,10,12,0,2,0,0,0,0,9,59,40,
1,6,4,0,1,1,6,11,12,0,2,1,0,0,0,8,59,42,
0,4,3,0,1,0,5,11,12,0,2,0,0,0,0,6,59,42,
1,5,3,0,0,1,5,11,10,0,2,2,0,0,0,9,58,43,
0,5,2,0,1,1,5,11,9,0,2,1,0,0,0,6,60,45,
0,5,2,0,1,1,5,11,10,0,3,1,0,0,0,7,60,45,
0,5,3,0,0,0,6,11,11,0,3,0,0,0,0,6,61,43,
0,5,3,0,1,0,4,11,9,0,2,2,0,0,0,7,60,42,
0,5,3,0,1,0,5,11,12,0,2,0,0,0,0,7,59,47,
1,6,3,0,1,0,5,12,11,0,3,1,0,0,0,6,61,47,
1,6,3,0,0,0,6,12,11,0,3,0,0,0,0,7,61,48,
1,6,2,0,1,0,5,12,10,0,3,1,0,0,0,7,61,45,
0,6,3,0,0,2,5,13,13,0,2,1,0,0,0,7,60,42,
0,7,3,0,0,0,6,14,12,0,2,0,0,0,0,7,61,35,
1,6,3,0,1,2,6,13,12,0,2,0,0,0,0,6,60,32,
1,6,2,0,1,1,6,10,12,0,1,0,0,0,0,4,53,27,
1,5,2,0,0,0,6,10,10,0,3,0,0,0,0,4,53,25,
0,4,2,0,0,0,6,9,9,0,3,0,0,0,0,4,51,22,
0,4,2,0,0,0,5,9,9,0,1,0,0,0,0,0,43,15,
0,3,0,0,0,0,4,7,6,0,0,0,0,0,0,0,30,8,
0,1,0,0,0,0,4,6,4,0,0,0,0,0,0,0,21,3,
0,2,2,0,0,0,3,6,2,0,0,0,0,0,0,0,13,1,
1,1,1,0,0,0,1,2,2,0,0,0,0,0,0,0,8,0,
0,0,1,0,0,0,1,0,2,0,0,0,0,0,0,0,3,1,
1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,
1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,
1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,
1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,
1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,
0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1,0,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,
1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,
0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,
1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,
0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,
1,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,
1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,2,
0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,11,2,
0,0,1,0,0,1,2,0,2,0,0,0,0,0,0,0,15,6,
0,0,2,0,0,4,2,1,6,0,0,0,0,0,0,0,19,7,
0,0,1,0,0,5,3,0,5,0,0,0,0,0,0,0,24,7,
0,0,4,0,1,6,3,3,7,0,0,0,0,0,0,0,29,9,
0,0,5,0,1,8,3,3,7,0,0,0,0,0,0,0,29,14,
0,0,7,0,1,11,2,2,7,0,0,0,0,0,0,2,32,12,
0,1,8,1,3,18,1,4,10,0,4,0,0,0,0,3,32,13,
0,0,9,3,6,22,2,4,10,0,7,2,0,0,0,3,34,16,
1,1,11,0,4,27,3,5,10,0,8,3,0,0,0,2,34,17,
0,3,14,1,8,29,2,6,10,0,10,4,0,0,0,2,36,16,
0,2,20,2,9,31,5,6,12,0,14,6,0,0,0,2,35,18,
0,3,20,3,9,33,4,6,12,0,14,6,0,0,0,3,36,15,
0,3,22,3,9,32,3,6,11,0,14,7,0,0,0,1,37,17,
0,5,23,2,9,31,3,9,12,0,13,8,0,0,0,0,36,18,
0,5,22,2,11,32,4,8,13,0,14,9,0,0,0,1,38,20,
0,5,23,2,10,33,5,8,13,0,14,7,0,0,0,2,37,19,
1,5,20,3,11,31,4,10,14,0,13,8,0,0,0,3,38,19,
1,5,19,2,10,31,5,9,13,0,15,9,0,0,0,4,39,19,
0,5,21,3,11,31,5,9,13,0,15,9,0,0,0,2,40,21,
0,6,21,2,9,29,4,9,14,0,16,9,0,0,0,3,38,19,
0,5,20,3,9,30,3,11,13,0,17,9,0,0,0,3,39,20,
0,5,20,3,10,32,5,8,13,1,18,9,0,0,0,4,39,20,
0,6,21,3,10,30,4,10,14,0,18,11,0,0,0,2,38,20,
0,5,20,2,10,30,4,9,13,1,16,11,0,0,0,3,40,21,
1,4,21,1,10,32,5,9,14,1,18,11,0,0,0,3,41,21,
1,4,22,3,10,33,5,11,14,0,18,12,0,0,0,2,41,22,
0,5,20,2,10,31,4,9,14,0,18,11,0,0,0,3,41,22,
0,6,21,3,11,33,5,9,14,0,16,10,0,0,0,3,41,24,
1,6,20,2,12,32,5,10,15,1,17,10,0,0,0,5,41,22,
1,6,21,2,13,32,5,9,14,0,17,12,0,0,0,5,42,23,
1,5,20,2,10,34,5,10,13,0,18,12,0,0,0,5,43,23,
0,5,21,3,11,33,5,9,13,1,19,12,0,1,0,5,43,23,
1,5,22,3,11,32,5,11,14,1,19,12,0,0,0,5,43,23,
0,5,21,1,10,34,4,9,13,1,18,12,0,0,0,5,42,22,
1,5,21,2,12,34,5,11,14,1,20,12,0,0,0,5,44,23,
0,5,22,2,11,35,4,10,12,0,18,12,0,0,0,6,44,23,
0,6,23,3,13,33,4,10,13,1,18,10,0,0,0,6,44,25,
0,6,24,2,12,34,5,10,14,2,17,12,0,1,0,6,42,23,
0,8,24,2,12,35,4,9,14,0,18,12,0,0,0,4,42,22,
1,7,23,2,12,34,5,11,14,1,17,8,0,0,0,5,42,22,
0,6,22,4,13,33,5,12,15,1,16,10,0,0,0,4,44,23,
0,6,22,1,12,33,6,10,15,0,15,8,0,0,0,4,42,22,
1,8,20,3,11,33,5,11,14,0,15,9,0,0,0,4,42,22,
0,6,22,3,11,32,5,11,15,0,13,8,0,0,0,5,42,23,
0,5,20,3,10,30,5,9,15,1,13,9,0,0,0,5,43,23,
1,6,18,2,11,31,5,11,14,0,14,8,0,0,0,4,44,24,
1,5,19,2,9,32,6,10,15,0,13,7,0,0,0,5,45,25,
0,5,18,3,9,31,5,9,15,0,12,6,0,0,0,5,45,24,
1,4,19,2,10,32,5,11,14,0,13,8,0,0,0,5,44,27,
0,6,19,4,10,32,5,11,15,1,11,7,0,0,0,5,44,27,
0,5,18,2,10,32,4,11,15,0,11,4,0,0,0,3,45,25,
0,6,17,2,12,31,5,10,14,0,8,2,0,0,0,6,45,24,
0,4,17,2,10,30,4,9,15,0,6,2,0,0,0,6,46,25,
0,6,18,3,10,30,5,10,15,0,5,3,0,0,0,7,46,24,
0,7,19,3,9,29,3,9,14,0,5,2,0,0,0,7,47,23,
1,5,17,2,10,30,5,8,14,0,4,2,0,0,0,7,45,23,
0,6,17,2,8,29,4,9,13,0,5,2,0,0,0,8,46,25,
1,6,18,2,9,27,4,10,13,0,4,1,0,0,0,8,46,23,
0,5,17,2,8,25,4,8,14,0,2,0,0,0,0,8,45,23,
1,6,15,4,8,27,4,8,13,0,2,0,0,0,0,6,44,24,
1,4,14,3,9,26,5,8,14,0,2,0,0,0,0,7,46,23,
0,3,15,2,8,25,4,8,12,0,1,0,0,0,0,8,46,24,
1,3,16,2,8,24,5,8,14,0,2,0,0,0,0,7,48,25,
1,5,16,2,7,24,4,8,14,0,1,0,0,0,0,8,47,24,
1,5,16,2,7,22,4,8,14,0,2,0,0,0,0,4,44,22,
1,5,14,2,9,22,4,8,14,0,2,0,0,1,0,4,42,22,
0,4,12,3,8,22,5,8,15,0,1,0,0,0,0,2,38,17,
0,4,12,1,7,17,2,6,13,0,0,0,0,0,0,2,33,14,
0,3,8,1,5,12,3,6,12,0,0,0,0,0,0,1,24,6,
0,0,2,1,0,4,3,1,7,0,0,0,0,0,0,1,17,4,
0,0,1,0,0,0,2,0,2,0,0,0,0,0,0,0,2,0,
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,
