A1,A2,A3,B1,B2,B3,C1,C2,C3,2-A1,2-A2,2-A3,2-B1,2-B2,2-B3,2-C1,2-C2,2-C3,
2,56,128,6,83,124,8,44,46,7,33,40,3,9,8,67,135,117,
3,54,126,7,84,121,8,42,45,7,32,40,2,9,8,67,134,116,
2,56,124,6,83,120,9,45,45,6,34,40,3,9,9,68,135,116,
2,58,122,7,84,118,9,43,46,5,34,41,3,7,8,66,134,116,
3,57,125,7,83,118,8,44,45,7,33,41,2,8,8,65,132,114,
3,57,124,8,84,117,9,43,45,6,34,39,2,9,8,61,132,112,
3,57,122,5,84,117,9,43,44,6,32,36,2,7,6,60,129,111,
2,58,122,6,83,115,9,43,43,5,32,36,2,7,8,57,128,109,
3,56,115,6,80,114,9,43,43,5,30,34,1,7,7,54,126,105,
3,56,114,6,82,112,8,44,43,4,29,32,1,8,7,50,123,105,
3,56,112,6,80,109,9,42,41,3,26,28,0,7,8,47,117,102,
2,51,99,6,78,101,9,42,39,3,19,20,2,6,5,45,116,100,
3,50,96,6,78,99,9,41,36,1,12,15,0,5,5,41,111,96,
2,43,84,6,72,92,8,38,35,0,10,11,0,4,4,32,104,87,
2,38,72,5,67,88,8,37,33,0,8,11,0,5,4,29,103,87,
1,33,70,4,60,86,7,36,33,0,10,9,0,3,4,31,104,88,
2,32,64,5,61,89,5,35,32,0,7,7,1,4,3,30,105,89,
2,28,61,4,57,91,7,33,32,1,8,8,1,4,2,31,108,92,
1,28,64,5,57,91,5,33,30,1,11,12,0,4,3,32,111,93,
0,29,64,5,55,94,7,35,34,1,12,14,0,4,4,32,113,95,
2,31,66,5,61,94,7,35,34,2,15,17,2,4,4,34,115,98,
1,32,69,4,65,95,7,37,36,1,16,17,0,5,5,40,117,100,
1,33,73,3,67,94,7,37,36,1,17,21,2,6,4,43,119,100,
3,39,74,5,72,96,7,37,39,2,20,21,0,6,5,45,122,101,
0,39,77,5,70,98,7,37,37,2,17,20,1,6,5,46,124,107,
1,43,80,4,74,102,7,36,40,1,18,22,1,7,6,50,126,107,
3,44,82,4,76,100,6,39,41,3,21,23,1,7,6,50,126,110,
1,38,75,6,77,101,7,41,40,0,15,18,1,6,5,44,129,114,
0,33,70,5,73,102,8,39,41,0,10,13,1,6,5,35,125,109,
1,31,73,6,71,101,8,39,41,1,15,18,1,7,6,31,129,113,
1,34,73,5,75,102,6,39,43,0,17,19,0,7,7,31,131,113,
2,37,79,6,77,101,5,41,43,1,17,20,1,6,6,33,130,114,
1,38,78,4,79,101,7,40,44,0,13,12,1,6,6,33,128,107,
2,44,69,5,79,90,7,39,40,0,3,6,0,5,4,32,114,95,
0,9,8,5,61,70,5,31,34,0,2,1,0,3,2,18,88,76,
0,0,0,4,19,32,4,16,25,0,0,0,0,0,0,10,66,49,
0,0,0,0,0,9,1,2,9,0,0,0,0,0,0,0,26,26,
0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,2,
0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,
0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,
0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,
0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,2,3,
0,0,1,0,0,0,1,1,4,0,0,0,0,0,0,0,4,4,
0,0,1,0,0,0,1,2,5,0,0,0,0,0,0,0,11,5,
0,0,1,0,0,5,2,4,9,0,0,0,0,0,0,0,29,21,
0,0,1,2,19,31,2,14,17,0,0,0,0,1,0,0,55,48,
0,1,3,2,51,53,4,34,27,0,0,0,0,3,4,1,78,68,
0,1,3,5,78,72,5,51,38,0,0,0,0,6,5,1,98,86,
0,1,3,7,91,85,7,66,47,0,0,0,0,9,7,2,113,107,
0,2,2,7,101,97,9,77,55,0,0,0,0,10,10,2,127,119,
0,3,5,7,112,114,10,87,62,0,1,2,0,12,12,4,142,131,
0,2,7,6,140,133,11,95,69,0,1,2,0,14,14,6,151,143,
0,6,26,8,159,150,9,106,75,0,3,4,0,18,16,11,160,145,
0,16,50,5,175,157,9,108,83,0,5,6,0,18,15,12,165,154,
0,22,66,6,179,156,7,111,83,0,7,8,1,18,16,14,172,156,
0,37,90,5,185,159,7,113,87,0,8,8,2,18,17,17,175,160,
0,47,115,7,190,165,9,115,89,0,10,10,1,20,17,18,178,162,
1,55,128,7,198,169,11,117,93,1,13,11,1,19,17,19,180,167,
1,63,138,7,203,173,13,119,93,0,13,12,0,21,17,20,184,166,
0,68,147,9,208,177,13,121,96,0,12,13,1,20,18,17,188,171,
2,71,153,13,209,179,18,121,97,0,14,14,0,21,18,17,190,170,
4,72,156,15,212,183,18,121,99,0,13,12,0,20,19,16,190,170,
2,74,155,16,216,185,17,125,100,0,14,15,0,21,19,18,194,173,
4,79,149,18,215,186,20,125,99,0,15,16,2,20,19,15,196,172,
2,80,154,19,212,185,20,128,100,0,16,14,1,22,20,14,196,176,
4,82,149,21,213,186,22,126,99,0,15,14,0,22,19,10,196,176,
2,81,120,22,199,176,23,121,93,0,12,12,0,20,18,6,191,172,
4,72,91,22,184,164,23,109,85,0,12,10,0,18,18,1,182,164,
6,71,82,23,190,161,23,110,85,0,13,12,0,19,16,3,182,161,
4,71,78,28,188,157,25,110,86,0,12,13,0,19,17,1,183,157,
5,67,67,26,186,150,22,109,78,0,9,11,0,16,14,0,176,152,
2,53,48,27,174,140,22,101,74,0,8,6,0,17,14,0,174,149,
3,30,25,28,151,131,23,77,65,0,5,2,0,16,13,0,173,145,
0,3,11,24,112,106,17,56,50,0,1,2,0,11,10,1,169,138,
0,1,4,20,125,96,15,59,43,0,1,1,0,12,9,0,162,132,
0,5,5,18,130,91,13,62,42,0,5,3,0,11,8,0,152,122,
0,3,2,18,127,84,13,58,39,0,4,4,0,10,8,0,144,117,
0,1,1,12,116,77,11,52,36,0,4,3,0,8,7,0,140,114,
0,0,0,12,98,67,8,45,33,0,4,3,0,7,6,0,123,97,
0,0,0,8,78,46,6,37,27,0,2,0,0,4,2,0,109,79,
0,0,0,3,34,22,4,28,17,0,1,0,0,2,1,0,87,61,
0,0,0,1,9,7,2,17,14,0,0,0,0,0,0,0,58,46,
0,0,0,0,1,1,1,11,13,0,0,0,0,0,0,0,41,33,
0,0,0,0,2,2,2,10,14,0,0,0,0,0,0,0,32,19,
0,0,0,0,2,4,2,12,13,0,0,0,0,0,0,0,29,20,
0,0,0,0,2,4,2,12,13,0,0,0,0,0,0,0,31,15,
0,0,0,0,0,2,2,10,13,0,0,0,0,0,0,0,33,18,
0,0,0,0,1,3,4,9,12,0,0,0,0,0,0,0,25,18,
0,0,0,0,0,2,3,9,13,0,0,0,0,0,0,0,26,15,
0,0,0,0,0,3,1,9,10,0,0,0,0,0,0,0,23,16,
0,0,0,0,0,3,1,9,11,0,0,0,0,0,0,0,24,15,
0,0,0,0,0,3,2,6,7,0,0,0,0,0,0,0,24,12,
0,0,0,0,1,2,2,5,6,0,0,0,0,0,0,0,21,11,
0,0,0,0,1,2,1,4,5,0,0,0,0,0,0,0,23,13,
0,0,0,0,1,2,2,8,10,0,0,0,0,0,0,0,23,17,
0,0,1,0,3,9,3,7,7,0,0,0,0,0,0,0,30,23,
0,0,0,2,11,18,2,6,9,0,0,0,0,0,0,0,39,30,
0,0,1,3,23,36,2,13,14,0,0,0,0,1,1,0,60,48,
0,0,4,2,58,58,1,23,23,0,0,0,0,4,3,0,87,67,
0,4,6,2,90,76,3,41,35,0,0,1,0,6,5,0,109,91,
0,9,18,4,122,94,4,56,44,0,2,2,0,8,8,2,124,109,
0,18,39,9,141,108,8,69,52,0,2,3,0,10,9,4,139,124,
0,34,70,15,160,125,10,81,63,0,7,8,0,13,12,11,154,135,
1,54,105,14,180,137,10,93,72,0,9,10,0,13,12,19,165,144,
2,67,127,17,188,148,14,99,78,0,11,11,1,15,13,25,174,152,
2,77,145,16,197,158,15,100,82,0,12,13,1,17,15,29,178,157,
4,84,154,18,207,164,18,106,84,1,12,14,3,17,16,34,179,161,
3,89,160,22,210,171,19,110,88,0,13,14,2,18,17,40,181,165,
6,93,164,21,217,175,19,113,89,0,13,13,2,19,16,40,187,168,
5,95,171,23,220,177,21,113,91,2,12,14,3,18,17,48,188,170,
5,95,162,27,222,175,22,112,90,0,11,9,4,17,16,44,185,163,
5,75,113,29,215,159,22,107,82,0,5,6,3,16,13,33,161,136,
2,34,33,25,186,131,19,88,64,0,3,2,0,10,8,7,125,104,
0,1,0,21,127,92,13,60,43,0,2,1,0,4,2,2,92,72,
0,0,0,10,46,37,8,29,27,0,0,0,0,0,0,0,51,31,
0,0,0,1,4,1,3,19,19,0,0,0,0,0,0,0,25,6,
0,0,0,0,0,1,4,14,16,0,0,0,0,0,0,0,10,10,
0,0,0,0,0,0,2,10,10,0,0,0,0,0,0,0,15,5,
0,0,0,0,0,0,0,7,9,0,0,0,0,0,0,0,26,12,
0,0,0,0,9,12,2,9,12,0,0,0,0,0,0,0,49,32,
0,0,0,2,35,32,2,17,16,0,0,0,0,1,1,3,78,51,
0,1,0,6,84,73,3,34,32,0,0,0,0,5,4,8,107,77,
0,11,17,10,141,107,7,59,47,0,0,0,0,9,7,9,128,98,
2,57,74,12,156,119,7,71,59,0,2,3,1,10,8,15,139,112,
1,82,111,13,177,138,9,83,71,0,9,9,1,12,9,23,152,121,
2,102,138,13,190,150,9,95,78,0,10,11,1,13,12,30,159,133,
1,119,163,13,199,161,10,97,84,1,13,13,2,13,13,35,162,138,
4,128,180,14,203,172,10,101,86,2,16,18,2,16,13,39,169,146,
2,139,184,13,212,177,10,105,92,0,16,19,3,16,14,40,172,149,
2,148,195,16,220,182,13,112,93,2,18,20,3,18,16,47,178,153,
4,152,202,14,223,189,13,113,97,2,19,21,3,18,15,47,179,153,
5,152,200,15,229,191,15,115,98,3,19,19,4,17,14,48,183,156,
5,148,195,16,226,187,14,115,98,2,15,15,3,18,15,53,182,153,
4,134,168,15,215,176,13,111,92,0,13,11,4,17,14,47,178,147,
4,98,110,14,189,148,12,100,78,0,7,6,0,13,11,36,157,128,
0,37,26,17,161,121,9,76,60,0,2,2,0,8,7,19,121,91,
0,0,0,13,116,92,9,51,40,0,1,0,0,5,4,6,88,64,
0,0,0,4,45,32,5,31,27,0,0,0,0,0,0,3,58,39,
0,0,0,0,0,0,3,21,17,0,0,1,0,0,0,0,24,12,
0,0,0,0,0,0,1,6,9,0,0,0,0,0,0,0,9,3,
0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,6,1,
0,0,0,0,0,0,1,2,4,0,0,0,0,0,0,0,14,8,
0,0,0,0,0,0,3,6,9,0,0,0,0,0,0,0,41,31,
0,0,1,2,29,39,1,10,14,0,4,5,0,2,1,0,77,61,
0,0,1,3,62,73,2,27,27,0,11,16,0,5,4,2,104,84,
0,11,29,5,96,102,2,37,40,0,14,25,0,7,5,3,121,99,
1,55,99,6,111,123,2,43,52,0,25,41,0,8,8,8,135,115,
1,85,135,6,123,152,4,45,62,0,29,51,0,10,12,10,145,125,
3,103,166,5,142,173,5,48,67,0,34,56,2,12,15,12,153,133,
3,116,197,6,148,187,6,50,73,1,35,62,0,13,15,16,159,142,
4,134,221,7,159,198,7,57,79,0,39,65,0,13,17,16,167,147,
5,148,233,7,168,207,6,59,82,1,41,66,0,16,18,18,172,152,
3,153,241,7,176,217,6,63,88,0,41,67,1,17,19,23,178,155,
3,164,248,8,185,222,7,68,91,3,43,63,0,18,19,27,184,157,
4,169,250,8,190,224,7,71,94,3,43,63,2,18,19,33,188,162,
4,175,259,7,194,229,8,74,96,4,43,60,1,19,20,32,191,162,
4,176,256,7,198,231,8,74,95,2,40,55,2,17,18,35,186,162,
3,150,220,6,191,212,6,67,89,2,28,33,1,15,13,27,176,145,
2,106,174,3,166,182,4,58,76,0,15,18,0,10,9,7,149,125,
4,91,141,5,144,152,5,52,62,0,10,12,0,7,5,1,122,96,
1,57,71,6,118,116,4,41,47,0,2,3,0,4,2,1,87,69,
0,2,2,6,83,88,5,31,33,0,0,0,0,1,0,0,50,43,
0,0,0,5,16,26,5,15,20,0,0,0,0,0,0,0,18,23,
0,0,0,0,1,0,1,2,2,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,
1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,1,0,
0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,
0,0,1,0,0,3,0,2,6,0,0,0,0,0,0,0,24,16,
0,0,6,3,22,39,2,7,11,0,0,0,0,0,0,4,50,46,
0,9,31,5,54,64,4,14,20,0,0,1,0,3,1,13,88,90,
1,26,71,7,85,90,5,32,36,0,1,4,0,5,5,21,115,117,
1,45,109,9,114,117,8,42,49,0,7,14,0,7,9,26,139,140,
0,62,142,8,133,142,9,50,59,0,14,26,0,11,12,29,160,152,
3,76,171,9,141,159,10,56,68,2,25,40,1,14,15,25,170,161,
4,90,195,8,156,175,10,63,74,3,30,51,1,15,17,24,177,172,
2,96,207,8,173,184,11,71,82,2,37,59,1,17,21,28,186,177,
2,105,220,8,183,189,10,80,86,4,41,64,2,19,23,34,191,180,
2,107,228,4,188,192,9,83,89,4,43,70,2,19,22,39,198,186,
2,113,236,6,189,196,9,86,91,4,45,76,3,19,24,41,201,188,
1,120,248,6,197,200,8,86,94,4,47,80,3,22,25,38,203,192,
3,125,256,4,199,205,8,88,96,5,51,85,4,22,26,41,205,196,
2,131,266,4,202,209,8,88,99,5,52,90,3,23,28,45,206,195,
2,138,268,6,209,212,9,88,102,4,56,96,3,23,29,46,211,200,
2,138,281,4,207,216,9,87,102,6,57,100,3,24,30,52,210,202,
3,141,279,6,210,218,10,89,104,8,60,106,4,24,32,56,210,200,
3,142,285,6,212,223,11,90,105,8,61,109,5,25,32,55,215,201,
3,142,288,7,211,224,11,90,108,8,64,111,5,26,33,57,216,207,
3,146,291,7,214,225,10,89,107,9,65,113,5,26,32,59,219,209,
3,146,292,5,213,227,9,88,108,9,65,115,4,26,33,59,219,211,
2,144,293,6,215,227,9,84,106,9,65,115,4,24,34,63,219,214,
2,145,300,7,215,231,9,83,106,10,65,116,4,25,34,64,222,216,
2,144,303,6,209,230,9,75,105,10,64,115,4,24,33,65,223,215,
4,145,309,5,209,233,9,74,105,10,66,116,4,26,34,67,224,219,
3,145,313,7,210,235,9,75,105,11,67,118,5,25,34,71,226,216,
4,143,316,8,206,237,9,76,106,10,68,115,5,24,34,70,227,217,
2,146,320,6,208,239,9,76,108,12,66,114,5,26,33,73,227,218,
3,144,320,6,208,239,9,75,107,11,64,109,6,24,33,74,226,216,
2,145,324,5,209,240,9,73,105,9,62,103,5,24,30,77,230,216,
1,144,325,5,209,242,9,71,105,10,62,99,7,24,30,76,228,217,
3,145,325,5,207,243,8,71,104,10,60,94,6,26,31,80,231,220,
4,145,325,6,207,245,9,71,102,11,57,87,6,24,30,82,232,216,
3,148,324,5,208,245,9,70,102,12,57,89,6,23,30,83,232,220,
1,151,327,4,208,247,9,69,100,11,55,83,6,24,29,83,230,217,
1,147,328,6,203,245,9,67,99,11,55,80,6,23,27,83,228,214,
2,141,325,6,196,243,9,63,93,9,51,70,7,20,23,83,225,210,
3,133,318,5,184,236,8,56,80,7,38,54,4,17,18,68,208,195,
2,126,305,3,177,226,4,44,63,1,22,32,1,11,11,43,188,176,
1,113,294,3,160,206,4,33,46,0,15,19,0,7,7,21,155,143,
0,106,268,2,136,180,2,19,25,0,4,5,0,3,2,3,127,115,
1,88,205,5,113,139,2,13,18,0,1,0,0,1,1,1,90,85,
3,46,96,2,85,92,2,12,14,0,0,0,0,0,1,0,65,58,
0,12,19,5,53,56,3,12,14,0,0,0,0,0,0,1,36,40,
0,1,0,4,13,19,2,4,8,0,0,0,0,0,0,0,20,15,
0,0,0,0,0,1,1,2,2,0,0,0,0,0,0,0,2,1,
0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,
0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,
0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,2,0,3,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,1,1,3,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,1,1,3,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,
0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,7,4,
0,0,0,0,0,0,3,3,7,0,0,0,0,0,0,0,20,10,
0,0,0,0,0,7,4,5,13,0,0,0,0,0,0,0,39,25,
0,1,2,1,6,19,3,10,20,0,0,0,0,1,0,0,58,40,
0,0,3,3,12,31,6,15,24,0,0,0,0,1,1,0,75,55,
0,1,4,4,27,53,6,22,30,0,0,0,0,3,3,0,94,76,
0,2,7,7,48,67,8,35,37,0,0,0,0,5,5,1,114,95,
0,4,18,8,71,87,9,46,45,0,0,0,0,7,7,1,126,111,
0,13,44,8,99,97,12,58,54,0,1,1,0,8,8,7,135,124,
0,24,74,12,120,111,14,63,61,0,3,4,0,11,9,8,146,129,
0,35,95,11,137,124,13,69,65,0,5,6,0,12,10,13,158,135,
1,45,112,10,150,134,13,72,71,0,7,9,1,12,10,19,157,137,
0,51,124,11,154,142,13,75,72,0,10,11,1,11,10,23,161,140,
2,57,129,10,162,148,14,77,77,1,12,13,2,14,12,35,169,147,
2,54,134,10,161,153,13,76,78,1,11,15,3,14,13,46,175,149,
2,54,136,10,165,157,12,77,80,1,12,13,2,15,12,54,181,155,
2,54,147,10,163,160,14,74,79,2,10,11,4,15,13,64,186,159,
2,54,146,10,165,163,13,76,81,2,11,13,4,16,13,76,191,162,
2,49,145,8,157,161,13,70,83,2,10,14,5,14,13,80,193,163,
3,51,154,11,156,165,11,69,83,3,13,14,6,16,12,85,198,167,
2,52,158,8,158,166,12,71,85,4,16,16,6,16,14,88,198,168,
1,50,162,6,152,167,11,69,85,3,17,21,6,17,15,94,202,172,
2,48,169,7,152,167,11,68,86,5,19,24,8,16,14,101,204,176,
1,47,168,7,145,167,11,63,87,5,22,26,7,16,16,106,205,180,
2,46,163,7,145,166,11,64,87,7,25,31,8,16,16,109,205,183,
2,38,156,7,134,164,9,62,86,8,30,36,9,17,15,111,204,183,
2,40,157,7,133,166,10,62,87,9,31,39,8,18,17,116,208,183,
2,43,164,6,136,167,8,64,86,9,35,44,9,19,16,119,210,183,
3,42,164,6,137,166,9,65,87,11,36,45,8,18,18,110,211,186,
1,42,155,6,136,169,9,64,87,11,38,45,9,18,18,124,211,186,
2,41,155,7,137,167,10,64,87,12,38,46,9,19,16,129,214,188,
2,39,150,8,131,163,10,63,85,12,38,44,11,19,17,129,215,185,
2,35,136,10,118,159,10,58,85,12,36,42,9,19,16,131,216,190,
1,32,129,8,112,157,8,56,84,11,35,42,10,18,17,134,217,190,
1,34,135,7,113,157,10,56,84,12,33,39,11,17,16,137,218,189,
3,34,139,7,119,159,9,59,86,12,34,40,12,19,16,139,221,189,
2,35,139,8,116,157,9,59,84,12,35,42,10,18,16,140,221,188,
1,33,136,8,113,155,9,56,82,13,37,43,10,18,17,140,221,190,
1,33,139,8,111,153,9,57,82,11,39,43,10,18,16,141,221,188,
2,34,143,9,112,154,10,58,86,13,39,45,10,19,15,139,223,190,
2,34,133,9,110,151,9,56,82,13,38,46,10,18,16,141,223,190,
0,31,126,7,105,147,9,54,83,14,40,45,10,18,16,143,224,190,
3,33,126,7,106,147,8,54,82,12,39,46,10,19,16,143,225,192,
2,32,123,7,98,145,9,54,82,11,38,44,10,18,15,142,223,191,
3,33,123,7,101,146,9,57,82,12,37,44,10,18,16,140,221,187,
3,31,119,6,96,145,9,54,82,13,37,43,11,19,14,140,221,186,
2,29,113,6,89,142,9,52,80,10,35,40,9,17,15,140,221,184,
3,28,110,6,88,140,9,51,79,11,35,38,10,17,13,137,215,182,
1,28,111,6,89,138,8,54,78,11,32,35,9,16,14,136,214,178,
2,28,108,7,88,136,9,56,75,8,27,32,9,14,13,133,207,177,
0,22,94,6,79,127,8,53,72,8,25,27,7,15,11,129,203,169,
2,19,79,6,70,121,9,49,67,7,23,22,7,13,10,125,196,169,
1,16,71,5,61,115,8,43,65,4,13,13,6,11,9,120,190,160,
0,13,63,6,55,109,8,43,64,2,9,9,5,10,7,116,180,156,
1,11,54,6,50,105,8,40,60,2,8,6,4,9,8,108,180,152,
0,9,44,5,43,100,7,34,58,0,4,4,4,9,7,105,174,151,
0,7,36,3,38,94,7,36,56,1,3,5,4,8,7,107,173,150,
0,8,37,5,35,91,6,33,54,1,4,3,5,8,7,107,175,147,
0,8,36,4,37,89,8,34,57,0,3,1,5,8,7,107,173,148,
0,8,35,5,36,88,7,37,57,0,1,2,4,9,6,105,175,149,
1,8,34,5,36,89,8,34,56,0,1,2,4,7,7,103,173,145,
0,10,34,5,36,85,8,36,55,0,1,1,4,7,5,104,170,143,
0,8,35,6,36,84,9,34,55,0,2,2,5,8,6,101,167,142,
1,10,35,5,33,83,8,33,52,0,0,1,3,8,4,96,166,137,
1,10,33,5,35,81,8,35,54,0,1,0,3,7,5,93,165,135,
1,11,36,4,36,80,9,35,53,0,2,2,4,7,4,92,166,134,
1,11,35,5,38,80,8,35,50,0,1,1,3,6,4,88,164,134,
1,10,33,6,38,80,10,35,50,0,1,1,2,7,6,89,162,136,
1,11,35,5,41,78,9,37,49,0,1,0,2,7,5,84,159,130,
1,10,31,6,40,76,10,36,48,0,2,1,2,7,5,79,154,127,
1,11,31,7,40,73,8,35,46,0,0,0,2,6,3,74,148,121,
1,10,31,7,38,70,8,35,45,0,1,1,1,6,4,66,140,113,
0,10,25,5,38,63,8,31,42,0,0,0,1,4,3,55,122,98,
0,5,8,5,24,50,9,28,39,0,0,0,0,3,2,36,103,82,
0,1,1,4,9,23,6,15,30,0,0,0,0,1,0,15,80,67,
0,0,0,0,1,11,2,6,17,0,0,0,0,0,0,6,59,49,
0,0,0,0,1,3,3,3,10,0,0,0,0,0,0,0,33,27,
0,0,0,0,0,0,2,3,5,0,0,0,0,0,0,0,9,5,
0,0,0,0,0,0,1,2,3,0,0,0,0,0,0,0,4,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,
0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,
0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,9,0,
0,0,0,0,0,0,3,4,5,0,0,0,0,0,0,0,18,8,
0,0,0,1,3,7,2,4,7,0,0,0,0,0,0,0,30,19,
0,1,4,3,7,15,2,5,11,0,0,0,0,0,0,0,44,30,
0,3,12,4,17,29,4,9,13,0,1,2,0,0,0,0,61,43,
0,8,20,5,26,37,4,11,15,0,4,4,0,0,0,6,77,51,
1,12,26,6,41,44,6,14,17,0,3,5,0,2,2,6,91,60,
0,17,36,7,50,54,6,18,21,0,11,10,0,3,1,18,99,65,
1,20,55,6,51,59,7,21,23,0,14,13,0,2,2,24,105,71,
1,25,76,6,54,67,7,21,27,0,18,18,0,5,3,29,112,82,
2,32,93,8,57,77,7,23,28,2,23,24,0,4,3,32,120,88,
2,38,115,5,62,88,5,23,32,1,26,26,1,5,5,36,124,93,
3,42,124,6,65,95,4,24,33,3,30,33,0,6,5,40,133,101,
0,48,136,3,68,99,3,26,37,4,34,36,1,6,6,40,137,104,
2,50,153,5,71,105,4,25,38,4,36,43,1,7,7,41,138,103,
2,55,167,5,75,112,5,26,39,6,42,46,1,8,8,37,140,105,
1,59,168,4,81,114,5,28,40,6,42,49,2,8,8,39,136,105,
1,65,165,5,81,115,5,30,39,5,45,52,0,9,8,42,140,103,
3,66,170,6,83,115,7,29,41,7,43,50,1,9,9,49,139,103,
2,68,173,6,84,114,6,25,36,6,44,52,1,8,7,44,135,97,
4,69,175,6,81,111,5,22,31,5,43,54,1,7,7,42,130,91,
4,74,172,7,80,105,6,20,30,6,43,51,0,6,7,40,123,83,
3,71,173,8,77,103,4,18,28,6,42,51,0,7,6,41,124,82,
3,67,171,6,71,96,5,18,26,6,39,49,1,5,5,41,119,84,
4,68,164,6,69,91,6,21,29,5,38,51,0,5,7,42,113,90,
4,65,155,6,74,95,4,22,32,5,36,47,1,6,6,41,119,94,
4,68,154,6,85,102,6,28,37,6,37,48,0,8,7,47,127,98,
3,73,146,6,93,101,7,32,40,6,37,44,1,9,7,57,135,104,
3,73,142,6,100,103,6,35,42,6,37,43,2,8,8,56,142,111,
3,79,149,7,107,106,8,40,43,6,35,40,2,9,7,59,145,111,
2,76,157,8,106,106,9,40,43,5,31,33,2,8,7,64,144,111,
4,69,156,8,102,107,8,39,42,5,31,33,2,9,6,63,145,112,
3,59,153,9,94,104,7,35,42,4,31,33,2,8,8,65,145,111,
3,52,141,6,93,101,8,38,42,5,29,32,3,8,7,65,145,111,
2,48,138,8,88,97,8,37,39,5,30,34,2,8,7,66,143,109,
2,52,141,8,87,99,7,34,41,6,29,29,3,8,6,67,146,109,
2,54,144,7,92,100,7,38,40,5,26,27,2,8,6,70,146,109,
2,53,138,8,93,99,8,41,41,4,27,29,3,8,7,68,149,110,
4,59,140,8,96,99,9,41,41,3,24,24,3,8,6,70,151,107,
2,60,150,7,98,99,9,41,43,4,25,23,3,9,6,73,150,110,
3,56,133,7,97,101,9,44,41,4,20,18,2,8,6,70,149,113,
2,58,144,7,95,100,10,43,41,4,19,19,3,8,6,69,150,113,
3,56,145,7,86,100,8,36,38,4,19,22,2,7,5,69,152,112,
2,60,150,7,86,99,8,35,40,5,24,26,1,6,5,64,150,112,
3,60,154,5,80,98,7,32,38,5,25,25,1,6,5,65,148,107,
2,57,152,5,76,97,5,27,33,4,20,18,2,6,4,71,146,103,
2,58,153,5,79,96,6,29,34,3,17,15,1,5,3,65,141,97,
