A1,A2,A3,B1,B2,B3,C1,C2,C3,2-A1,2-A2,2-A3,2-B1,2-B2,2-B3,2-C1,2-C2,2-C3,
1,0,2,0,0,0,0,0,2,0,1,0,0,0,0,7,65,28,
0,0,2,0,0,0,0,0,3,0,1,0,0,0,0,0,39,9,
1,0,1,0,0,0,2,0,3,0,0,0,0,0,0,0,21,1,
1,0,1,0,0,0,2,1,4,0,1,0,0,0,0,0,12,0,
0,0,1,0,0,0,1,2,3,0,1,0,0,0,0,0,3,0,
0,0,2,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,
1,0,4,0,0,1,1,0,2,0,1,0,0,0,0,0,0,0,
2,1,5,0,0,0,1,0,2,0,1,0,0,0,0,0,0,0,
2,0,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,
2,1,7,0,0,1,1,0,1,0,3,0,0,0,0,0,0,0,
3,3,9,0,0,1,1,0,0,0,3,0,0,0,0,0,0,0,
3,4,9,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,
4,3,9,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0,
4,1,9,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,
3,0,9,0,0,0,1,0,1,0,3,0,0,0,0,0,0,0,
3,0,9,0,0,0,2,0,1,0,2,0,0,0,0,0,0,0,
1,0,7,0,0,0,1,0,1,0,3,0,0,0,0,0,0,0,
0,0,3,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,
0,0,1,0,0,0,2,0,3,0,4,0,0,0,0,0,0,0,
1,0,0,0,0,0,3,0,2,0,3,0,0,0,0,0,0,0,
0,0,0,0,0,0,3,0,4,0,2,0,0,0,0,0,0,0,
2,0,3,0,0,0,3,0,4,0,2,0,0,0,0,0,0,0,
3,2,5,0,0,0,5,2,5,0,3,0,0,0,0,0,0,0,
2,2,4,0,0,0,4,3,5,0,4,0,0,0,0,0,0,0,
2,2,6,1,0,1,3,2,4,0,3,0,0,0,0,0,0,0,
3,4,5,0,0,1,4,3,4,0,4,0,0,0,0,0,0,0,
2,2,7,0,0,0,4,1,3,0,3,0,0,0,0,0,0,0,
3,4,6,1,0,2,5,4,5,0,4,0,0,0,0,0,0,0,
4,5,6,0,0,0,5,4,6,0,3,0,0,0,0,0,0,0,
4,6,9,1,0,1,5,5,3,0,3,0,0,0,0,0,0,0,
5,8,9,1,1,2,5,6,6,0,2,0,0,0,0,1,0,0,
5,7,9,0,2,1,7,5,5,0,4,0,0,0,0,0,0,0,
5,9,9,2,1,2,5,6,4,0,3,0,0,0,0,0,0,0,
7,9,9,1,1,1,7,7,4,0,3,0,0,0,0,0,0,0,
6,10,9,1,1,1,8,7,4,0,2,0,0,0,0,0,0,0,
6,12,11,1,1,1,6,6,4,0,4,0,0,0,0,0,0,0,
6,10,11,1,2,1,6,6,4,0,4,0,0,0,0,0,0,0,
7,12,10,1,1,1,6,8,6,0,4,0,0,0,0,0,0,0,
8,13,9,0,0,0,7,6,5,0,3,0,0,0,0,0,0,0,
6,15,11,0,0,1,6,7,4,0,4,0,0,0,0,0,0,0,
7,15,10,1,1,0,7,8,4,0,4,0,0,0,0,0,0,0,
6,15,10,0,3,0,7,7,6,0,4,0,0,0,0,0,1,0,
6,15,10,1,1,0,8,8,5,0,4,0,0,0,0,0,1,0,
6,14,11,1,1,0,7,6,5,0,4,0,0,0,0,0,0,0,
8,16,11,0,0,1,8,8,6,0,5,0,0,0,0,0,0,0,
6,16,12,0,2,0,8,9,5,0,3,0,0,0,0,0,0,0,
7,15,11,0,0,1,8,9,4,0,4,0,0,0,0,0,0,0,
7,16,11,1,1,0,8,8,5,0,4,0,0,0,0,0,0,0,
7,16,12,0,1,1,7,8,5,0,4,0,0,0,0,0,0,0,
7,15,12,0,2,1,6,9,3,0,4,0,0,0,0,0,0,0,
7,17,12,0,1,0,6,8,5,0,4,0,0,0,0,0,0,0,
8,17,12,0,2,0,7,8,5,0,3,0,0,0,0,0,1,0,
8,17,12,1,1,1,8,7,6,0,5,0,0,1,0,0,0,0,
8,17,11,0,1,2,7,8,5,0,4,0,0,0,0,0,0,0,
6,17,12,0,0,0,8,8,4,0,6,0,0,0,0,0,0,0,
7,18,12,0,2,0,8,9,5,0,6,0,0,0,0,0,0,0,
9,19,12,0,1,1,8,8,4,0,4,0,0,0,0,0,0,0,
7,18,13,0,0,1,7,8,2,0,5,0,0,0,0,0,0,0,
6,18,12,0,2,1,7,9,5,0,4,0,0,0,0,0,0,0,
8,19,11,0,2,2,8,9,6,0,3,0,0,0,0,0,0,0,
8,19,12,0,1,1,7,10,6,0,3,0,0,0,0,0,0,0,
8,18,12,1,1,1,8,8,7,0,4,0,0,0,0,0,0,0,
8,17,11,0,0,1,7,11,5,0,4,0,0,0,0,0,0,0,
9,18,11,1,2,1,7,9,5,0,5,0,0,0,0,0,0,0,
6,11,9,0,1,1,7,6,5,0,5,0,0,0,0,0,0,0,
4,5,8,0,0,1,4,3,3,0,3,0,0,0,0,0,0,0,
2,4,6,0,0,1,0,1,2,0,2,0,0,0,0,0,0,0,
1,1,6,0,0,1,0,0,1,0,3,0,0,0,0,0,0,0,
2,2,2,0,0,0,1,1,3,0,3,0,0,0,0,0,0,0,
1,0,3,0,0,0,2,0,3,0,2,0,0,0,0,0,0,0,
1,0,2,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,
2,0,2,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,
2,1,3,0,0,0,1,0,2,0,3,0,0,0,0,0,0,0,
1,0,4,0,0,0,2,0,2,0,2,0,0,0,0,0,0,0,
2,0,1,0,0,0,0,1,1,0,3,0,0,0,0,0,0,0,
2,1,2,0,0,0,0,1,2,0,3,0,0,0,0,0,0,0,
0,1,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,
1,0,1,0,0,0,1,1,1,0,4,0,0,0,0,0,0,0,
1,1,3,0,0,0,1,2,2,0,2,0,0,0,0,0,1,0,
1,1,3,0,0,1,1,1,3,0,3,0,0,0,0,0,1,0,
0,0,2,0,0,0,1,1,3,0,5,1,0,0,0,0,0,0,
1,1,2,0,0,0,3,0,2,0,4,0,0,0,0,0,0,0,
1,1,1,0,0,0,1,1,2,0,3,0,0,0,0,0,0,0,
0,0,1,0,0,0,1,1,2,0,3,0,0,0,0,0,3,0,
0,0,2,0,0,0,1,1,4,0,3,2,0,0,0,0,4,2,
1,0,1,0,0,0,2,1,3,0,2,0,0,0,0,0,8,1,
0,0,1,0,0,0,1,0,3,0,1,0,0,0,0,0,14,5,
0,0,2,0,0,0,2,1,4,0,1,0,0,0,0,0,22,2,
0,0,3,0,0,0,1,0,3,0,1,0,0,0,0,0,28,4,
0,0,1,0,0,0,1,1,2,0,2,0,0,0,0,1,34,6,
0,0,1,0,0,0,1,0,2,0,1,0,0,0,0,0,39,6,
0,1,1,0,0,0,2,0,3,0,2,0,0,0,0,2,47,7,
1,0,2,0,0,0,0,1,2,0,1,0,0,0,0,2,50,12,
1,1,2,0,0,0,3,1,3,0,0,0,0,0,0,4,53,22,
0,1,1,0,0,0,3,0,3,0,1,0,0,0,0,5,59,27,
0,0,2,0,0,0,0,2,3,0,0,0,0,0,0,14,65,33,
1,0,1,0,0,0,2,0,4,0,3,1,0,0,0,23,62,31,
1,0,1,0,0,0,3,1,3,0,3,1,0,0,0,26,67,41,
1,0,0,0,0,0,1,1,2,0,2,0,0,0,0,35,70,44,
1,0,0,0,0,0,3,1,4,0,4,1,0,0,0,38,77,48,
1,0,0,0,0,0,3,1,2,1,4,2,0,0,0,41,77,46,
0,0,1,0,0,0,2,0,3,1,4,2,0,0,0,44,80,49,
1,2,2,0,0,0,3,2,4,0,4,1,0,0,0,46,82,51,
1,0,0,0,0,0,1,2,3,0,3,1,0,0,0,44,83,51,
0,1,1,0,0,0,1,3,5,0,2,0,0,0,0,46,86,55,
1,0,1,0,0,0,1,1,3,0,1,0,0,0,0,47,91,57,
0,0,2,0,0,0,0,2,4,1,1,0,0,0,0,48,89,59,
0,0,1,0,0,0,3,2,4,0,0,0,0,0,0,48,89,54,
0,0,1,0,0,0,2,2,4,1,2,0,0,0,0,50,90,58,
0,1,1,0,0,0,3,2,2,0,2,0,0,0,0,53,92,60,
1,0,3,0,0,0,2,2,3,0,1,0,0,0,0,52,92,61,
0,1,0,0,0,0,1,2,4,0,1,0,0,0,0,52,94,60,
1,0,1,0,0,0,1,3,3,0,1,0,0,0,0,53,93,59,
1,0,2,0,0,0,2,2,5,0,2,0,0,0,0,52,93,59,
1,0,0,0,0,0,2,3,5,0,2,0,0,0,0,48,85,53,
1,0,0,0,0,0,2,3,2,0,0,0,0,0,0,26,72,43,
1,1,2,0,0,0,1,2,4,0,3,0,0,0,0,10,57,34,
0,2,1,0,0,0,3,2,4,0,2,0,0,0,0,3,40,20,
1,1,1,0,0,0,2,3,3,0,1,0,0,0,0,0,37,2,
1,1,1,0,0,0,2,3,4,0,2,0,0,0,0,0,20,0,
0,1,1,0,0,0,2,3,4,0,0,0,0,0,0,0,12,1,
0,1,1,0,0,0,1,3,2,0,0,0,0,0,0,0,4,0,
0,0,3,0,0,0,2,2,3,0,0,0,0,0,0,0,1,0,
0,1,1,0,0,0,3,3,4,0,0,0,0,0,0,0,0,0,
1,0,1,0,0,0,2,2,3,0,1,0,0,0,0,0,0,0,
0,0,2,0,0,0,2,0,4,0,2,0,0,0,0,0,0,0,
0,0,1,0,0,0,2,2,3,0,1,0,0,0,0,0,0,0,
1,1,2,0,0,0,2,2,3,0,3,0,0,0,0,0,0,0,
1,1,2,0,0,0,1,1,3,0,4,0,0,0,0,0,0,0,
0,1,1,0,0,0,2,1,3,0,3,0,0,0,0,0,0,0,
2,0,2,0,0,0,3,0,3,0,4,0,0,0,0,0,0,0,
2,0,2,0,0,0,3,0,1,0,3,0,0,0,0,0,0,0,
2,0,2,0,0,1,1,0,3,0,4,0,0,0,0,0,0,0,
1,0,5,0,0,0,0,0,1,0,5,0,0,0,0,0,0,0,
2,0,6,0,0,0,0,0,1,0,5,0,0,0,0,0,0,0,
1,0,5,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,
0,0,1,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,
1,0,0,0,0,0,2,0,2,0,4,0,0,0,0,0,0,0,
0,0,0,0,0,0,5,0,2,0,4,0,0,0,0,0,0,0,
1,0,0,0,0,0,2,1,4,0,3,1,0,0,0,0,0,0,
1,0,1,0,0,0,3,1,4,0,3,1,0,0,0,0,0,0,
1,0,2,0,0,0,4,0,5,0,4,1,0,0,0,0,1,0,
1,0,2,0,0,1,2,0,5,0,5,0,0,0,0,0,0,0,
2,0,2,0,0,0,4,1,5,0,3,0,0,0,0,0,1,0,
2,1,2,0,0,0,4,3,5,0,2,0,0,0,0,0,3,0,
3,1,4,0,0,0,3,2,6,0,2,0,0,0,0,0,5,0,
2,3,5,0,0,1,5,4,4,0,3,0,0,0,0,0,6,0,
3,2,3,0,0,0,4,3,6,0,3,1,0,0,0,0,6,1,
3,2,5,0,0,0,4,2,4,0,2,0,0,0,0,0,7,1,
2,1,6,0,0,1,5,3,6,0,2,0,0,0,0,0,6,2,
3,2,5,0,0,0,5,4,5,0,4,1,0,0,0,0,8,4,
2,3,7,0,0,1,5,3,5,0,2,0,0,0,0,0,7,2,
2,2,7,0,0,0,4,3,5,0,4,1,0,0,0,0,7,2,
5,4,8,0,0,0,5,5,6,0,3,1,0,0,0,0,7,2,
4,8,10,0,0,0,4,5,5,0,3,0,0,0,0,0,8,2,
3,10,11,0,0,0,4,6,4,0,4,1,0,0,0,0,6,2,
5,8,10,0,0,0,5,4,5,0,5,1,0,0,0,0,6,0,
6,11,11,0,0,0,6,3,6,0,4,0,0,0,0,0,5,0,
6,10,12,0,0,0,6,6,6,0,5,0,0,0,0,0,5,2,
8,12,13,0,0,0,6,5,4,0,4,0,0,0,0,0,5,0,
8,11,12,0,0,1,6,6,4,0,4,0,0,0,0,0,6,0,
7,17,13,0,0,1,5,6,6,0,3,0,0,0,0,0,5,0,
8,15,16,0,1,2,7,7,7,0,3,0,0,0,0,0,6,0,
8,16,13,1,1,1,7,6,6,0,3,1,0,0,0,0,5,0,
8,17,14,0,0,1,7,7,6,0,3,0,0,0,0,0,4,0,
8,17,13,0,1,1,7,6,6,0,4,0,0,0,0,0,6,1,
8,16,13,1,1,1,6,6,8,0,5,0,0,0,0,0,6,0,
9,20,14,0,1,1,8,7,6,0,3,0,0,0,0,0,5,0,
10,20,15,1,1,1,7,6,7,0,4,0,0,0,0,0,6,1,
8,18,14,2,1,1,7,7,7,0,4,0,0,0,0,0,5,0,
9,18,15,1,1,1,8,7,6,0,3,0,0,0,0,0,6,1,
7,17,14,0,2,2,6,6,7,0,2,0,0,0,0,0,6,0,
9,16,15,0,2,1,8,6,5,0,4,0,0,0,0,0,4,0,
9,16,14,0,1,0,6,6,5,0,3,0,0,0,0,0,5,0,
9,16,14,0,1,0,6,6,5,0,5,0,0,0,0,0,2,0,
7,12,14,0,1,0,7,4,7,0,4,0,0,0,0,0,4,0,
9,14,12,0,0,1,7,5,4,0,3,0,0,0,0,0,3,0,
8,12,13,1,0,1,4,5,4,0,4,0,0,0,0,0,3,0,
7,14,13,1,2,1,6,6,5,0,3,0,0,0,0,0,3,0,
7,11,14,0,1,0,4,3,5,0,4,0,0,0,0,0,3,0,
6,12,14,0,0,1,4,4,4,0,4,0,0,0,0,0,3,0,
6,10,14,0,0,1,4,3,3,0,4,0,0,0,0,0,2,0,
3,8,12,0,0,1,1,0,3,0,4,0,0,0,0,0,2,0,
2,6,7,0,0,1,2,2,1,0,4,0,0,0,0,0,1,0,
3,3,6,0,0,0,1,1,4,0,3,0,0,0,0,0,0,0,
1,2,6,0,0,1,2,2,2,0,3,0,0,0,1,0,2,0,
2,1,5,0,0,1,2,0,3,0,2,0,0,0,0,0,0,0,
2,1,4,0,0,1,0,0,0,0,3,0,0,0,0,0,1,0,
2,1,4,0,0,0,1,1,1,0,3,0,0,0,0,0,0,0,
2,1,2,0,0,0,0,1,1,0,2,0,0,0,0,0,0,0,
2,0,1,0,0,0,1,0,2,0,4,0,0,0,0,0,1,0,
0,0,2,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,
2,0,2,0,0,0,0,1,1,0,3,0,0,0,0,0,0,0,
0,0,3,1,0,0,0,0,1,0,2,0,0,0,0,0,1,0,
1,0,4,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,
2,0,4,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,
1,0,5,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0,
1,0,5,0,0,0,0,0,1,0,3,0,0,0,0,0,1,0,
1,0,6,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,
1,0,6,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,
1,1,5,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,
2,1,6,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,
1,2,7,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,
1,0,7,0,0,1,0,0,1,0,2,0,0,0,0,0,1,0,
1,0,7,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,
3,0,6,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,
1,2,6,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,
3,2,8,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,
2,1,7,0,0,1,0,0,1,0,3,0,0,0,0,0,0,0,
1,2,7,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,
2,2,8,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,
2,2,8,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,
1,1,6,0,0,0,0,0,0,0,5,0,0,0,0,0,1,0,
1,0,6,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,
2,0,4,0,0,1,0,0,0,0,4,0,0,0,0,0,1,0,
0,0,5,0,0,0,1,0,1,0,4,1,0,0,0,0,3,1,
0,0,5,0,0,0,0,0,0,0,3,0,0,0,0,0,7,0,
1,0,3,0,0,0,1,0,0,0,2,0,0,0,0,0,9,4,
0,0,2,0,0,0,0,0,1,0,1,0,0,0,0,0,11,1,
1,0,1,0,0,0,1,1,3,0,2,0,0,0,0,0,12,4,
1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,16,2,
0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,17,4,
0,0,2,0,0,0,0,0,2,0,1,0,0,0,0,0,21,2,
0,0,1,0,0,0,0,0,2,0,1,0,0,0,0,0,23,2,
0,0,2,0,0,0,1,1,0,0,1,0,0,0,0,0,25,4,
0,1,1,0,0,0,1,1,1,0,1,0,0,0,0,0,28,4,
0,0,2,0,0,0,1,0,1,0,0,0,0,0,0,0,30,6,
0,0,1,0,0,0,0,1,2,0,2,0,0,0,0,0,32,8,
0,0,1,0,0,0,1,0,2,0,2,0,0,0,0,0,33,7,
0,0,1,0,0,0,0,0,3,0,2,0,0,0,0,0,35,6,
1,0,2,0,0,0,0,1,2,0,1,0,0,0,0,0,38,9,
0,1,2,0,0,0,1,0,3,0,1,0,0,0,0,1,37,6,
1,1,1,0,0,0,3,1,3,0,3,0,0,0,0,0,40,6,
0,0,1,0,0,0,1,0,2,0,1,0,0,0,0,2,41,7,
0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,1,42,9,
0,0,2,0,0,0,1,0,2,0,1,0,0,0,0,1,44,9,
1,0,0,0,0,0,1,0,2,0,1,0,0,0,0,2,45,12,
0,0,1,0,0,0,1,0,2,0,1,0,0,0,0,0,49,14,
0,0,1,0,0,0,2,0,3,0,1,0,0,0,0,1,52,17,
0,0,1,0,0,0,2,0,2,0,1,0,0,0,0,2,56,18,
1,0,1,0,0,0,0,0,3,0,1,0,0,0,0,5,58,16,
1,0,0,0,0,0,2,0,1,0,0,0,0,0,0,5,58,20,
1,0,1,0,0,0,0,0,2,0,1,0,0,0,0,6,59,20,
0,0,2,0,0,0,2,1,3,0,1,0,0,0,0,7,62,23,
1,0,0,0,0,0,0,0,3,0,1,0,0,0,0,8,64,23,
1,0,2,0,0,0,2,0,3,0,2,0,0,0,0,7,64,25,
0,0,0,0,0,0,1,1,2,0,1,0,0,0,0,6,64,25,
0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,7,65,25,
1,0,2,0,0,0,0,0,2,0,0,0,0,0,0,6,63,24,
1,0,2,0,0,0,0,0,2,0,2,0,0,0,0,5,63,22,
1,0,1,0,0,0,1,0,1,0,2,0,0,0,0,6,61,21,
1,2,1,0,0,0,0,0,1,0,2,0,0,0,0,4,60,22,
1,0,2,0,0,0,0,0,1,0,1,0,0,0,0,7,60,20,
0,0,2,0,0,0,0,0,1,0,1,0,0,0,0,5,60,18,
0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,4,56,12,
2,0,3,0,0,0,0,1,2,0,2,0,0,0,0,1,54,12,
0,0,1,0,0,0,1,0,2,0,1,0,0,0,0,0,48,7,
0,0,2,0,0,0,1,0,2,0,2,0,0,0,0,0,45,5,
0,0,0,0,0,0,2,0,4,0,1,0,0,0,0,0,36,2,
2,0,1,0,0,0,1,1,2,0,1,0,0,0,0,0,26,4,
0,0,1,0,0,0,1,0,3,0,1,0,0,0,0,0,26,2,
1,0,1,0,0,0,0,1,3,0,0,0,0,0,0,0,22,2,
0,0,2,0,0,0,1,0,3,0,1,0,0,0,0,0,17,1,
2,1,2,0,0,0,0,0,2,0,1,0,0,0,0,0,14,2,
1,0,3,0,0,0,0,0,4,0,1,0,0,0,0,0,13,2,
1,0,2,0,0,0,1,0,3,0,1,0,0,0,0,0,12,1,
0,0,2,0,0,0,1,0,3,0,0,0,0,0,0,0,9,2,
1,0,3,0,0,0,1,0,3,0,1,0,0,0,0,0,8,1,
1,0,3,0,0,0,1,0,3,0,3,0,0,0,0,0,7,0,
1,0,3,0,0,0,1,0,3,0,2,0,0,0,0,0,5,0,
1,0,4,0,0,0,0,0,2,0,1,0,0,0,0,0,2,0,
1,2,3,0,0,0,1,1,3,0,1,0,0,0,0,0,1,0,
2,2,4,0,0,1,1,1,2,0,1,0,0,0,0,0,0,0,
1,1,3,0,0,1,0,1,2,0,0,0,0,0,0,0,0,0,
2,1,3,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,
0,0,2,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,
0,1,4,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,
1,0,4,0,0,1,1,1,2,0,0,0,0,0,0,0,0,0,
2,2,4,0,0,0,1,0,2,0,1,0,0,0,0,0,0,0,
2,0,2,0,0,0,0,1,3,0,1,0,0,0,0,0,0,0,
2,1,2,1,0,0,0,0,2,0,1,0,0,0,0,0,0,0,
0,0,3,0,0,0,1,1,2,0,2,0,0,0,0,0,0,0,
1,0,0,0,0,0,1,0,2,0,2,0,0,0,0,0,0,0,
0,0,0,0,0,0,2,0,3,0,3,0,0,0,0,0,0,0,
0,0,1,0,0,0,2,1,3,0,3,0,0,0,0,0,0,0,
1,0,0,0,0,0,3,1,2,0,3,0,0,0,0,0,0,0,
0,0,0,0,0,0,2,0,4,0,4,0,0,0,0,0,0,0,
0,0,1,0,0,0,2,1,4,0,3,0,0,0,0,0,0,0,
0,1,0,0,0,0,2,1,4,0,4,0,0,0,0,0,0,0,
1,1,2,0,0,0,3,2,4,0,4,0,0,0,0,0,0,0,
1,1,4,0,0,0,3,2,4,0,3,0,0,0,0,0,0,0,
1,2,3,0,0,0,2,3,6,0,3,0,0,0,0,0,0,0,
3,2,5,0,0,0,3,2,4,0,5,0,0,0,0,0,0,0,
2,3,5,0,0,1,3,2,5,0,3,0,0,0,0,0,0,0,
3,2,6,0,0,0,4,2,5,0,4,0,0,0,0,0,0,0,
3,2,6,0,0,0,3,3,5,0,3,0,0,0,0,0,0,0,
2,4,5,0,1,0,4,4,5,0,3,0,0,0,0,0,0,0,
4,2,6,0,0,0,5,5,4,0,3,0,0,0,0,0,0,0,
5,5,8,0,0,1,4,3,4,0,3,0,0,0,0,0,0,0,
6,8,11,0,1,1,6,4,6,0,3,0,0,0,0,0,1,0,
5,9,11,0,0,1,6,5,5,0,3,0,0,0,0,0,0,0,
7,10,9,0,0,0,5,5,5,0,2,0,0,0,0,0,0,0,
6,12,13,0,0,0,6,5,5,0,1,0,0,0,0,0,0,0,
7,14,11,0,0,0,7,6,5,0,3,0,0,0,0,0,0,0,
10,16,12,0,1,0,7,6,5,0,3,0,0,0,0,0,1,0,
8,17,12,0,0,1,5,6,4,0,3,0,0,0,0,0,0,0,
8,20,14,0,0,1,7,6,5,0,1,0,0,0,0,0,0,0,
8,20,13,0,0,1,8,6,4,0,2,0,0,0,0,0,0,0,
8,20,12,0,1,1,8,6,6,0,3,0,0,0,0,0,0,0,
10,21,13,0,0,1,8,4,5,0,2,0,0,0,0,0,0,0,
10,20,13,0,2,1,7,7,5,0,3,0,0,0,0,0,0,0,
9,21,13,0,1,1,9,8,6,0,3,0,0,0,0,0,0,0,
13,21,13,0,1,1,9,7,6,0,3,0,0,0,0,0,0,0,
10,24,13,0,1,1,9,7,5,0,2,0,0,0,0,0,0,0,
9,21,12,0,0,0,8,8,5,0,1,0,0,0,0,0,0,0,
10,22,13,0,1,1,8,8,5,0,2,0,0,0,0,0,0,0,
9,23,12,1,1,2,7,8,6,0,3,0,0,0,0,0,0,0,
11,23,13,1,3,2,8,7,4,0,3,0,0,0,0,0,0,0,
9,22,12,2,3,2,7,7,5,0,2,0,0,0,0,0,0,0,
10,23,13,1,2,1,7,8,6,0,2,0,0,0,0,0,0,0,
8,21,13,0,2,2,9,7,4,0,2,0,0,0,0,0,0,0,
9,17,11,0,1,1,8,6,4,0,2,0,0,0,0,0,0,0,
10,18,12,0,2,1,9,7,5,0,4,0,0,0,0,0,1,0,
9,18,13,0,2,1,8,7,4,0,3,0,0,0,0,0,0,0,
9,19,13,1,1,1,6,6,5,0,2,0,0,0,0,0,0,0,
10,20,12,1,2,0,7,7,5,0,3,0,0,0,0,0,0,0,
9,18,13,1,1,0,8,6,6,0,4,0,0,0,0,0,0,0,
9,19,14,1,0,0,7,7,5,0,3,0,0,0,0,0,0,0,
10,17,13,2,0,2,7,6,5,0,4,0,0,0,0,0,1,0,
7,16,14,1,0,1,6,7,4,0,3,0,0,0,0,0,1,0,
8,19,12,1,1,2,7,7,4,0,2,0,0,0,0,0,0,0,
10,18,12,1,1,1,6,7,4,0,4,0,0,0,0,0,0,0,
7,18,12,0,1,1,5,6,5,0,4,0,0,0,0,0,0,0,
8,19,13,0,1,1,4,6,5,0,3,0,0,0,0,0,1,0,
8,16,12,0,2,1,6,5,6,0,4,0,0,0,0,0,0,0,
9,15,12,0,0,1,5,6,5,0,3,0,0,0,0,0,0,0,
6,13,12,0,1,1,5,5,4,0,4,0,0,0,0,0,0,0,
6,12,10,0,0,0,5,5,5,0,3,0,0,0,0,0,0,0,
6,11,10,0,0,0,4,5,6,0,4,0,0,0,0,0,0,0,
6,8,10,0,0,0,3,4,4,0,4,0,0,1,0,0,0,0,
2,8,9,0,0,0,3,5,3,0,4,0,0,0,0,0,0,0,
5,7,8,0,0,0,3,4,3,0,4,0,0,0,0,0,0,0,
4,7,9,0,0,0,0,4,2,0,3,0,0,0,0,0,1,0,
3,4,8,0,0,0,1,1,3,0,5,0,0,0,0,0,0,0,
1,2,6,0,0,0,0,2,3,0,4,0,0,0,0,0,0,0,
2,0,4,0,0,0,2,0,3,0,5,0,0,0,0,0,0,0,
1,0,3,0,0,0,0,0,4,0,5,0,0,0,0,0,0,0,
1,0,4,0,0,0,2,1,2,0,5,0,0,0,0,0,0,0,
2,2,3,0,0,0,1,0,1,0,5,0,0,0,0,0,1,0,
0,1,4,0,0,0,1,0,2,0,3,0,0,0,0,0,1,0,
1,0,2,0,0,0,0,0,2,0,3,0,0,0,0,0,0,0,
1,1,2,0,0,0,1,1,0,0,3,0,0,0,0,0,1,0,
2,1,3,0,0,0,1,0,1,0,6,0,0,0,0,0,0,0,
1,0,3,0,0,0,0,0,1,0,2,1,0,0,0,0,0,1,
0,0,2,1,0,1,0,1,2,0,4,0,0,0,0,0,3,0,
0,1,3,0,0,0,0,1,2,0,2,0,0,0,0,0,4,0,
2,1,2,0,0,0,0,1,1,0,1,0,0,0,0,0,7,0,
2,0,4,0,0,0,2,1,2,0,1,0,0,0,0,0,11,0,
1,1,3,0,0,0,1,2,3,0,1,0,0,0,0,0,13,2,
2,1,4,0,0,0,0,1,3,0,2,0,0,0,0,0,14,4,
2,1,3,0,0,0,1,0,2,0,0,0,0,0,0,0,17,3,
1,1,3,0,0,0,1,0,2,0,1,0,0,0,0,0,18,2,
0,1,4,0,0,0,1,1,3,0,0,0,0,0,0,0,18,4,
0,1,2,0,0,1,0,1,3,0,0,0,0,0,0,0,21,4,
0,2,2,0,1,0,1,1,3,0,1,0,0,0,0,0,24,5,
1,0,4,0,0,1,0,0,5,0,1,0,0,0,0,0,28,5,
0,0,3,0,0,0,2,0,4,0,1,0,0,0,0,0,29,4,
1,0,4,0,0,0,3,1,4,0,0,0,0,0,0,0,31,3,
1,0,4,0,0,0,3,2,5,0,2,0,0,0,0,0,31,7,
1,2,5,0,0,0,1,1,3,0,1,0,0,0,0,0,31,5,
0,0,5,0,0,0,2,0,3,0,1,0,0,0,0,0,32,6,
2,2,4,0,0,0,2,2,3,0,1,0,0,0,0,0,36,7,
1,1,4,0,0,0,3,1,3,0,0,0,0,0,0,0,35,6,
0,2,3,0,0,0,1,1,3,0,1,0,0,0,0,0,40,7,
3,1,3,0,0,0,2,1,4,0,1,0,0,0,0,0,40,7,
1,2,4,0,0,0,3,1,2,0,0,0,0,0,0,2,43,7,
