A1,A2,A3,B1,B2,B3,C1,C2,C3,
879,167,19,289,71,20,72,19,61,
874,170,16,283,69,18,69,18,60,
873,168,17,277,67,15,69,19,58,
875,168,17,279,67,18,69,18,60,
878,167,20,284,67,18,71,19,61,
881,166,16,285,69,19,73,18,60,
883,171,16,287,69,17,70,19,60,
876,172,17,277,67,17,69,20,59,
878,174,16,282,69,17,70,20,61,
883,169,21,288,68,21,71,18,62,
881,169,21,285,69,20,72,20,63,
884,176,16,287,70,16,72,18,62,
884,176,15,288,72,17,72,19,60,
884,177,17,289,72,17,72,19,62,
884,170,21,290,71,21,72,20,62,
880,169,20,286,69,21,73,20,62,
877,171,21,282,69,21,72,20,63,
880,172,19,285,69,19,71,21,63,
882,174,15,287,71,16,71,20,62,
883,172,16,288,72,17,70,19,62,
884,174,17,289,71,19,69,19,62,
884,172,22,287,70,20,71,20,62,
885,173,20,288,72,20,72,20,63,
883,172,17,293,71,19,70,19,61,
879,172,15,286,71,18,69,18,61,
882,176,16,289,73,19,71,20,61,
887,177,21,295,73,20,71,19,63,
885,175,20,292,72,21,72,20,63,
886,175,17,296,73,17,72,21,63,
887,178,16,293,72,17,71,19,59,
885,180,15,287,72,17,70,20,61,
885,176,17,290,72,19,71,20,62,
884,176,18,291,72,18,71,20,62,
887,177,16,295,74,17,72,19,62,
888,172,16,294,72,17,71,19,60,
885,167,17,286,68,15,70,19,58,
882,168,16,282,67,16,70,19,60,
885,168,15,285,69,17,71,20,60,
887,170,16,287,70,17,72,19,60,
888,172,17,287,71,17,72,20,60,
891,176,17,291,72,16,72,20,61,
890,177,16,294,73,18,72,19,60,
892,178,16,297,75,17,72,20,61,
888,167,21,287,67,19,72,19,61,
883,165,20,282,68,21,72,20,62,
880,167,21,283,69,20,72,19,62,
880,167,20,287,69,19,72,19,62,
879,169,21,286,69,20,71,20,62,
875,164,21,282,67,21,70,20,60,
864,145,22,275,60,20,69,18,60,
852,138,20,258,58,21,66,17,58,
843,147,19,251,59,19,67,18,57,
819,152,18,234,57,17,64,19,54,
781,142,16,216,52,14,59,16,50,
725,129,17,192,47,16,55,15,49,
643,105,18,165,39,15,49,14,45,
504,91,16,141,39,14,39,12,36,
275,70,11,104,37,13,26,11,24,
49,48,7,46,38,13,17,10,22,
35,44,6,44,41,11,13,13,23,
31,46,5,41,38,11,16,13,23,
30,45,7,38,36,10,17,12,24,
28,40,5,39,40,10,16,16,22,
22,39,4,40,42,9,16,15,21,
22,40,5,39,40,9,17,15,21,
24,40,5,40,39,9,18,14,20,
24,37,4,39,40,9,16,15,21,
22,33,4,40,42,11,15,16,21,
22,31,5,40,41,9,17,16,22,
21,33,4,40,39,8,15,15,20,
21,33,4,37,39,9,15,15,20,
21,33,4,33,35,9,17,14,18,
23,36,3,35,36,9,16,14,19,
23,37,4,33,35,8,17,14,19,
23,40,5,31,34,9,14,13,20,
22,39,5,29,35,9,14,14,21,
21,38,6,31,32,8,15,13,20,
23,39,5,29,30,7,17,15,20,
22,40,4,28,32,7,17,14,18,
22,38,5,28,30,7,14,14,19,
22,38,4,28,32,7,14,13,19,
23,37,4,28,32,6,14,12,18,
22,36,6,23,23,7,17,14,18,
22,37,5,21,25,6,14,12,19,
22,34,3,21,25,6,17,12,19,
22,35,4,20,24,6,16,13,18,
21,32,5,20,27,6,17,13,19,
21,35,5,21,25,5,15,13,20,
20,32,3,21,23,7,16,13,20,
19,35,4,20,24,6,17,12,20,
21,33,4,20,22,5,16,13,19,
20,34,5,19,23,7,17,14,20,
18,35,4,21,25,6,17,13,19,
22,32,5,19,25,5,18,13,18,
21,31,3,21,22,6,17,12,20,
21,30,4,22,22,6,17,13,18,
20,32,4,21,23,7,18,13,18,
19,33,3,19,24,6,17,13,19,
20,30,3,21,23,7,17,12,20,
17,29,3,21,24,6,17,12,20,
18,27,3,22,23,6,16,11,19,
18,29,3,21,23,5,16,11,17,
19,29,4,23,22,6,17,11,18,
19,30,3,22,23,5,16,11,18,
18,27,3,21,21,6,17,11,19,
20,27,5,21,22,6,18,12,18,
18,28,5,22,22,7,17,12,19,
20,28,4,19,21,5,16,12,18,
19,25,3,19,22,6,17,11,19,
19,27,2,22,21,5,18,12,18,
21,26,4,22,20,6,17,11,18,
20,24,3,21,21,5,16,11,20,
19,25,3,21,21,4,16,10,18,
18,31,4,20,24,6,17,13,19,
24,52,7,22,28,6,14,13,23,
39,61,9,26,29,11,13,13,28,
48,69,11,32,30,9,15,12,30,
49,82,11,31,35,11,17,14,36,
53,90,11,31,38,11,17,16,37,
49,91,10,31,40,10,17,17,37,
51,116,10,31,47,11,15,18,40,
60,145,15,37,54,14,14,21,47,
68,162,13,39,59,13,15,23,47,
71,186,16,43,69,17,16,25,48,
86,222,16,44,74,18,17,27,49,
84,258,22,45,83,24,18,30,48,
98,332,24,46,92,24,20,32,53,
106,351,24,51,94,28,22,33,60,
107,341,24,56,94,28,22,33,59,
106,352,26,57,96,32,24,35,60,
110,395,26,59,107,32,22,36,57,
112,431,25,61,115,31,21,40,60,
117,447,28,62,120,36,21,39,63,
119,453,28,63,123,36,23,40,63,
121,465,28,63,125,35,22,41,62,
123,483,27,63,125,33,25,42,59,
123,513,27,64,132,35,24,44,61,
124,529,28,67,138,34,24,44,62,
124,544,29,66,140,36,26,46,61,
129,557,29,66,144,34,24,48,61,
128,584,30,66,143,37,26,50,62,
132,613,26,67,153,31,27,51,56,
135,634,41,69,160,32,27,55,59,
132,656,44,69,164,32,26,57,56,
128,678,45,67,167,33,24,59,55,
125,692,43,68,173,32,25,61,56,
123,707,49,66,181,37,28,62,62,
128,721,51,71,187,40,28,64,63,
127,733,55,70,189,42,29,67,65,
134,745,56,73,189,42,29,67,64,
138,751,60,77,196,44,29,66,66,
139,761,63,78,198,47,29,69,67,
142,765,64,78,199,47,30,71,68,
145,770,66,79,203,48,30,72,69,
150,774,66,80,206,49,31,72,68,
152,779,65,80,209,48,31,74,69,
155,783,67,81,211,49,30,72,70,
157,788,69,83,214,52,31,75,70,
157,792,68,86,219,53,32,75,69,
158,795,70,85,220,52,31,76,70,
162,798,70,85,220,53,33,76,70,
161,802,70,83,222,52,32,76,70,
155,806,66,85,222,51,33,77,69,
153,811,69,86,224,52,31,77,71,
166,813,70,90,224,53,34,78,71,
152,808,71,83,222,51,32,77,67,
143,807,70,80,225,51,32,77,68,
144,815,72,84,229,53,32,78,70,
158,822,74,89,236,56,33,79,70,
165,826,75,92,237,58,33,80,73,
171,828,77,93,238,56,33,80,76,
171,830,77,93,238,57,34,81,75,
163,834,79,90,238,58,33,81,77,
166,835,81,91,239,59,35,82,76,
167,836,89,92,242,63,35,83,78,
171,838,89,93,242,63,35,82,77,
175,840,89,95,243,64,34,84,78,
176,843,88,95,244,62,37,85,79,
179,837,91,96,243,63,37,85,78,
160,828,96,88,241,64,34,84,76,
146,831,97,87,244,65,33,85,76,
155,838,99,88,246,68,35,87,79,
161,844,99,90,248,68,36,86,80,
168,846,93,93,245,65,37,87,81,
176,849,91,95,245,64,37,86,81,
180,850,92,97,247,65,37,87,81,
182,856,96,100,251,68,38,89,80,
181,857,100,98,252,69,38,89,80,
173,856,100,95,252,70,38,88,81,
175,858,102,97,257,73,39,90,83,
190,862,104,102,257,72,40,91,85,
187,863,98,101,254,71,38,89,85,
184,863,101,99,254,70,39,90,85,
188,866,103,102,257,72,40,92,84,
186,866,102,102,256,72,40,92,83,
178,865,100,98,255,70,38,90,85,
173,863,104,96,257,74,39,91,85,
182,868,106,101,263,75,40,93,88,
190,870,101,104,261,72,40,93,86,
186,869,105,101,258,75,41,92,85,
183,870,107,100,257,74,40,92,85,
187,873,108,105,261,76,40,92,85,
185,872,109,104,263,77,40,93,87,
184,871,110,103,266,77,40,92,87,
190,874,110,105,270,79,41,92,88,
198,877,111,108,269,78,41,94,86,
199,876,111,108,267,78,41,93,88,
197,877,109,107,267,78,41,95,89,
197,877,111,107,269,79,40,94,88,
199,879,112,107,269,79,43,94,88,
201,878,111,109,270,78,42,96,87,
205,880,112,111,273,80,43,96,87,
203,881,112,109,271,81,42,95,87,
197,880,113,107,272,79,42,96,89,
198,880,106,108,270,77,43,97,88,
196,880,109,108,269,78,43,96,89,
200,879,111,108,270,79,42,94,87,
201,878,108,108,269,76,41,96,87,
196,876,112,106,269,78,41,96,86,
201,881,112,107,271,79,42,96,87,
202,882,112,108,270,78,43,96,87,
193,881,113,106,268,79,42,96,88,
194,882,113,107,270,78,43,96,87,
196,882,116,110,271,81,43,96,86,
196,880,120,109,270,81,43,96,88,
191,880,120,107,268,83,42,97,89,
196,881,117,108,272,79,42,97,89,
201,882,113,109,272,80,44,97,89,
200,883,120,110,274,83,43,97,90,
206,884,125,112,274,83,44,99,89,
205,882,123,112,273,84,45,98,90,
197,881,128,109,274,85,42,98,90,
200,883,125,111,275,82,43,98,89,
202,882,112,111,271,78,44,97,89,
187,882,107,108,267,77,43,95,87,
184,881,110,107,267,77,41,95,87,
191,883,120,109,269,81,42,97,89,
192,885,126,110,273,84,42,97,89,
189,885,126,111,273,82,43,99,91,
194,886,129,112,275,85,43,100,91,
199,886,125,113,273,82,45,100,90,
189,884,122,109,268,80,43,98,89,
183,884,121,107,267,79,42,97,90,
188,885,124,110,271,83,42,98,91,
191,884,125,110,272,83,43,99,91,
196,885,119,112,272,80,44,98,90,
189,883,114,111,268,76,44,97,88,
180,879,115,108,265,75,43,95,89,
179,880,116,107,267,80,42,97,89,
186,881,120,110,269,80,43,97,91,
185,881,121,108,270,79,44,99,91,
187,880,120,109,270,79,44,98,90,
181,878,120,107,266,79,43,97,90,
181,879,121,106,267,79,43,98,89,
183,881,124,108,270,82,44,98,90,
183,881,126,108,270,81,43,99,90,
177,880,129,107,272,85,43,100,91,
187,882,127,112,275,83,45,99,91,
193,884,128,112,275,84,45,100,92,
198,884,129,112,275,85,45,101,91,
201,880,127,114,273,83,46,101,90,
185,878,130,108,272,84,44,101,91,
178,876,130,106,272,84,44,99,92,
184,879,132,108,273,84,43,101,92,
