%time,field0,field1,field2,field3,field4,field5,field6,field7,field8,field9,field10,field11,field12,field13,field14,field15,field16,field17,field18,field19,field20,field21,field22,field23,field24,field25,field26,field27,field28,field29,field30,field31,field32,field33,field34,field35,field36,field37,field38,field39,field40,field41,field42,field43,field44,field45,field46,field47,field48,field49,field50,field51,field52,field53,field54,field55,field56,field57,field58,field59,field60,field61,field62,field63,field64,field65,field66,field67,field68,field69,field70,field71,field72,field73,field74,field75,field76,field77,field78,field79,field80,field81,field82,field83,field84,field85,field86,field87,field88,field89,field90,field91,field92,field93,field94,field95,field96,field97,field98,field99,field100,field101,field102,field103,field104,field105,field106,field107,field108,field109,field110,field111,field112,field113,field114,field115,field116,field117,field118,field119,field120,field121,field122,field123,field124,field125,field126,field127,field128,field129,field130,field131,field132,field133,field134,field135,field136,field137,field138,field139,field140,field141,field142,field143
1582898601023343086,9.0,9.0,81.0,9.0,9.0,9.0,50.0,7.0,90.0,6.0,31.0,8.0,52.0,8.0,59.0,8.0,11.0,8.0,0.0,5.0,17.0,8.0,28.0,10.0,8.0,8.0,43.0,8.0,9.0,9.0,9.0,7.0,16.0,6.0,21.0,10.0,9.0,7.0,32.0,54.0,8.0,8.0,8.0,7.0,11.0,0.0,15.0,8.0,9.0,6.0,42.0,7.0,39.0,24.0,60.0,6.0,78.0,6.0,55.0,34.0,8.0,7.0,41.0,18.0,31.0,21.0,18.0,7.0,12.0,2.0,40.0,29.0,8.0,8.0,31.0,9.0,23.0,17.0,52.0,7.0,83.0,6.0,30.0,21.0,9.0,11.0,29.0,21.0,18.0,15.0,13.0,8.0,24.0,0.0,22.0,19.0,6.0,10.0,30.0,8.0,14.0,13.0,49.0,6.0,90.0,6.0,18.0,15.0,8.0,9.0,88.0,20.0,13.0,11.0,10.0,8.0,26.0,0.0,13.0,12.0,10.0,9.0,119.0,9.0,11.0,10.0,46.0,7.0,85.0,7.0,12.0,11.0,11.0,9.0,112.0,8.0,10.0,9.0,48.0,7.0,96.0,6.0,9.0,32265.0
1582898601043467044,8.0,9.0,80.0,9.0,9.0,9.0,49.0,8.0,90.0,7.0,32.0,9.0,7.0,10.0,58.0,20.0,9.0,6.0,10.0,8.0,18.0,0.0,28.0,11.0,7.0,7.0,43.0,8.0,8.0,9.0,48.0,7.0,79.0,6.0,20.0,9.0,9.0,8.0,31.0,7.0,9.0,8.0,48.0,6.0,80.0,7.0,14.0,9.0,9.0,7.0,42.0,8.0,39.0,24.0,59.0,7.0,83.0,7.0,54.0,35.0,8.0,8.0,41.0,19.0,30.0,19.0,19.0,8.0,12.0,2.0,39.0,29.0,8.0,8.0,30.0,9.0,22.0,18.0,53.0,8.0,74.0,6.0,30.0,22.0,8.0,12.0,29.0,19.0,18.0,14.0,13.0,7.0,23.0,0.0,22.0,18.0,6.0,10.0,30.0,8.0,14.0,13.0,49.0,6.0,90.0,6.0,18.0,15.0,8.0,9.0,88.0,20.0,13.0,11.0,10.0,8.0,26.0,0.0,13.0,12.0,9.0,8.0,120.0,11.0,10.0,9.0,47.0,8.0,95.0,5.0,11.0,11.0,10.0,9.0,112.0,9.0,10.0,9.0,49.0,8.0,96.0,7.0,10.0,32264.0
1582898601063405036,9.0,8.0,80.0,9.0,10.0,9.0,49.0,8.0,92.0,6.0,29.0,9.0,7.0,7.0,57.0,18.0,9.0,9.0,10.0,7.0,19.0,0.0,27.0,11.0,9.0,8.0,43.0,55.0,8.0,8.0,10.0,8.0,17.0,0.0,19.0,8.0,9.0,8.0,32.0,7.0,8.0,6.0,46.0,7.0,81.0,7.0,17.0,9.0,8.0,8.0,40.0,8.0,41.0,24.0,59.0,7.0,71.0,6.0,56.0,38.0,8.0,8.0,41.0,18.0,31.0,20.0,19.0,7.0,13.0,0.0,40.0,29.0,8.0,8.0,30.0,9.0,22.0,18.0,53.0,8.0,74.0,6.0,30.0,22.0,8.0,12.0,29.0,19.0,18.0,14.0,13.0,7.0,23.0,0.0,22.0,18.0,8.0,11.0,30.0,9.0,15.0,12.0,48.0,7.0,90.0,5.0,19.0,15.0,7.0,10.0,87.0,19.0,11.0,11.0,12.0,7.0,27.0,0.0,14.0,13.0,9.0,8.0,119.0,11.0,11.0,9.0,48.0,9.0,97.0,6.0,12.0,12.0,11.0,9.0,111.0,9.0,10.0,9.0,45.0,7.0,97.0,8.0,9.0,32267.0
1582898601083360910,9.0,9.0,80.0,8.0,10.0,9.0,50.0,5.0,90.0,6.0,33.0,8.0,8.0,8.0,57.0,18.0,8.0,8.0,10.0,7.0,18.0,0.0,28.0,9.0,8.0,8.0,41.0,6.0,8.0,8.0,48.0,6.0,78.0,5.0,20.0,9.0,9.0,7.0,31.0,7.0,8.0,8.0,47.0,7.0,79.0,6.0,15.0,8.0,8.0,8.0,40.0,8.0,41.0,24.0,59.0,7.0,71.0,6.0,56.0,38.0,8.0,8.0,41.0,18.0,31.0,20.0,19.0,7.0,13.0,0.0,40.0,29.0,9.0,10.0,30.0,11.0,23.0,17.0,51.0,8.0,82.0,6.0,30.0,22.0,6.0,11.0,29.0,20.0,19.0,13.0,13.0,7.0,24.0,1.0,21.0,21.0,6.0,10.0,29.0,8.0,15.0,12.0,49.0,7.0,83.0,7.0,17.0,15.0,7.0,9.0,88.0,18.0,13.0,11.0,11.0,8.0,27.0,0.0,13.0,12.0,10.0,11.0,118.0,10.0,11.0,10.0,45.0,6.0,99.0,8.0,12.0,10.0,9.0,10.0,111.0,11.0,9.0,9.0,48.0,7.0,94.0,7.0,11.0,32266.0
1582898601103384017,9.0,8.0,80.0,9.0,10.0,9.0,48.0,7.0,90.0,5.0,34.0,11.0,10.0,8.0,58.0,19.0,9.0,8.0,11.0,7.0,20.0,2.0,26.0,9.0,8.0,8.0,41.0,6.0,8.0,8.0,48.0,6.0,78.0,5.0,20.0,9.0,9.0,7.0,31.0,7.0,8.0,8.0,47.0,7.0,79.0,6.0,15.0,8.0,7.0,7.0,41.0,7.0,39.0,25.0,59.0,7.0,83.0,8.0,57.0,35.0,9.0,8.0,40.0,19.0,29.0,21.0,18.0,7.0,12.0,0.0,39.0,28.0,9.0,8.0,30.0,11.0,24.0,16.0,51.0,7.0,85.0,7.0,29.0,20.0,8.0,11.0,28.0,20.0,18.0,14.0,13.0,7.0,26.0,1.0,22.0,17.0,8.0,11.0,29.0,8.0,15.0,12.0,48.0,7.0,89.0,6.0,18.0,15.0,6.0,10.0,88.0,18.0,13.0,11.0,11.0,7.0,26.0,0.0,13.0,13.0,10.0,9.0,118.0,8.0,12.0,10.0,47.0,7.0,95.0,7.0,13.0,11.0,9.0,9.0,111.0,9.0,9.0,9.0,44.0,7.0,94.0,7.0,9.0,32267.0
1582898601123547077,9.0,8.0,80.0,9.0,10.0,9.0,48.0,7.0,90.0,5.0,34.0,11.0,10.0,8.0,58.0,19.0,9.0,8.0,11.0,7.0,20.0,2.0,26.0,9.0,7.0,8.0,42.0,11.0,9.0,9.0,48.0,5.0,82.0,7.0,22.0,10.0,10.0,7.0,31.0,53.0,7.0,8.0,9.0,9.0,15.0,0.0,15.0,10.0,8.0,7.0,41.0,7.0,40.0,25.0,60.0,8.0,83.0,7.0,57.0,36.0,8.0,9.0,41.0,18.0,30.0,21.0,18.0,7.0,12.0,0.0,41.0,31.0,9.0,9.0,29.0,9.0,23.0,17.0,53.0,7.0,77.0,6.0,29.0,21.0,8.0,12.0,29.0,20.0,19.0,14.0,13.0,8.0,25.0,0.0,23.0,19.0,7.0,10.0,29.0,8.0,16.0,11.0,48.0,8.0,91.0,6.0,17.0,15.0,8.0,9.0,88.0,19.0,11.0,11.0,11.0,7.0,25.0,2.0,14.0,12.0,10.0,9.0,120.0,9.0,11.0,9.0,46.0,7.0,93.0,6.0,10.0,12.0,10.0,10.0,111.0,7.0,10.0,8.0,47.0,7.0,94.0,6.0,8.0,32266.0
1582898601166284084,8.0,8.0,81.0,9.0,10.0,8.0,50.0,8.0,89.0,7.0,33.0,10.0,8.0,8.0,58.0,20.0,9.0,9.0,9.0,9.0,17.0,1.0,27.0,9.0,8.0,8.0,42.0,7.0,9.0,8.0,48.0,7.0,77.0,8.0,21.0,9.0,9.0,8.0,32.0,9.0,7.0,8.0,46.0,7.0,85.0,4.0,15.0,11.0,9.0,8.0,41.0,9.0,40.0,24.0,59.0,7.0,73.0,7.0,53.0,35.0,8.0,7.0,40.0,18.0,32.0,21.0,19.0,8.0,14.0,2.0,40.0,29.0,8.0,8.0,31.0,11.0,24.0,16.0,52.0,8.0,79.0,6.0,29.0,23.0,10.0,13.0,29.0,20.0,19.0,13.0,13.0,7.0,24.0,0.0,21.0,19.0,7.0,11.0,29.0,9.0,15.0,12.0,48.0,6.0,90.0,5.0,16.0,15.0,6.0,11.0,88.0,19.0,12.0,10.0,11.0,7.0,24.0,1.0,14.0,12.0,10.0,9.0,120.0,9.0,11.0,9.0,46.0,7.0,93.0,6.0,10.0,12.0,10.0,10.0,111.0,7.0,10.0,8.0,47.0,7.0,94.0,6.0,8.0,32266.0
1582898601166454076,9.0,7.0,80.0,7.0,9.0,9.0,11.0,6.0,21.0,9.0,32.0,8.0,8.0,7.0,58.0,20.0,10.0,7.0,10.0,7.0,18.0,0.0,26.0,9.0,8.0,8.0,43.0,7.0,9.0,8.0,49.0,5.0,83.0,6.0,20.0,12.0,9.0,6.0,31.0,9.0,8.0,6.0,48.0,7.0,80.0,7.0,17.0,9.0,7.0,7.0,40.0,54.0,41.0,24.0,23.0,7.0,15.0,0.0,55.0,36.0,9.0,7.0,41.0,7.0,32.0,20.0,55.0,7.0,81.0,7.0,40.0,28.0,9.0,8.0,30.0,13.0,24.0,16.0,54.0,7.0,82.0,6.0,29.0,23.0,10.0,11.0,30.0,21.0,19.0,15.0,13.0,7.0,24.0,0.0,20.0,20.0,7.0,11.0,29.0,9.0,15.0,12.0,48.0,6.0,90.0,5.0,16.0,15.0,6.0,11.0,88.0,19.0,12.0,10.0,11.0,7.0,24.0,1.0,14.0,12.0,10.0,10.0,119.0,9.0,11.0,9.0,47.0,8.0,93.0,6.0,11.0,12.0,9.0,8.0,112.0,9.0,11.0,10.0,46.0,8.0,98.0,7.0,10.0,32267.0
1582898601210273981,9.0,8.0,81.0,11.0,9.0,8.0,49.0,7.0,89.0,6.0,30.0,10.0,10.0,8.0,58.0,20.0,11.0,7.0,11.0,7.0,18.0,0.0,26.0,10.0,8.0,8.0,41.0,9.0,9.0,8.0,48.0,6.0,87.0,6.0,19.0,7.0,9.0,8.0,31.0,9.0,7.0,8.0,48.0,7.0,75.0,7.0,16.0,11.0,10.0,6.0,42.0,7.0,41.0,24.0,60.0,6.0,82.0,7.0,55.0,37.0,8.0,7.0,41.0,17.0,31.0,21.0,18.0,7.0,13.0,0.0,41.0,29.0,9.0,8.0,30.0,13.0,24.0,16.0,54.0,7.0,82.0,6.0,29.0,23.0,10.0,11.0,30.0,21.0,19.0,15.0,13.0,7.0,24.0,0.0,20.0,20.0,8.0,11.0,30.0,9.0,16.0,12.0,49.0,6.0,81.0,9.0,20.0,15.0,8.0,10.0,89.0,19.0,12.0,11.0,10.0,8.0,26.0,0.0,16.0,14.0,10.0,8.0,120.0,9.0,12.0,10.0,48.0,7.0,95.0,7.0,11.0,11.0,10.0,9.0,111.0,11.0,11.0,9.0,44.0,8.0,96.0,9.0,11.0,32265.0
1582898601210428953,8.0,9.0,80.0,11.0,7.0,9.0,49.0,7.0,92.0,5.0,32.0,10.0,8.0,8.0,58.0,19.0,9.0,8.0,10.0,7.0,17.0,0.0,26.0,10.0,9.0,6.0,41.0,8.0,8.0,9.0,48.0,8.0,83.0,6.0,20.0,9.0,8.0,8.0,31.0,7.0,8.0,8.0,48.0,7.0,81.0,6.0,16.0,8.0,10.0,6.0,42.0,7.0,41.0,24.0,60.0,6.0,82.0,7.0,55.0,37.0,8.0,7.0,41.0,17.0,31.0,21.0,18.0,7.0,13.0,0.0,41.0,29.0,8.0,8.0,31.0,10.0,24.0,17.0,55.0,7.0,83.0,6.0,28.0,21.0,8.0,11.0,30.0,19.0,20.0,14.0,13.0,6.0,24.0,0.0,23.0,19.0,7.0,11.0,30.0,9.0,15.0,12.0,45.0,6.0,81.0,7.0,17.0,15.0,7.0,10.0,89.0,20.0,14.0,11.0,9.0,7.0,26.0,0.0,15.0,14.0,9.0,7.0,120.0,9.0,11.0,11.0,46.0,6.0,90.0,8.0,12.0,9.0,10.0,8.0,113.0,9.0,10.0,9.0,47.0,7.0,95.0,7.0,11.0,32265.0
1582898601258260011,10.0,10.0,81.0,9.0,9.0,9.0,48.0,6.0,80.0,7.0,32.0,9.0,10.0,8.0,57.0,20.0,10.0,9.0,9.0,8.0,18.0,0.0,26.0,9.0,9.0,6.0,41.0,8.0,8.0,9.0,48.0,8.0,83.0,6.0,20.0,9.0,8.0,8.0,31.0,7.0,8.0,8.0,48.0,7.0,81.0,6.0,16.0,8.0,8.0,8.0,41.0,7.0,41.0,25.0,59.0,6.0,87.0,7.0,57.0,34.0,56.0,7.0,41.0,8.0,32.0,21.0,0.0,8.0,13.0,6.0,41.0,28.0,8.0,9.0,32.0,9.0,25.0,16.0,16.0,7.0,14.0,4.0,29.0,23.0,7.0,11.0,30.0,55.0,19.0,13.0,14.0,7.0,25.0,0.0,24.0,19.0,7.0,11.0,30.0,9.0,16.0,13.0,49.0,7.0,90.0,6.0,19.0,13.0,7.0,9.0,89.0,19.0,13.0,11.0,11.0,7.0,26.0,0.0,13.0,13.0,9.0,9.0,121.0,11.0,12.0,9.0,48.0,6.0,94.0,6.0,11.0,12.0,9.0,9.0,112.0,9.0,11.0,9.0,48.0,9.0,91.0,8.0,11.0,32268.0
1582898601258425951,10.0,10.0,81.0,9.0,9.0,9.0,48.0,6.0,80.0,7.0,32.0,9.0,10.0,8.0,57.0,20.0,10.0,9.0,9.0,8.0,18.0,0.0,26.0,9.0,8.0,7.0,43.0,9.0,9.0,10.0,48.0,6.0,87.0,6.0,20.0,11.0,8.0,8.0,31.0,7.0,8.0,9.0,48.0,7.0,84.0,6.0,15.0,8.0,9.0,7.0,41.0,5.0,41.0,25.0,59.0,7.0,78.0,9.0,56.0,35.0,8.0,8.0,40.0,20.0,32.0,21.0,18.0,8.0,12.0,2.0,41.0,27.0,7.0,8.0,30.0,11.0,24.0,17.0,53.0,7.0,85.0,6.0,30.0,21.0,8.0,13.0,29.0,20.0,19.0,14.0,14.0,7.0,26.0,0.0,21.0,18.0,7.0,10.0,31.0,9.0,16.0,12.0,50.0,7.0,93.0,8.0,18.0,13.0,8.0,10.0,88.0,20.0,13.0,13.0,11.0,7.0,24.0,0.0,13.0,14.0,7.0,10.0,119.0,11.0,12.0,10.0,45.0,6.0,96.0,6.0,13.0,10.0,9.0,9.0,111.0,10.0,10.0,9.0,46.0,7.0,92.0,7.0,11.0,32266.0
