%time,field0,field1,field2,field3,field4,field5,field6,field7,field8,field9,field10,field11,field12,field13,field14,field15,field16,field17,field18,field19,field20,field21,field22,field23,field24,field25,field26,field27,field28,field29,field30,field31,field32,field33,field34,field35,field36,field37,field38,field39,field40,field41,field42,field43,field44,field45,field46,field47,field48,field49,field50,field51,field52,field53,field54,field55,field56,field57,field58,field59,field60,field61,field62,field63,field64,field65,field66,field67,field68,field69,field70,field71,field72,field73,field74,field75,field76,field77,field78,field79,field80,field81,field82,field83,field84,field85,field86,field87,field88,field89,field90,field91,field92,field93,field94,field95,field96,field97,field98,field99,field100,field101,field102,field103,field104,field105,field106,field107,field108,field109,field110,field111,field112,field113,field114,field115,field116,field117,field118,field119,field120,field121,field122,field123,field124,field125,field126,field127,field128,field129,field130,field131,field132,field133,field134,field135,field136,field137,field138,field139,field140,field141,field142,field143
1582898573306303977,24.0,10.0,59.0,17.0,8.0,9.0,49.0,8.0,90.0,7.0,31.0,11.0,19.0,8.0,46.0,24.0,8.0,11.0,9.0,7.0,16.0,0.0,25.0,12.0,15.0,8.0,34.0,10.0,7.0,8.0,48.0,8.0,80.0,7.0,19.0,9.0,14.0,8.0,26.0,6.0,8.0,8.0,48.0,8.0,81.0,6.0,14.0,11.0,107.0,8.0,25.0,685.0,13.0,17.0,54.0,9.0,87.0,9.0,42.0,31.0,144.0,9.0,22.0,560.0,13.0,15.0,17.0,9.0,20.0,0.0,31.0,25.0,108.0,8.0,20.0,323.0,12.0,14.0,52.0,8.0,87.0,11.0,22.0,20.0,80.0,11.0,22.0,201.0,11.0,14.0,12.0,9.0,28.0,0.0,19.0,18.0,59.0,9.0,23.0,110.0,11.0,11.0,49.0,8.0,93.0,6.0,16.0,15.0,46.0,9.0,70.0,77.0,10.0,11.0,11.0,7.0,26.0,1.0,15.0,12.0,40.0,9.0,92.0,41.0,9.0,9.0,48.0,9.0,95.0,8.0,11.0,11.0,30.0,9.0,82.0,25.0,9.0,9.0,48.0,7.0,90.0,6.0,9.0,32266.0
1582898573350341081,21.0,9.0,61.0,64.0,8.0,8.0,10.0,7.0,15.0,0.0,30.0,10.0,16.0,8.0,45.0,13.0,7.0,8.0,48.0,7.0,82.0,6.0,23.0,10.0,15.0,8.0,34.0,10.0,7.0,8.0,48.0,8.0,80.0,7.0,19.0,9.0,14.0,8.0,26.0,6.0,8.0,8.0,48.0,8.0,81.0,6.0,14.0,11.0,75.0,7.0,25.0,681.0,15.0,18.0,56.0,8.0,86.0,7.0,45.0,31.0,91.0,8.0,24.0,575.0,13.0,16.0,16.0,8.0,18.0,0.0,29.0,26.0,72.0,10.0,20.0,333.0,12.0,15.0,53.0,9.0,85.0,8.0,26.0,19.0,54.0,11.0,21.0,205.0,10.0,12.0,13.0,9.0,27.0,1.0,18.0,17.0,41.0,11.0,23.0,113.0,10.0,11.0,12.0,8.0,22.0,9.0,14.0,12.0,31.0,9.0,68.0,115.0,9.0,8.0,11.0,9.0,21.0,0.0,11.0,11.0,31.0,9.0,91.0,41.0,9.0,9.0,47.0,7.0,92.0,9.0,11.0,11.0,25.0,8.0,82.0,25.0,9.0,9.0,48.0,7.0,88.0,6.0,9.0,32266.0
1582898573350502967,21.0,9.0,61.0,64.0,8.0,8.0,10.0,7.0,15.0,0.0,30.0,10.0,16.0,8.0,45.0,13.0,7.0,8.0,48.0,7.0,82.0,6.0,23.0,10.0,12.0,8.0,34.0,9.0,6.0,7.0,49.0,7.0,81.0,7.0,17.0,10.0,13.0,8.0,25.0,9.0,8.0,8.0,48.0,7.0,82.0,5.0,16.0,10.0,56.0,8.0,26.0,647.0,15.0,17.0,56.0,8.0,78.0,6.0,45.0,29.0,62.0,9.0,25.0,580.0,14.0,16.0,16.0,8.0,13.0,0.0,32.0,25.0,50.0,9.0,22.0,337.0,13.0,13.0,54.0,8.0,82.0,8.0,25.0,21.0,39.0,10.0,21.0,208.0,10.0,12.0,13.0,8.0,24.0,0.0,22.0,18.0,31.0,10.0,27.0,117.0,11.0,11.0,50.0,8.0,86.0,7.0,17.0,14.0,26.0,10.0,65.0,80.0,11.0,11.0,11.0,8.0,26.0,3.0,13.0,13.0,24.0,9.0,87.0,44.0,10.0,9.0,48.0,8.0,94.0,10.0,12.0,10.0,20.0,9.0,77.0,27.0,8.0,9.0,47.0,8.0,93.0,7.0,10.0,32268.0
1582898573394248962,16.0,8.0,56.0,19.0,8.0,8.0,49.0,8.0,85.0,7.0,31.0,10.0,14.0,8.0,43.0,25.0,8.0,8.0,9.0,8.0,15.0,0.0,25.0,11.0,11.0,7.0,32.0,11.0,8.0,7.0,50.0,8.0,81.0,8.0,18.0,10.0,12.0,8.0,24.0,10.0,7.0,8.0,46.0,6.0,84.0,7.0,15.0,11.0,49.0,8.0,24.0,497.0,13.0,17.0,55.0,8.0,75.0,8.0,45.0,32.0,55.0,8.0,23.0,535.0,15.0,15.0,15.0,9.0,12.0,0.0,32.0,28.0,45.0,9.0,20.0,325.0,12.0,13.0,53.0,7.0,77.0,6.0,23.0,21.0,34.0,11.0,22.0,209.0,11.0,13.0,13.0,9.0,27.0,1.0,18.0,17.0,28.0,10.0,24.0,121.0,10.0,10.0,49.0,7.0,83.0,9.0,15.0,16.0,22.0,10.0,63.0,88.0,9.0,12.0,9.0,8.0,28.0,0.0,14.0,13.0,24.0,9.0,87.0,44.0,10.0,9.0,48.0,8.0,94.0,10.0,12.0,10.0,20.0,9.0,77.0,27.0,8.0,9.0,47.0,8.0,93.0,7.0,10.0,32268.0
1582898573394376039,17.0,6.0,52.0,21.0,8.0,8.0,50.0,7.0,93.0,5.0,32.0,10.0,62.0,9.0,40.0,16.0,8.0,8.0,0.0,7.0,18.0,7.0,24.0,11.0,12.0,8.0,30.0,13.0,8.0,8.0,9.0,7.0,17.0,6.0,17.0,11.0,13.0,7.0,24.0,56.0,9.0,8.0,8.0,8.0,15.0,0.0,14.0,11.0,37.0,7.0,24.0,293.0,15.0,17.0,58.0,9.0,72.0,14.0,45.0,32.0,39.0,8.0,23.0,445.0,14.0,15.0,16.0,8.0,12.0,4.0,35.0,26.0,32.0,8.0,19.0,287.0,13.0,14.0,52.0,7.0,84.0,10.0,27.0,21.0,26.0,10.0,21.0,197.0,12.0,12.0,13.0,9.0,23.0,1.0,18.0,18.0,28.0,10.0,24.0,121.0,10.0,10.0,49.0,7.0,83.0,9.0,15.0,16.0,22.0,10.0,63.0,88.0,9.0,12.0,9.0,8.0,28.0,0.0,14.0,13.0,23.0,9.0,79.0,49.0,8.0,8.0,48.0,7.0,101.0,6.0,10.0,11.0,20.0,8.0,71.0,33.0,9.0,9.0,48.0,7.0,91.0,8.0,9.0,32265.0
1582898573438211917,14.0,7.0,51.0,27.0,7.0,9.0,50.0,7.0,93.0,7.0,32.0,12.0,12.0,7.0,37.0,31.0,9.0,8.0,10.0,7.0,18.0,0.0,27.0,11.0,11.0,7.0,29.0,16.0,8.0,8.0,48.0,7.0,89.0,6.0,18.0,9.0,11.0,8.0,23.0,11.0,9.0,8.0,49.0,7.0,80.0,8.0,14.0,7.0,33.0,8.0,24.0,161.0,15.0,18.0,55.0,6.0,80.0,119.0,49.0,35.0,35.0,8.0,22.0,342.0,13.0,16.0,15.0,8.0,10.0,100.0,34.0,27.0,32.0,8.0,19.0,287.0,13.0,14.0,52.0,7.0,84.0,10.0,27.0,21.0,26.0,10.0,21.0,197.0,12.0,12.0,13.0,9.0,23.0,1.0,18.0,18.0,21.0,9.0,24.0,121.0,11.0,11.0,49.0,8.0,87.0,9.0,15.0,15.0,18.0,11.0,60.0,91.0,10.0,10.0,11.0,8.0,30.0,1.0,14.0,12.0,20.0,8.0,76.0,53.0,9.0,11.0,48.0,6.0,103.0,12.0,11.0,11.0,17.0,8.0,70.0,37.0,9.0,9.0,48.0,8.0,100.0,9.0,10.0,32265.0
1582898573438327074,15.0,7.0,51.0,27.0,8.0,9.0,49.0,7.0,82.0,15.0,31.0,9.0,14.0,9.0,39.0,31.0,9.0,8.0,9.0,7.0,15.0,1.0,25.0,11.0,11.0,7.0,30.0,64.0,8.0,8.0,10.0,8.0,13.0,0.0,18.0,12.0,11.0,7.0,24.0,13.0,7.0,8.0,48.0,8.0,80.0,9.0,15.0,8.0,33.0,8.0,24.0,161.0,15.0,18.0,55.0,6.0,80.0,119.0,49.0,35.0,35.0,8.0,22.0,342.0,13.0,16.0,15.0,8.0,10.0,100.0,34.0,27.0,31.0,8.0,17.0,229.0,13.0,14.0,53.0,8.0,82.0,81.0,23.0,21.0,24.0,11.0,21.0,164.0,9.0,12.0,12.0,8.0,23.0,50.0,20.0,17.0,19.0,10.0,24.0,103.0,10.0,11.0,50.0,5.0,88.0,43.0,13.0,13.0,16.0,9.0,63.0,80.0,9.0,10.0,10.0,7.0,22.0,28.0,12.0,15.0,20.0,10.0,80.0,50.0,9.0,9.0,49.0,7.0,95.0,24.0,10.0,10.0,17.0,8.0,70.0,37.0,8.0,9.0,48.0,5.0,88.0,19.0,9.0,32267.0
1582898573482321023,15.0,8.0,54.0,23.0,8.0,9.0,49.0,7.0,90.0,19.0,30.0,9.0,11.0,8.0,41.0,29.0,9.0,9.0,9.0,8.0,16.0,7.0,26.0,10.0,11.0,7.0,30.0,64.0,8.0,8.0,10.0,8.0,13.0,0.0,18.0,12.0,11.0,7.0,24.0,13.0,7.0,8.0,48.0,8.0,80.0,9.0,15.0,8.0,33.0,7.0,23.0,110.0,16.0,19.0,56.0,7.0,79.0,330.0,47.0,33.0,34.0,8.0,22.0,223.0,14.0,17.0,15.0,8.0,8.0,294.0,33.0,28.0,27.0,8.0,19.0,149.0,15.0,15.0,54.0,7.0,84.0,203.0,27.0,22.0,23.0,10.0,20.0,116.0,12.0,13.0,12.0,9.0,24.0,128.0,17.0,19.0,19.0,10.0,24.0,75.0,9.0,12.0,50.0,7.0,89.0,89.0,14.0,14.0,16.0,9.0,64.0,65.0,9.0,11.0,10.0,8.0,23.0,52.0,11.0,13.0,22.0,9.0,82.0,39.0,9.0,9.0,49.0,8.0,76.0,39.0,11.0,11.0,17.0,7.0,73.0,27.0,9.0,9.0,48.0,7.0,80.0,27.0,9.0,32267.0
1582898573482495069,15.0,8.0,54.0,23.0,8.0,9.0,49.0,7.0,90.0,19.0,30.0,9.0,11.0,8.0,41.0,29.0,9.0,9.0,9.0,8.0,16.0,7.0,26.0,10.0,12.0,8.0,31.0,16.0,9.0,7.0,49.0,7.0,79.0,11.0,19.0,11.0,12.0,7.0,23.0,13.0,7.0,8.0,48.0,6.0,82.0,9.0,12.0,9.0,31.0,7.0,23.0,67.0,16.0,18.0,57.0,7.0,77.0,721.0,47.0,35.0,30.0,8.0,22.0,96.0,15.0,16.0,17.0,8.0,8.0,590.0,36.0,28.0,24.0,9.0,19.0,64.0,14.0,14.0,54.0,8.0,79.0,346.0,25.0,21.0,20.0,10.0,21.0,59.0,12.0,13.0,13.0,8.0,22.0,191.0,22.0,18.0,17.0,10.0,25.0,37.0,11.0,12.0,49.0,8.0,89.0,110.0,14.0,16.0,15.0,10.0,65.0,39.0,9.0,10.0,9.0,8.0,28.0,54.0,14.0,12.0,19.0,9.0,81.0,23.0,9.0,10.0,49.0,9.0,92.0,36.0,13.0,12.0,18.0,9.0,75.0,19.0,9.0,9.0,48.0,8.0,89.0,21.0,9.0,32266.0
1582898573526336908,15.0,8.0,55.0,17.0,8.0,9.0,49.0,8.0,80.0,13.0,30.0,10.0,12.0,8.0,41.0,24.0,7.0,8.0,8.0,8.0,16.0,0.0,25.0,11.0,10.0,7.0,31.0,11.0,7.0,7.0,48.0,7.0,83.0,7.0,19.0,9.0,11.0,8.0,25.0,57.0,8.0,8.0,9.0,8.0,8.0,0.0,14.0,10.0,25.0,8.0,24.0,44.0,17.0,20.0,56.0,8.0,80.0,1078.0,48.0,30.0,22.0,8.0,23.0,57.0,15.0,17.0,17.0,9.0,11.0,863.0,32.0,27.0,20.0,9.0,19.0,37.0,13.0,16.0,53.0,9.0,84.0,429.0,25.0,22.0,15.0,12.0,21.0,40.0,12.0,14.0,11.0,9.0,25.0,198.0,21.0,20.0,14.0,11.0,24.0,23.0,11.0,12.0,50.0,7.0,93.0,100.0,17.0,15.0,12.0,10.0,64.0,30.0,9.0,13.0,12.0,9.0,24.0,37.0,14.0,13.0,19.0,9.0,81.0,23.0,9.0,10.0,49.0,9.0,92.0,36.0,13.0,12.0,18.0,9.0,75.0,19.0,9.0,9.0,48.0,8.0,89.0,21.0,9.0,32266.0
1582898573526505947,13.0,9.0,54.0,11.0,8.0,9.0,49.0,5.0,81.0,8.0,31.0,9.0,12.0,8.0,41.0,21.0,9.0,9.0,9.0,8.0,14.0,5.0,27.0,12.0,11.0,9.0,31.0,9.0,8.0,8.0,49.0,8.0,75.0,4.0,18.0,11.0,11.0,7.0,24.0,8.0,7.0,8.0,48.0,6.0,85.0,5.0,14.0,8.0,27.0,8.0,24.0,32.0,16.0,19.0,57.0,8.0,83.0,1236.0,46.0,34.0,24.0,11.0,22.0,44.0,17.0,17.0,17.0,10.0,11.0,1013.0,35.0,27.0,20.0,11.0,19.0,27.0,14.0,15.0,54.0,8.0,82.0,444.0,26.0,24.0,18.0,9.0,21.0,33.0,13.0,16.0,13.0,9.0,22.0,181.0,19.0,19.0,14.0,11.0,24.0,23.0,11.0,12.0,50.0,7.0,93.0,100.0,17.0,15.0,12.0,10.0,64.0,30.0,9.0,13.0,12.0,9.0,24.0,37.0,14.0,13.0,17.0,9.0,81.0,17.0,8.0,9.0,48.0,7.0,93.0,25.0,11.0,9.0,15.0,8.0,72.0,13.0,8.0,9.0,49.0,8.0,86.0,15.0,9.0,32267.0
1582898573526623964,14.0,9.0,54.0,12.0,9.0,9.0,10.0,7.0,20.0,6.0,31.0,9.0,12.0,8.0,41.0,21.0,9.0,7.0,12.0,8.0,17.0,0.0,25.0,11.0,10.0,8.0,31.0,7.0,8.0,7.0,48.0,6.0,77.0,4.0,21.0,12.0,11.0,8.0,25.0,9.0,8.0,8.0,48.0,7.0,81.0,3.0,13.0,11.0,27.0,9.0,22.0,78.0,13.0,20.0,19.0,8.0,11.0,1280.0,45.0,33.0,24.0,9.0,21.0,27.0,16.0,17.0,56.0,10.0,83.0,1144.0,33.0,27.0,20.0,11.0,19.0,27.0,14.0,15.0,54.0,8.0,82.0,444.0,26.0,24.0,18.0,9.0,21.0,33.0,13.0,16.0,13.0,9.0,22.0,181.0,19.0,19.0,14.0,10.0,23.0,18.0,11.0,12.0,50.0,8.0,84.0,81.0,15.0,16.0,12.0,8.0,65.0,28.0,9.0,8.0,10.0,8.0,26.0,29.0,13.0,15.0,17.0,10.0,82.0,14.0,10.0,9.0,48.0,9.0,95.0,17.0,11.0,11.0,15.0,9.0,74.0,12.0,8.0,9.0,48.0,7.0,93.0,8.0,11.0,32264.0
1582898573570256948,13.0,8.0,59.0,11.0,8.0,9.0,52.0,8.0,91.0,6.0,29.0,9.0,12.0,9.0,43.0,20.0,8.0,9.0,9.0,8.0,15.0,0.0,26.0,12.0,9.0,8.0,33.0,9.0,9.0,8.0,50.0,8.0,82.0,3.0,21.0,11.0,11.0,8.0,25.0,7.0,8.0,8.0,48.0,7.0,76.0,3.0,14.0,9.0,27.0,9.0,22.0,78.0,13.0,20.0,19.0,8.0,11.0,1280.0,45.0,33.0,24.0,9.0,21.0,27.0,16.0,17.0,56.0,10.0,83.0,1144.0,33.0,27.0,20.0,8.0,19.0,24.0,14.0,16.0,53.0,9.0,84.0,447.0,26.0,20.0,16.0,12.0,20.0,29.0,12.0,13.0,13.0,9.0,23.0,166.0,19.0,19.0,13.0,11.0,23.0,16.0,11.0,12.0,50.0,8.0,93.0,68.0,15.0,14.0,12.0,9.0,67.0,23.0,9.0,11.0,11.0,9.0,23.0,25.0,15.0,14.0,17.0,9.0,85.0,11.0,9.0,11.0,49.0,7.0,94.0,12.0,11.0,10.0,16.0,8.0,78.0,9.0,8.0,9.0,47.0,6.0,95.0,10.0,8.0,32265.0
1582898573570416927,14.0,8.0,61.0,10.0,9.0,9.0,49.0,7.0,83.0,5.0,32.0,9.0,12.0,8.0,46.0,20.0,8.0,9.0,10.0,8.0,16.0,0.0,25.0,12.0,9.0,8.0,33.0,9.0,9.0,8.0,50.0,8.0,82.0,3.0,21.0,11.0,11.0,8.0,25.0,7.0,8.0,8.0,48.0,7.0,76.0,3.0,14.0,9.0,25.0,8.0,22.0,33.0,16.0,18.0,57.0,8.0,78.0,1381.0,45.0,32.0,22.0,9.0,20.0,38.0,15.0,18.0,17.0,11.0,12.0,1214.0,35.0,26.0,19.0,11.0,17.0,25.0,14.0,16.0,53.0,9.0,84.0,445.0,24.0,23.0,16.0,10.0,18.0,29.0,12.0,15.0,14.0,8.0,24.0,154.0,19.0,19.0,14.0,10.0,22.0,15.0,11.0,11.0,48.0,9.0,92.0,56.0,15.0,15.0,12.0,11.0,72.0,25.0,10.0,11.0,11.0,9.0,23.0,14.0,13.0,14.0,17.0,11.0,92.0,12.0,9.0,9.0,48.0,8.0,91.0,9.0,11.0,9.0,15.0,9.0,84.0,11.0,7.0,8.0,47.0,9.0,95.0,6.0,10.0,32267.0
1582898573584389925,14.0,8.0,61.0,10.0,9.0,9.0,49.0,7.0,83.0,5.0,32.0,9.0,12.0,8.0,46.0,20.0,8.0,9.0,10.0,8.0,16.0,0.0,25.0,12.0,11.0,8.0,35.0,7.0,7.0,9.0,49.0,7.0,81.0,4.0,18.0,11.0,8.0,8.0,26.0,9.0,8.0,8.0,49.0,8.0,80.0,5.0,14.0,10.0,32.0,9.0,23.0,41.0,17.0,20.0,56.0,8.0,79.0,1431.0,45.0,32.0,75.0,9.0,17.0,33.0,17.0,19.0,0.0,9.0,9.0,1256.0,33.0,29.0,23.0,11.0,16.0,28.0,14.0,14.0,14.0,9.0,13.0,434.0,26.0,22.0,19.0,12.0,18.0,69.0,15.0,14.0,13.0,10.0,25.0,110.0,19.0,19.0,15.0,11.0,22.0,18.0,11.0,12.0,52.0,9.0,88.0,55.0,16.0,13.0,14.0,10.0,74.0,25.0,10.0,13.0,10.0,9.0,21.0,15.0,12.0,14.0,18.0,9.0,93.0,13.0,9.0,10.0,48.0,8.0,85.0,7.0,11.0,11.0,17.0,8.0,86.0,9.0,11.0,9.0,49.0,8.0,80.0,6.0,11.0,32265.0
1582898573613676071,15.0,8.0,57.0,11.0,8.0,9.0,49.0,7.0,79.0,5.0,30.0,9.0,12.0,7.0,39.0,20.0,7.0,9.0,9.0,7.0,14.0,0.0,25.0,11.0,11.0,7.0,35.0,7.0,7.0,8.0,49.0,4.0,82.0,4.0,17.0,12.0,12.0,7.0,27.0,7.0,8.0,8.0,48.0,5.0,79.0,5.0,15.0,10.0,35.0,9.0,22.0,39.0,17.0,20.0,57.0,8.0,82.0,1406.0,44.0,33.0,30.0,10.0,18.0,45.0,16.0,19.0,17.0,10.0,9.0,1269.0,34.0,28.0,24.0,11.0,16.0,29.0,14.0,16.0,53.0,8.0,80.0,444.0,25.0,25.0,19.0,12.0,19.0,32.0,12.0,14.0,13.0,9.0,24.0,146.0,19.0,19.0,15.0,11.0,23.0,19.0,11.0,12.0,51.0,9.0,95.0,56.0,17.0,14.0,14.0,9.0,66.0,25.0,11.0,10.0,11.0,9.0,20.0,12.0,14.0,13.0,18.0,8.0,81.0,13.0,9.0,9.0,48.0,8.0,95.0,10.0,12.0,11.0,18.0,10.0,75.0,11.0,8.0,9.0,48.0,7.0,89.0,5.0,11.0,32267.0
1582898573654305934,15.0,8.0,57.0,11.0,8.0,9.0,49.0,7.0,79.0,5.0,30.0,9.0,12.0,7.0,39.0,20.0,7.0,9.0,9.0,7.0,14.0,0.0,25.0,11.0,12.0,9.0,32.0,11.0,8.0,9.0,49.0,5.0,71.0,3.0,18.0,10.0,10.0,8.0,24.0,9.0,6.0,8.0,49.0,8.0,81.0,5.0,14.0,11.0,33.0,9.0,21.0,45.0,15.0,19.0,55.0,9.0,76.0,1304.0,43.0,33.0,28.0,10.0,18.0,47.0,16.0,17.0,16.0,9.0,10.0,1330.0,33.0,29.0,23.0,9.0,16.0,76.0,14.0,15.0,16.0,11.0,14.0,422.0,27.0,24.0,18.0,13.0,18.0,24.0,12.0,13.0,49.0,8.0,89.0,164.0,19.0,18.0,15.0,11.0,23.0,19.0,11.0,12.0,51.0,9.0,95.0,56.0,17.0,14.0,14.0,9.0,66.0,25.0,11.0,10.0,11.0,9.0,20.0,12.0,14.0,13.0,18.0,8.0,81.0,13.0,9.0,9.0,48.0,8.0,95.0,10.0,12.0,11.0,18.0,10.0,75.0,11.0,8.0,9.0,48.0,7.0,89.0,5.0,11.0,32267.0
1582898573654500961,13.0,8.0,52.0,11.0,9.0,9.0,49.0,8.0,92.0,3.0,32.0,11.0,14.0,6.0,40.0,22.0,8.0,12.0,9.0,7.0,14.0,0.0,25.0,11.0,10.0,8.0,31.0,8.0,8.0,8.0,49.0,8.0,85.0,5.0,19.0,8.0,10.0,8.0,24.0,7.0,6.0,8.0,48.0,6.0,81.0,4.0,14.0,10.0,37.0,8.0,20.0,45.0,16.0,18.0,57.0,6.0,82.0,1099.0,45.0,35.0,30.0,10.0,17.0,47.0,16.0,18.0,16.0,9.0,11.0,1391.0,32.0,31.0,23.0,9.0,16.0,76.0,14.0,15.0,16.0,11.0,14.0,422.0,27.0,24.0,18.0,13.0,18.0,24.0,12.0,13.0,49.0,8.0,89.0,164.0,19.0,18.0,15.0,10.0,23.0,17.0,11.0,12.0,50.0,9.0,91.0,61.0,14.0,16.0,14.0,11.0,63.0,27.0,11.0,11.0,10.0,8.0,23.0,14.0,11.0,12.0,19.0,9.0,78.0,11.0,10.0,9.0,47.0,9.0,88.0,11.0,9.0,9.0,17.0,8.0,69.0,12.0,9.0,9.0,46.0,6.0,88.0,6.0,11.0,32265.0
1582898573698322057,15.0,9.0,48.0,9.0,8.0,9.0,51.0,8.0,83.0,6.0,32.0,7.0,12.0,9.0,36.0,21.0,8.0,9.0,10.0,8.0,14.0,0.0,25.0,10.0,11.0,8.0,27.0,7.0,8.0,8.0,50.0,7.0,86.0,4.0,17.0,10.0,12.0,7.0,21.0,7.0,7.0,9.0,48.0,7.0,75.0,4.0,13.0,10.0,37.0,8.0,20.0,45.0,16.0,18.0,57.0,6.0,82.0,1099.0,45.0,35.0,30.0,10.0,17.0,47.0,16.0,18.0,16.0,9.0,11.0,1391.0,32.0,31.0,24.0,10.0,15.0,31.0,14.0,15.0,53.0,9.0,83.0,523.0,26.0,25.0,20.0,11.0,17.0,35.0,13.0,16.0,15.0,10.0,25.0,191.0,18.0,18.0,17.0,11.0,21.0,19.0,12.0,12.0,48.0,9.0,87.0,77.0,16.0,15.0,14.0,9.0,55.0,26.0,9.0,9.0,12.0,8.0,25.0,22.0,13.0,14.0,20.0,10.0,71.0,15.0,11.0,9.0,49.0,7.0,83.0,16.0,9.0,12.0,18.0,8.0,63.0,13.0,9.0,8.0,49.0,7.0,85.0,8.0,10.0,32265.0
1582898573698518037,13.0,9.0,49.0,9.0,9.0,9.0,49.0,9.0,86.0,8.0,31.0,11.0,12.0,9.0,36.0,21.0,7.0,9.0,9.0,7.0,16.0,0.0,25.0,9.0,11.0,8.0,27.0,7.0,8.0,8.0,50.0,7.0,86.0,4.0,17.0,10.0,12.0,7.0,21.0,7.0,7.0,9.0,48.0,7.0,75.0,4.0,13.0,10.0,33.0,16.0,17.0,41.0,16.0,19.0,56.0,8.0,86.0,747.0,42.0,35.0,27.0,17.0,16.0,43.0,16.0,17.0,16.0,9.0,9.0,1387.0,34.0,29.0,24.0,14.0,14.0,27.0,14.0,15.0,54.0,10.0,88.0,594.0,25.0,22.0,67.0,16.0,17.0,22.0,12.0,14.0,0.0,10.0,24.0,259.0,19.0,19.0,15.0,13.0,21.0,65.0,12.0,11.0,12.0,9.0,21.0,76.0,17.0,16.0,13.0,12.0,59.0,15.0,9.0,10.0,50.0,9.0,82.0,53.0,12.0,13.0,18.0,11.0,73.0,15.0,9.0,11.0,49.0,7.0,96.0,27.0,11.0,11.0,17.0,10.0,65.0,11.0,9.0,9.0,48.0,9.0,92.0,13.0,9.0,32269.0
1582898573742218017,13.0,9.0,49.0,9.0,9.0,9.0,49.0,9.0,86.0,8.0,31.0,11.0,12.0,9.0,36.0,21.0,7.0,9.0,9.0,7.0,16.0,0.0,25.0,9.0,10.0,8.0,28.0,9.0,8.0,8.0,48.0,6.0,82.0,4.0,19.0,12.0,10.0,9.0,22.0,9.0,7.0,8.0,48.0,5.0,80.0,4.0,14.0,10.0,38.0,15.0,18.0,41.0,16.0,18.0,55.0,8.0,79.0,440.0,45.0,32.0,31.0,14.0,15.0,43.0,16.0,18.0,16.0,8.0,10.0,1191.0,32.0,27.0,25.0,14.0,15.0,28.0,14.0,14.0,51.0,9.0,77.0,597.0,24.0,21.0,23.0,15.0,18.0,34.0,13.0,13.0,13.0,10.0,23.0,300.0,21.0,19.0,17.0,13.0,22.0,20.0,11.0,12.0,50.0,9.0,89.0,160.0,16.0,15.0,14.0,12.0,61.0,26.0,11.0,11.0,11.0,9.0,24.0,77.0,13.0,14.0,20.0,11.0,79.0,13.0,9.0,9.0,49.0,8.0,89.0,46.0,12.0,10.0,17.0,10.0,71.0,13.0,8.0,10.0,48.0,8.0,88.0,27.0,10.0,32265.0
1582898573742374897,15.0,8.0,53.0,10.0,9.0,9.0,51.0,8.0,93.0,18.0,29.0,11.0,13.0,8.0,41.0,20.0,8.0,7.0,10.0,8.0,16.0,4.0,25.0,10.0,11.0,7.0,31.0,11.0,8.0,8.0,50.0,6.0,85.0,8.0,20.0,12.0,10.0,8.0,25.0,7.0,9.0,8.0,48.0,7.0,80.0,6.0,13.0,10.0,43.0,14.0,19.0,41.0,16.0,18.0,16.0,7.0,9.0,211.0,42.0,34.0,35.0,14.0,16.0,81.0,16.0,15.0,16.0,8.0,10.0,816.0,33.0,26.0,27.0,13.0,15.0,29.0,14.0,14.0,53.0,8.0,86.0,502.0,24.0,22.0,22.0,12.0,19.0,34.0,13.0,12.0,13.0,9.0,24.0,294.0,20.0,18.0,19.0,12.0,22.0,64.0,11.0,11.0,11.0,8.0,21.0,141.0,16.0,15.0,14.0,11.0,59.0,13.0,9.0,11.0,50.0,8.0,75.0,112.0,13.0,13.0,20.0,11.0,79.0,13.0,9.0,9.0,49.0,8.0,89.0,46.0,12.0,10.0,17.0,10.0,71.0,13.0,8.0,10.0,48.0,8.0,88.0,27.0,10.0,32265.0
1582898573786220073,15.0,8.0,51.0,11.0,9.0,8.0,49.0,7.0,86.0,29.0,30.0,13.0,13.0,8.0,39.0,20.0,8.0,10.0,11.0,8.0,15.0,8.0,26.0,11.0,10.0,8.0,29.0,9.0,9.0,8.0,49.0,8.0,85.0,16.0,20.0,9.0,11.0,8.0,23.0,5.0,7.0,8.0,48.0,7.0,80.0,11.0,16.0,12.0,41.0,77.0,19.0,43.0,17.0,17.0,57.0,7.0,79.0,75.0,42.0,33.0,34.0,70.0,16.0,44.0,13.0,15.0,15.0,8.0,10.0,553.0,32.0,27.0,27.0,53.0,14.0,29.0,14.0,14.0,54.0,9.0,79.0,369.0,21.0,21.0,20.0,41.0,17.0,33.0,12.0,12.0,12.0,9.0,22.0,233.0,20.0,17.0,19.0,12.0,22.0,64.0,11.0,11.0,11.0,8.0,21.0,141.0,16.0,15.0,14.0,11.0,59.0,13.0,9.0,11.0,50.0,8.0,75.0,112.0,13.0,13.0,19.0,10.0,75.0,13.0,9.0,10.0,49.0,7.0,88.0,70.0,11.0,12.0,18.0,9.0,70.0,11.0,9.0,9.0,48.0,5.0,88.0,43.0,11.0,32267.0
