%time,field0,field1,field2,field3,field4,field5,field6,field7,field8,field9,field10,field11,field12,field13,field14,field15,field16,field17,field18,field19,field20,field21,field22,field23,field24,field25,field26,field27,field28,field29,field30,field31,field32,field33,field34,field35,field36,field37,field38,field39,field40,field41,field42,field43,field44,field45,field46,field47,field48,field49,field50,field51,field52,field53,field54,field55,field56,field57,field58,field59,field60,field61,field62,field63,field64,field65,field66,field67,field68,field69,field70,field71,field72,field73,field74,field75,field76,field77,field78,field79,field80,field81,field82,field83,field84,field85,field86,field87,field88,field89,field90,field91,field92,field93,field94,field95,field96,field97,field98,field99,field100,field101,field102,field103,field104,field105,field106,field107,field108,field109,field110,field111,field112,field113,field114,field115,field116,field117,field118,field119,field120,field121,field122,field123,field124,field125,field126,field127,field128,field129,field130,field131,field132,field133,field134,field135,field136,field137,field138,field139,field140,field141,field142,field143
1582898544986408948,11.0,9.0,67.0,8.0,13.0,13.0,53.0,5.0,93.0,8.0,66.0,34.0,10.0,9.0,49.0,19.0,13.0,12.0,12.0,8.0,16.0,7.0,48.0,28.0,8.0,8.0,37.0,9.0,11.0,10.0,52.0,8.0,86.0,8.0,31.0,24.0,9.0,8.0,28.0,8.0,10.0,10.0,49.0,8.0,82.0,7.0,18.0,18.0,8.0,6.0,29.0,8.0,27.0,29.0,60.0,6.0,87.0,7.0,57.0,51.0,8.0,7.0,27.0,19.0,24.0,23.0,17.0,7.0,14.0,0.0,39.0,40.0,8.0,8.0,22.0,8.0,19.0,18.0,53.0,8.0,85.0,7.0,27.0,29.0,9.0,14.0,21.0,8.0,16.0,17.0,53.0,7.0,83.0,7.0,20.0,21.0,10.0,13.0,20.0,9.0,15.0,15.0,53.0,7.0,83.0,9.0,299.0,36.0,8.0,11.0,66.0,19.0,17.0,16.0,13.0,8.0,17.0,0.0,202.0,49.0,13.0,11.0,96.0,55.0,14.0,15.0,14.0,7.0,25.0,0.0,119.0,48.0,11.0,9.0,92.0,9.0,13.0,14.0,52.0,7.0,98.0,8.0,72.0,32296.0
1582898545034430027,11.0,9.0,67.0,8.0,13.0,11.0,52.0,7.0,93.0,9.0,69.0,32.0,10.0,9.0,49.0,19.0,13.0,12.0,12.0,8.0,16.0,7.0,48.0,28.0,8.0,8.0,37.0,9.0,11.0,10.0,52.0,8.0,86.0,8.0,31.0,24.0,8.0,8.0,28.0,7.0,10.0,10.0,48.0,7.0,85.0,6.0,20.0,19.0,9.0,9.0,30.0,7.0,27.0,29.0,61.0,7.0,82.0,8.0,57.0,51.0,8.0,9.0,27.0,19.0,21.0,22.0,17.0,7.0,12.0,2.0,37.0,36.0,8.0,8.0,21.0,7.0,17.0,19.0,56.0,8.0,88.0,10.0,26.0,28.0,10.0,11.0,21.0,20.0,16.0,17.0,13.0,8.0,13.0,0.0,19.0,22.0,9.0,10.0,21.0,9.0,15.0,15.0,48.0,5.0,75.0,8.0,300.0,34.0,10.0,9.0,64.0,18.0,16.0,16.0,13.0,8.0,19.0,0.0,205.0,49.0,12.0,9.0,92.0,8.0,17.0,16.0,51.0,7.0,98.0,7.0,121.0,46.0,10.0,10.0,87.0,7.0,15.0,15.0,51.0,7.0,93.0,8.0,75.0,32298.0
1582898545034636020,10.0,9.0,64.0,7.0,13.0,11.0,52.0,7.0,93.0,9.0,69.0,32.0,11.0,8.0,46.0,20.0,13.0,14.0,12.0,8.0,16.0,0.0,46.0,27.0,9.0,8.0,36.0,8.0,11.0,11.0,52.0,7.0,84.0,10.0,31.0,23.0,10.0,9.0,27.0,7.0,11.0,10.0,50.0,7.0,87.0,7.0,20.0,18.0,8.0,6.0,28.0,7.0,26.0,28.0,60.0,7.0,87.0,7.0,57.0,49.0,9.0,8.0,28.0,19.0,19.0,22.0,17.0,7.0,13.0,0.0,37.0,39.0,7.0,8.0,22.0,7.0,17.0,18.0,55.0,8.0,84.0,9.0,24.0,25.0,8.0,14.0,22.0,19.0,12.0,16.0,12.0,7.0,12.0,0.0,19.0,21.0,9.0,13.0,23.0,8.0,14.0,15.0,52.0,8.0,82.0,8.0,299.0,36.0,8.0,11.0,63.0,20.0,16.0,15.0,14.0,8.0,19.0,0.0,206.0,46.0,12.0,11.0,89.0,11.0,15.0,15.0,53.0,8.0,90.0,8.0,120.0,46.0,10.0,10.0,87.0,7.0,15.0,15.0,51.0,7.0,93.0,8.0,75.0,32298.0
1582898545044682025,11.0,8.0,63.0,7.0,14.0,13.0,51.0,8.0,95.0,9.0,67.0,33.0,9.0,9.0,46.0,19.0,11.0,13.0,12.0,7.0,19.0,0.0,45.0,30.0,9.0,7.0,35.0,7.0,11.0,12.0,49.0,7.0,89.0,7.0,30.0,22.0,9.0,8.0,27.0,6.0,9.0,10.0,49.0,8.0,87.0,6.0,22.0,19.0,9.0,8.0,27.0,9.0,25.0,29.0,60.0,7.0,83.0,7.0,56.0,51.0,8.0,8.0,26.0,19.0,21.0,23.0,18.0,8.0,12.0,0.0,37.0,37.0,9.0,10.0,21.0,7.0,18.0,19.0,55.0,6.0,84.0,11.0,26.0,29.0,10.0,16.0,22.0,19.0,13.0,16.0,14.0,8.0,12.0,4.0,18.0,23.0,9.0,15.0,23.0,7.0,15.0,14.0,52.0,7.0,83.0,10.0,303.0,35.0,8.0,11.0,63.0,20.0,16.0,15.0,14.0,8.0,19.0,0.0,206.0,46.0,12.0,11.0,89.0,11.0,15.0,15.0,53.0,8.0,90.0,8.0,120.0,46.0,11.0,10.0,84.0,53.0,14.0,14.0,13.0,7.0,26.0,0.0,73.0,32295.0
1582898545064691066,8.0,10.0,63.0,9.0,15.0,13.0,53.0,6.0,93.0,7.0,67.0,35.0,9.0,8.0,47.0,19.0,13.0,14.0,12.0,8.0,18.0,0.0,46.0,28.0,8.0,9.0,34.0,9.0,11.0,11.0,52.0,8.0,83.0,8.0,29.0,22.0,9.0,8.0,27.0,5.0,9.0,11.0,50.0,8.0,89.0,8.0,22.0,20.0,9.0,6.0,28.0,7.0,28.0,28.0,60.0,7.0,86.0,8.0,56.0,51.0,8.0,7.0,26.0,19.0,21.0,23.0,18.0,7.0,12.0,0.0,39.0,37.0,8.0,9.0,21.0,9.0,17.0,18.0,53.0,7.0,89.0,13.0,28.0,29.0,10.0,16.0,22.0,19.0,13.0,16.0,14.0,8.0,12.0,4.0,18.0,23.0,9.0,15.0,23.0,7.0,15.0,14.0,52.0,7.0,83.0,10.0,303.0,35.0,11.0,12.0,64.0,19.0,19.0,16.0,13.0,8.0,22.0,3.0,208.0,49.0,11.0,11.0,89.0,8.0,16.0,16.0,53.0,8.0,96.0,10.0,121.0,46.0,10.0,11.0,85.0,8.0,14.0,14.0,52.0,6.0,91.0,9.0,73.0,32296.0
1582898545106185913,11.0,10.0,66.0,55.0,14.0,13.0,13.0,8.0,17.0,0.0,68.0,34.0,8.0,9.0,49.0,9.0,12.0,12.0,51.0,7.0,92.0,7.0,45.0,28.0,9.0,8.0,36.0,8.0,11.0,11.0,52.0,7.0,84.0,6.0,31.0,24.0,8.0,9.0,27.0,8.0,12.0,11.0,49.0,5.0,87.0,6.0,21.0,20.0,8.0,8.0,29.0,7.0,28.0,29.0,60.0,8.0,90.0,9.0,56.0,48.0,8.0,7.0,26.0,19.0,21.0,23.0,18.0,7.0,12.0,0.0,39.0,37.0,8.0,9.0,21.0,9.0,17.0,18.0,53.0,7.0,89.0,13.0,28.0,29.0,8.0,16.0,23.0,17.0,15.0,15.0,14.0,7.0,12.0,7.0,19.0,22.0,9.0,15.0,23.0,7.0,15.0,16.0,13.0,7.0,11.0,11.0,300.0,33.0,10.0,13.0,65.0,18.0,17.0,17.0,14.0,8.0,17.0,2.0,206.0,48.0,11.0,11.0,93.0,9.0,17.0,16.0,53.0,7.0,93.0,9.0,121.0,48.0,9.0,10.0,89.0,9.0,15.0,14.0,52.0,7.0,92.0,8.0,72.0,32297.0
1582898545106304883,10.0,9.0,64.0,8.0,13.0,13.0,51.0,7.0,96.0,10.0,66.0,33.0,8.0,11.0,48.0,20.0,13.0,13.0,11.0,7.0,14.0,1.0,46.0,30.0,9.0,9.0,36.0,7.0,12.0,11.0,52.0,8.0,85.0,8.0,28.0,23.0,8.0,9.0,27.0,8.0,12.0,11.0,49.0,5.0,87.0,6.0,21.0,20.0,8.0,8.0,29.0,7.0,28.0,29.0,60.0,8.0,90.0,9.0,56.0,48.0,10.0,7.0,29.0,18.0,20.0,24.0,19.0,8.0,12.0,0.0,37.0,37.0,8.0,9.0,21.0,9.0,19.0,18.0,55.0,8.0,82.0,26.0,25.0,28.0,7.0,15.0,24.0,18.0,16.0,15.0,13.0,7.0,11.0,12.0,19.0,22.0,9.0,14.0,24.0,9.0,15.0,15.0,52.0,8.0,80.0,18.0,296.0,36.0,9.0,12.0,69.0,20.0,16.0,18.0,16.0,8.0,18.0,3.0,205.0,48.0,11.0,11.0,93.0,8.0,15.0,16.0,52.0,8.0,97.0,14.0,120.0,44.0,9.0,9.0,88.0,9.0,15.0,13.0,50.0,7.0,92.0,11.0,73.0,32294.0
1582898545154237985,10.0,9.0,64.0,8.0,13.0,14.0,51.0,7.0,86.0,11.0,66.0,33.0,8.0,11.0,48.0,20.0,13.0,13.0,11.0,7.0,14.0,1.0,46.0,30.0,9.0,9.0,36.0,7.0,12.0,11.0,52.0,8.0,85.0,8.0,28.0,23.0,8.0,9.0,26.0,7.0,10.0,11.0,49.0,7.0,82.0,9.0,19.0,17.0,8.0,8.0,30.0,7.0,27.0,29.0,60.0,8.0,80.0,9.0,58.0,47.0,8.0,7.0,27.0,18.0,21.0,23.0,18.0,8.0,12.0,1.0,40.0,38.0,9.0,10.0,21.0,7.0,18.0,19.0,55.0,8.0,87.0,37.0,26.0,29.0,8.0,17.0,23.0,19.0,16.0,13.0,13.0,8.0,14.0,17.0,19.0,22.0,9.0,14.0,23.0,7.0,14.0,14.0,53.0,6.0,84.0,23.0,295.0,36.0,9.0,13.0,67.0,19.0,16.0,16.0,17.0,8.0,16.0,12.0,205.0,50.0,9.0,11.0,93.0,7.0,15.0,16.0,53.0,8.0,94.0,15.0,122.0,48.0,9.0,11.0,89.0,7.0,15.0,14.0,50.0,7.0,84.0,12.0,72.0,32296.0
1582898545154357910,8.0,9.0,66.0,8.0,13.0,14.0,51.0,7.0,86.0,11.0,66.0,33.0,59.0,9.0,48.0,7.0,13.0,12.0,0.0,7.0,13.0,10.0,47.0,27.0,8.0,9.0,36.0,9.0,11.0,10.0,11.0,7.0,13.0,9.0,30.0,23.0,9.0,8.0,27.0,56.0,10.0,10.0,10.0,8.0,11.0,0.0,20.0,17.0,9.0,8.0,29.0,8.0,27.0,29.0,60.0,7.0,86.0,9.0,57.0,51.0,9.0,8.0,28.0,19.0,21.0,26.0,17.0,8.0,14.0,0.0,38.0,37.0,8.0,10.0,21.0,6.0,18.0,19.0,53.0,7.0,83.0,61.0,27.0,28.0,7.0,16.0,24.0,19.0,16.0,17.0,13.0,7.0,12.0,53.0,18.0,23.0,10.0,15.0,23.0,9.0,15.0,14.0,52.0,8.0,82.0,49.0,296.0,35.0,10.0,14.0,69.0,21.0,16.0,17.0,14.0,9.0,18.0,27.0,206.0,49.0,10.0,12.0,93.0,9.0,16.0,16.0,52.0,8.0,97.0,28.0,119.0,47.0,9.0,11.0,89.0,7.0,15.0,14.0,50.0,7.0,84.0,12.0,72.0,32296.0
1582898545198225975,9.0,10.0,65.0,7.0,13.0,13.0,54.0,6.0,90.0,18.0,66.0,35.0,8.0,8.0,48.0,18.0,13.0,10.0,11.0,8.0,16.0,4.0,46.0,31.0,8.0,9.0,35.0,8.0,12.0,11.0,53.0,7.0,90.0,11.0,29.0,23.0,8.0,7.0,27.0,9.0,10.0,10.0,50.0,6.0,86.0,12.0,20.0,19.0,9.0,8.0,29.0,9.0,26.0,29.0,60.0,8.0,83.0,9.0,55.0,49.0,8.0,7.0,27.0,18.0,22.0,24.0,17.0,8.0,12.0,6.0,37.0,37.0,7.0,10.0,21.0,6.0,17.0,19.0,53.0,7.0,81.0,95.0,27.0,29.0,9.0,13.0,23.0,19.0,15.0,16.0,13.0,8.0,14.0,79.0,19.0,23.0,10.0,14.0,23.0,9.0,16.0,15.0,53.0,8.0,81.0,67.0,299.0,34.0,10.0,14.0,69.0,21.0,16.0,17.0,14.0,9.0,18.0,27.0,206.0,49.0,10.0,12.0,93.0,9.0,16.0,16.0,52.0,8.0,97.0,28.0,119.0,47.0,9.0,10.0,89.0,9.0,15.0,14.0,52.0,5.0,97.0,22.0,72.0,32297.0
1582898545198348999,10.0,9.0,63.0,8.0,13.0,13.0,53.0,7.0,94.0,24.0,65.0,34.0,10.0,7.0,46.0,22.0,13.0,13.0,12.0,8.0,15.0,11.0,46.0,29.0,7.0,8.0,35.0,56.0,11.0,11.0,11.0,7.0,13.0,0.0,29.0,23.0,9.0,8.0,25.0,9.0,11.0,10.0,50.0,8.0,71.0,12.0,22.0,18.0,9.0,8.0,28.0,7.0,26.0,29.0,60.0,7.0,84.0,11.0,55.0,49.0,10.0,8.0,26.0,20.0,21.0,24.0,17.0,8.0,12.0,3.0,36.0,38.0,8.0,8.0,21.0,8.0,18.0,18.0,55.0,6.0,84.0,86.0,26.0,26.0,9.0,13.0,23.0,19.0,15.0,16.0,13.0,8.0,14.0,79.0,19.0,23.0,10.0,14.0,23.0,9.0,16.0,15.0,53.0,8.0,81.0,67.0,299.0,34.0,9.0,11.0,68.0,19.0,16.0,17.0,14.0,8.0,18.0,47.0,205.0,51.0,10.0,10.0,92.0,7.0,17.0,16.0,53.0,6.0,96.0,40.0,121.0,47.0,11.0,10.0,86.0,8.0,15.0,14.0,52.0,8.0,91.0,29.0,73.0,32297.0
1582898545242192029,11.0,8.0,64.0,9.0,14.0,13.0,53.0,8.0,93.0,22.0,66.0,34.0,10.0,7.0,48.0,19.0,12.0,14.0,12.0,8.0,15.0,11.0,45.0,29.0,8.0,8.0,38.0,7.0,12.0,11.0,51.0,7.0,85.0,16.0,28.0,23.0,9.0,9.0,27.0,8.0,11.0,10.0,50.0,7.0,82.0,13.0,21.0,20.0,8.0,6.0,29.0,7.0,27.0,28.0,60.0,7.0,85.0,11.0,57.0,48.0,10.0,8.0,26.0,20.0,21.0,24.0,17.0,8.0,12.0,3.0,36.0,38.0,8.0,8.0,21.0,8.0,18.0,18.0,55.0,6.0,84.0,86.0,26.0,26.0,8.0,8.0,23.0,20.0,15.0,15.0,14.0,7.0,15.0,68.0,19.0,19.0,9.0,8.0,24.0,9.0,15.0,15.0,52.0,8.0,87.0,61.0,296.0,35.0,10.0,8.0,68.0,18.0,16.0,17.0,14.0,8.0,18.0,34.0,208.0,49.0,10.0,9.0,93.0,9.0,17.0,16.0,52.0,8.0,96.0,35.0,123.0,49.0,11.0,8.0,88.0,9.0,15.0,14.0,52.0,9.0,92.0,26.0,73.0,32296.0
1582898545242299079,8.0,7.0,63.0,7.0,14.0,12.0,54.0,7.0,90.0,19.0,68.0,33.0,10.0,9.0,47.0,20.0,13.0,13.0,12.0,7.0,14.0,4.0,46.0,30.0,9.0,7.0,35.0,6.0,11.0,11.0,52.0,8.0,90.0,13.0,29.0,24.0,9.0,9.0,27.0,8.0,11.0,10.0,50.0,7.0,82.0,13.0,21.0,20.0,8.0,6.0,29.0,7.0,27.0,28.0,60.0,7.0,85.0,11.0,57.0,48.0,8.0,7.0,28.0,18.0,20.0,24.0,18.0,8.0,14.0,3.0,41.0,37.0,9.0,7.0,20.0,8.0,15.0,18.0,54.0,8.0,86.0,76.0,28.0,28.0,8.0,8.0,23.0,20.0,14.0,16.0,13.0,8.0,15.0,51.0,16.0,21.0,11.0,8.0,24.0,9.0,15.0,15.0,53.0,7.0,83.0,53.0,302.0,34.0,10.0,9.0,66.0,20.0,17.0,16.0,14.0,8.0,19.0,31.0,214.0,52.0,9.0,8.0,88.0,9.0,16.0,15.0,53.0,7.0,95.0,31.0,125.0,49.0,10.0,7.0,85.0,6.0,16.0,14.0,53.0,7.0,96.0,24.0,75.0,32300.0
1582898545286216974,8.0,7.0,63.0,7.0,14.0,13.0,51.0,8.0,84.0,16.0,68.0,36.0,10.0,9.0,47.0,20.0,13.0,13.0,12.0,7.0,14.0,4.0,46.0,30.0,9.0,7.0,35.0,6.0,11.0,11.0,52.0,8.0,90.0,13.0,29.0,24.0,8.0,8.0,26.0,55.0,14.0,11.0,11.0,7.0,9.0,0.0,22.0,20.0,8.0,8.0,29.0,7.0,26.0,29.0,61.0,8.0,86.0,9.0,57.0,48.0,8.0,7.0,28.0,20.0,21.0,23.0,18.0,8.0,11.0,2.0,38.0,38.0,8.0,8.0,22.0,7.0,18.0,18.0,55.0,6.0,82.0,52.0,24.0,28.0,10.0,7.0,25.0,19.0,15.0,16.0,13.0,7.0,14.0,32.0,20.0,22.0,10.0,8.0,27.0,8.0,15.0,15.0,53.0,8.0,85.0,42.0,305.0,37.0,10.0,9.0,69.0,19.0,17.0,16.0,14.0,8.0,19.0,23.0,219.0,49.0,11.0,8.0,89.0,9.0,16.0,16.0,53.0,7.0,90.0,27.0,128.0,49.0,10.0,8.0,87.0,7.0,15.0,14.0,53.0,8.0,93.0,21.0,76.0,32299.0
1582898545286335945,9.0,9.0,63.0,9.0,14.0,13.0,51.0,8.0,84.0,16.0,68.0,36.0,9.0,8.0,47.0,18.0,14.0,10.0,12.0,9.0,14.0,14.0,47.0,29.0,8.0,7.0,36.0,9.0,11.0,12.0,50.0,7.0,87.0,14.0,31.0,23.0,10.0,7.0,27.0,9.0,11.0,11.0,49.0,7.0,83.0,10.0,18.0,17.0,9.0,8.0,29.0,7.0,27.0,29.0,61.0,7.0,83.0,9.0,55.0,49.0,9.0,8.0,27.0,18.0,21.0,24.0,18.0,8.0,12.0,2.0,37.0,37.0,8.0,7.0,20.0,7.0,17.0,18.0,54.0,7.0,86.0,36.0,25.0,27.0,8.0,7.0,25.0,18.0,14.0,17.0,13.0,7.0,18.0,23.0,19.0,21.0,8.0,8.0,27.0,8.0,15.0,15.0,53.0,7.0,89.0,29.0,310.0,34.0,10.0,7.0,71.0,20.0,17.0,17.0,13.0,8.0,22.0,13.0,219.0,51.0,12.0,8.0,91.0,9.0,15.0,17.0,53.0,8.0,95.0,17.0,126.0,52.0,10.0,8.0,87.0,7.0,15.0,14.0,53.0,8.0,93.0,21.0,76.0,32299.0
1582898545330456972,12.0,7.0,64.0,7.0,13.0,13.0,53.0,8.0,95.0,12.0,71.0,33.0,10.0,8.0,48.0,56.0,11.0,13.0,11.0,7.0,17.0,0.0,46.0,31.0,9.0,9.0,35.0,7.0,10.0,11.0,52.0,6.0,91.0,12.0,31.0,24.0,10.0,6.0,26.0,5.0,11.0,11.0,49.0,9.0,85.0,7.0,21.0,18.0,9.0,8.0,29.0,55.0,25.0,29.0,23.0,7.0,13.0,0.0,55.0,49.0,9.0,8.0,28.0,7.0,21.0,23.0,57.0,8.0,89.0,10.0,38.0,38.0,8.0,9.0,22.0,9.0,17.0,19.0,56.0,8.0,86.0,31.0,27.0,26.0,8.0,11.0,24.0,19.0,14.0,14.0,13.0,8.0,16.0,17.0,18.0,22.0,10.0,10.0,27.0,8.0,14.0,15.0,52.0,6.0,92.0,23.0,304.0,34.0,10.0,10.0,71.0,19.0,14.0,17.0,14.0,8.0,20.0,12.0,217.0,51.0,11.0,9.0,88.0,8.0,16.0,16.0,54.0,8.0,93.0,15.0,129.0,46.0,12.0,9.0,86.0,9.0,15.0,14.0,53.0,8.0,93.0,13.0,77.0,32297.0
1582898545330672979,11.0,8.0,63.0,7.0,13.0,13.0,53.0,8.0,95.0,12.0,71.0,33.0,10.0,9.0,47.0,20.0,13.0,13.0,11.0,7.0,16.0,0.0,48.0,30.0,9.0,8.0,34.0,8.0,10.0,11.0,50.0,8.0,88.0,9.0,29.0,24.0,10.0,8.0,27.0,8.0,9.0,11.0,49.0,7.0,82.0,9.0,20.0,20.0,9.0,8.0,28.0,7.0,26.0,29.0,60.0,8.0,85.0,9.0,56.0,49.0,8.0,8.0,26.0,18.0,22.0,24.0,18.0,7.0,12.0,5.0,37.0,39.0,9.0,7.0,22.0,8.0,16.0,18.0,54.0,8.0,83.0,21.0,27.0,29.0,8.0,11.0,24.0,19.0,14.0,14.0,13.0,8.0,16.0,17.0,18.0,22.0,10.0,10.0,27.0,8.0,14.0,15.0,52.0,6.0,92.0,23.0,304.0,34.0,10.0,10.0,71.0,19.0,14.0,17.0,14.0,8.0,20.0,12.0,217.0,51.0,11.0,9.0,88.0,8.0,16.0,16.0,54.0,8.0,93.0,15.0,129.0,46.0,12.0,9.0,86.0,9.0,15.0,14.0,53.0,8.0,93.0,13.0,77.0,32297.0
1582898545374284982,11.0,6.0,61.0,7.0,13.0,13.0,53.0,7.0,90.0,10.0,70.0,36.0,10.0,7.0,46.0,19.0,13.0,14.0,12.0,8.0,14.0,0.0,47.0,30.0,9.0,8.0,33.0,7.0,12.0,10.0,52.0,7.0,86.0,10.0,30.0,24.0,9.0,8.0,26.0,5.0,10.0,10.0,49.0,7.0,83.0,8.0,22.0,18.0,9.0,7.0,28.0,8.0,27.0,29.0,58.0,6.0,82.0,6.0,55.0,50.0,59.0,8.0,26.0,8.0,21.0,24.0,0.0,6.0,12.0,10.0,37.0,40.0,7.0,6.0,21.0,6.0,17.0,17.0,16.0,7.0,13.0,17.0,25.0,28.0,7.0,8.0,21.0,54.0,13.0,14.0,13.0,8.0,23.0,0.0,20.0,22.0,8.0,7.0,17.0,6.0,15.0,16.0,52.0,7.0,92.0,14.0,300.0,35.0,10.0,8.0,66.0,19.0,15.0,17.0,13.0,8.0,18.0,6.0,215.0,48.0,11.0,8.0,83.0,9.0,16.0,16.0,53.0,8.0,94.0,12.0,126.0,48.0,11.0,8.0,83.0,8.0,14.0,14.0,49.0,8.0,91.0,11.0,77.0,32298.0
1582898545374474048,9.0,8.0,61.0,8.0,14.0,13.0,52.0,7.0,93.0,8.0,68.0,36.0,8.0,8.0,45.0,19.0,14.0,12.0,11.0,8.0,15.0,0.0,48.0,29.0,9.0,7.0,33.0,9.0,12.0,10.0,53.0,6.0,92.0,7.0,29.0,24.0,9.0,7.0,26.0,6.0,10.0,10.0,50.0,7.0,85.0,9.0,21.0,19.0,9.0,6.0,28.0,9.0,27.0,29.0,60.0,6.0,83.0,7.0,55.0,49.0,8.0,7.0,28.0,19.0,21.0,21.0,17.0,7.0,13.0,0.0,38.0,36.0,7.0,8.0,21.0,9.0,18.0,19.0,53.0,6.0,83.0,14.0,27.0,29.0,7.0,8.0,21.0,54.0,13.0,14.0,13.0,8.0,23.0,0.0,20.0,22.0,8.0,7.0,17.0,6.0,15.0,16.0,52.0,7.0,92.0,14.0,300.0,35.0,8.0,7.0,63.0,20.0,19.0,17.0,13.0,8.0,22.0,9.0,218.0,47.0,11.0,8.0,85.0,10.0,16.0,15.0,54.0,8.0,99.0,10.0,126.0,49.0,11.0,8.0,81.0,11.0,16.0,14.0,51.0,8.0,95.0,9.0,75.0,32298.0
1582898545374593973,10.0,8.0,61.0,10.0,13.0,13.0,52.0,8.0,89.0,7.0,68.0,33.0,10.0,8.0,45.0,20.0,13.0,14.0,12.0,9.0,13.0,3.0,47.0,29.0,9.0,8.0,34.0,7.0,12.0,11.0,50.0,8.0,85.0,6.0,29.0,22.0,10.0,7.0,26.0,7.0,10.0,9.0,51.0,7.0,78.0,7.0,20.0,22.0,9.0,7.0,29.0,9.0,26.0,29.0,59.0,9.0,86.0,7.0,58.0,49.0,8.0,7.0,28.0,19.0,21.0,21.0,17.0,7.0,13.0,0.0,38.0,36.0,7.0,8.0,21.0,9.0,18.0,19.0,53.0,6.0,83.0,14.0,27.0,29.0,6.0,10.0,21.0,19.0,15.0,15.0,13.0,6.0,12.0,4.0,18.0,21.0,10.0,10.0,19.0,8.0,15.0,15.0,52.0,7.0,82.0,13.0,303.0,35.0,10.0,9.0,64.0,20.0,16.0,17.0,14.0,8.0,16.0,0.0,216.0,51.0,11.0,9.0,86.0,10.0,15.0,16.0,53.0,6.0,93.0,9.0,126.0,49.0,10.0,8.0,82.0,11.0,15.0,14.0,53.0,6.0,95.0,9.0,77.0,32296.0
1582898545418222904,9.0,9.0,56.0,9.0,14.0,13.0,53.0,6.0,87.0,8.0,69.0,34.0,10.0,10.0,43.0,19.0,12.0,14.0,13.0,8.0,12.0,0.0,47.0,30.0,8.0,7.0,32.0,9.0,11.0,12.0,52.0,6.0,78.0,6.0,29.0,24.0,10.0,7.0,26.0,7.0,10.0,9.0,51.0,7.0,78.0,7.0,20.0,22.0,9.0,7.0,29.0,9.0,26.0,29.0,59.0,9.0,86.0,7.0,58.0,49.0,7.0,9.0,27.0,19.0,21.0,25.0,18.0,8.0,12.0,1.0,36.0,41.0,7.0,16.0,21.0,55.0,17.0,19.0,15.0,8.0,11.0,0.0,27.0,27.0,9.0,18.0,18.0,7.0,14.0,16.0,51.0,7.0,77.0,10.0,20.0,21.0,10.0,17.0,14.0,9.0,14.0,15.0,51.0,7.0,81.0,11.0,298.0,35.0,10.0,14.0,59.0,20.0,16.0,16.0,13.0,7.0,15.0,0.0,213.0,50.0,12.0,13.0,81.0,9.0,16.0,16.0,54.0,8.0,89.0,7.0,124.0,50.0,12.0,11.0,78.0,9.0,14.0,14.0,52.0,7.0,91.0,9.0,75.0,32299.0
1582898545418371915,9.0,9.0,56.0,9.0,14.0,13.0,53.0,6.0,87.0,8.0,69.0,34.0,10.0,10.0,43.0,19.0,12.0,14.0,13.0,8.0,12.0,0.0,47.0,30.0,8.0,7.0,32.0,9.0,11.0,12.0,52.0,6.0,78.0,6.0,29.0,24.0,9.0,9.0,25.0,9.0,11.0,9.0,49.0,7.0,85.0,8.0,22.0,19.0,10.0,8.0,27.0,7.0,27.0,30.0,59.0,8.0,73.0,8.0,55.0,47.0,8.0,8.0,26.0,17.0,21.0,21.0,16.0,8.0,14.0,2.0,36.0,36.0,8.0,31.0,21.0,7.0,18.0,18.0,55.0,7.0,86.0,14.0,26.0,27.0,8.0,44.0,17.0,19.0,14.0,16.0,13.0,8.0,12.0,4.0,19.0,23.0,10.0,38.0,16.0,8.0,15.0,16.0,49.0,7.0,86.0,11.0,304.0,34.0,10.0,14.0,59.0,20.0,16.0,16.0,13.0,7.0,15.0,0.0,213.0,50.0,12.0,13.0,81.0,9.0,16.0,16.0,54.0,8.0,89.0,7.0,124.0,50.0,12.0,11.0,78.0,9.0,14.0,14.0,52.0,7.0,91.0,9.0,75.0,32299.0
1582898545425260066,9.0,17.0,56.0,9.0,13.0,13.0,53.0,7.0,85.0,8.0,69.0,36.0,8.0,11.0,43.0,20.0,13.0,12.0,12.0,8.0,12.0,0.0,46.0,30.0,8.0,11.0,32.0,8.0,11.0,11.0,50.0,8.0,81.0,9.0,27.0,24.0,8.0,11.0,25.0,9.0,11.0,10.0,49.0,7.0,69.0,7.0,20.0,19.0,7.0,9.0,27.0,7.0,26.0,28.0,61.0,7.0,85.0,8.0,54.0,49.0,7.0,7.0,26.0,19.0,21.0,24.0,19.0,7.0,11.0,6.0,36.0,36.0,8.0,36.0,21.0,7.0,17.0,18.0,54.0,7.0,88.0,13.0,25.0,27.0,8.0,44.0,17.0,19.0,14.0,16.0,13.0,8.0,12.0,4.0,19.0,23.0,10.0,38.0,16.0,8.0,15.0,16.0,49.0,7.0,86.0,11.0,304.0,34.0,10.0,30.0,55.0,19.0,17.0,16.0,13.0,9.0,13.0,5.0,215.0,50.0,10.0,23.0,76.0,10.0,16.0,16.0,53.0,8.0,83.0,9.0,125.0,49.0,10.0,19.0,76.0,9.0,14.0,15.0,52.0,8.0,91.0,10.0,76.0,32298.0
