A1,A2,A3,B1,B2,B3,C1,C2,C3,
104,208,379,73,174,317,131,99,193,
104,209,379,74,175,318,132,98,194,
104,208,378,74,174,318,132,98,193,
104,209,379,74,175,318,132,98,193,
104,208,379,73,173,318,132,99,194,
103,209,379,73,174,317,131,98,192,
105,208,379,73,174,319,131,99,193,
104,210,379,74,175,318,133,99,193,
104,208,380,75,175,319,133,99,193,
104,208,380,73,175,319,132,97,193,
103,208,379,74,175,319,132,98,193,
104,209,379,73,175,318,131,98,193,
103,209,379,74,176,317,132,98,193,
104,210,379,73,176,318,132,98,193,
104,208,379,73,175,318,131,99,193,
104,209,379,73,175,317,132,98,192,
104,209,379,74,175,318,132,98,192,
105,209,380,74,176,318,132,99,193,
105,208,379,74,175,318,132,98,194,
105,209,379,74,175,319,132,98,193,
105,209,380,74,175,318,132,98,193,
105,209,380,75,176,319,131,98,193,
105,209,379,73,174,318,132,97,193,
105,209,380,74,175,318,132,98,193,
104,210,379,73,176,318,132,99,193,
105,209,380,74,174,318,132,99,194,
105,209,380,73,174,319,132,99,193,
105,210,379,73,174,318,131,99,193,
105,209,379,74,175,318,133,99,194,
104,208,379,74,175,318,132,98,192,
105,209,379,72,175,318,131,97,193,
104,209,380,73,173,318,132,99,193,
104,209,380,74,175,318,132,99,193,
105,209,379,73,174,318,131,98,193,
104,209,379,74,175,318,131,99,193,
104,209,379,74,175,318,132,98,194,
104,209,380,73,175,317,132,98,193,
105,209,380,74,175,318,133,99,194,
103,209,380,73,175,317,132,98,193,
104,210,380,73,174,318,131,99,192,
104,210,380,73,175,318,132,99,193,
104,210,380,72,174,318,132,99,193,
103,210,380,73,174,318,131,99,193,
104,210,380,72,173,318,131,98,193,
104,210,380,72,174,318,132,98,193,
103,210,380,73,173,318,132,98,194,
103,209,380,74,174,318,131,99,194,
105,209,379,74,173,318,131,98,193,
104,210,380,73,174,318,131,98,193,
105,210,380,73,174,318,132,99,193,
104,210,380,72,174,318,132,99,194,
104,209,380,73,174,318,131,99,193,
104,209,380,73,174,318,132,99,193,
104,209,380,73,173,318,132,98,194,
104,210,380,73,174,318,131,99,194,
104,209,380,73,174,318,132,98,194,
104,209,381,74,174,317,132,99,194,
104,209,380,73,174,318,131,98,194,
103,210,380,73,174,318,130,99,194,
104,209,379,73,173,318,131,99,194,
104,209,380,73,174,318,132,99,194,
103,209,380,74,174,318,132,99,193,
104,210,380,73,175,318,131,99,193,
105,210,380,73,174,319,132,99,194,
104,210,379,74,175,318,132,98,194,
104,210,379,75,175,318,133,99,193,
104,210,379,74,175,318,132,99,194,
104,210,380,74,175,318,132,99,193,
105,210,380,74,175,319,133,98,194,
105,209,379,74,175,318,132,99,193,
104,210,379,74,176,319,133,98,194,
105,210,379,75,175,319,132,99,193,
105,210,379,74,175,318,133,99,193,
105,210,379,75,175,318,132,99,194,
106,210,379,75,175,318,132,99,194,
105,208,379,74,174,318,132,98,194,
106,209,379,74,175,320,132,99,193,
105,209,380,75,175,319,131,99,194,
105,209,380,75,175,318,132,99,194,
105,209,379,73,174,318,133,99,195,
105,209,379,73,175,318,131,99,195,
105,209,380,74,175,319,133,99,194,
106,209,380,74,175,319,132,99,193,
104,209,380,74,175,318,132,99,195,
105,210,380,73,175,319,133,99,195,
105,209,379,75,175,318,133,99,195,
104,208,380,74,176,319,133,99,195,
105,210,379,74,175,318,131,99,194,
104,209,380,74,175,319,133,99,195,
104,209,380,75,175,319,133,100,195,
105,209,379,75,175,318,134,100,194,
105,209,380,74,175,319,134,98,194,
106,210,380,73,176,319,133,99,194,
105,209,380,75,176,318,133,98,194,
105,210,380,73,175,318,133,100,194,
105,210,380,75,176,319,133,100,195,
104,210,380,74,175,319,132,100,194,
104,210,380,75,176,318,134,99,195,
105,210,380,73,176,318,133,100,195,
105,210,380,74,176,319,133,99,194,
104,209,380,75,176,319,133,100,194,
105,210,380,75,176,319,133,100,194,
104,210,380,73,176,319,133,99,194,
105,210,380,73,176,318,134,99,195,
106,210,380,73,176,319,132,99,194,
105,209,380,74,176,319,132,100,194,
105,210,379,74,177,319,133,99,194,
104,209,380,74,176,319,134,99,194,
105,210,380,74,176,319,134,100,194,
104,210,381,74,175,318,132,99,194,
104,210,380,74,176,319,133,99,195,
105,209,381,73,176,319,133,98,194,
105,210,380,74,176,319,133,98,195,
105,210,380,73,175,319,133,100,194,
104,211,380,73,176,319,134,99,194,
102,209,380,73,176,319,133,99,194,
104,210,381,73,175,319,132,99,194,
104,211,381,74,176,318,132,99,194,
104,211,380,73,175,319,132,99,194,
104,210,380,74,175,319,132,98,194,
105,210,381,73,175,318,132,99,194,
104,210,381,72,175,318,132,98,194,
103,210,381,73,176,319,133,98,194,
104,209,380,73,175,319,133,99,194,
103,210,381,74,175,319,131,99,194,
104,209,381,73,175,319,132,99,194,
103,211,381,73,175,319,132,100,194,
104,209,380,74,176,318,132,99,194,
104,210,381,74,175,319,132,99,194,
104,210,381,74,175,318,133,100,194,
104,210,380,75,176,319,132,99,195,
104,210,380,74,176,318,134,99,194,
104,210,380,74,176,319,134,99,195,
104,210,381,74,176,318,132,99,194,
104,210,381,74,175,318,132,99,195,
105,209,381,73,175,318,133,99,194,
105,210,381,73,175,318,134,99,194,
104,210,381,74,174,319,134,99,195,
104,210,381,73,175,318,133,99,193,
105,210,381,73,175,318,133,99,194,
103,211,381,73,174,318,133,100,195,
104,210,380,73,175,318,133,100,194,
105,211,381,73,176,318,134,99,194,
105,210,381,73,175,318,133,99,194,
104,211,381,74,176,318,133,99,194,
105,211,381,74,176,317,134,99,193,
104,211,381,74,176,318,133,99,194,
104,211,381,73,175,318,132,99,195,
105,211,381,75,176,318,133,99,194,
104,211,381,72,176,318,133,99,194,
105,212,380,73,176,319,134,99,194,
105,212,382,73,176,318,133,98,195,
105,211,382,75,176,318,134,99,195,
104,211,381,74,176,318,133,100,195,
104,212,382,74,176,318,133,100,194,
104,212,381,73,176,319,134,98,195,
103,211,381,73,175,318,132,100,195,
103,210,381,74,175,318,133,100,194,
105,212,381,73,175,319,133,100,195,
104,211,381,74,176,318,132,99,195,
105,210,381,74,176,318,133,99,195,
105,212,381,73,175,318,132,98,194,
104,211,381,74,176,317,132,99,195,
104,212,380,74,175,317,134,100,195,
104,212,381,73,176,318,133,100,194,
105,212,381,74,176,319,133,100,195,
104,211,382,74,176,318,134,99,194,
104,212,381,74,176,318,133,98,194,
105,213,382,73,176,318,134,100,194,
106,213,380,74,176,318,134,99,194,
104,211,382,74,176,318,133,100,195,
105,212,382,74,176,318,133,100,195,
105,212,381,73,176,319,134,98,195,
105,212,382,73,176,318,133,100,195,
105,212,382,74,175,318,132,100,195,
104,211,381,74,176,318,132,99,194,
106,212,381,74,176,318,133,99,194,
106,212,381,74,176,318,133,100,194,
105,213,381,73,176,318,134,100,194,
104,212,382,74,176,318,133,100,195,
105,212,382,73,177,318,133,100,194,
105,213,381,74,176,319,132,99,195,
104,212,382,74,176,318,133,100,195,
105,213,382,74,176,318,133,100,194,
105,213,381,74,176,319,134,99,194,
106,213,381,74,176,318,134,99,195,
105,212,382,74,176,318,132,100,195,
105,213,381,74,176,318,134,99,194,
106,212,381,74,176,318,133,99,195,
105,213,381,74,175,318,133,100,194,
105,213,381,74,176,318,133,100,195,
104,213,382,75,175,318,133,100,195,
105,212,381,74,175,318,134,101,195,
106,212,382,74,176,319,135,101,195,
105,213,381,73,176,318,135,101,195,
105,211,380,74,176,319,135,100,195,
105,212,381,74,175,319,134,99,195,
106,213,380,74,176,319,134,99,194,
105,213,380,74,175,319,134,99,195,
105,212,380,74,176,318,134,100,194,
105,212,380,74,175,318,135,100,195,
106,212,381,75,176,319,134,100,195,
106,212,381,72,175,319,134,100,195,
106,212,381,74,176,319,135,100,194,
106,212,381,74,175,319,135,100,195,
106,212,380,74,175,319,134,100,194,
106,212,380,74,175,319,135,100,195,
105,212,381,75,176,318,135,99,195,
105,212,381,74,176,318,134,99,194,
105,212,381,73,176,318,134,99,194,
105,212,381,74,176,319,134,99,195,
105,212,381,75,175,319,134,100,195,
105,212,381,74,176,318,134,99,195,
105,212,382,74,176,318,135,100,195,
106,213,381,75,175,318,134,100,195,
106,212,381,75,174,318,135,100,195,
106,212,381,75,176,319,136,100,195,
106,212,381,75,175,318,135,100,195,
105,212,381,74,175,319,135,99,195,
105,212,381,75,175,319,134,99,195,
106,212,380,74,175,319,134,100,195,
104,212,380,74,175,319,135,100,196,
106,212,381,74,175,319,135,99,194,
105,212,381,74,176,319,135,100,194,
105,212,381,73,175,318,134,99,195,
106,213,381,74,175,318,135,99,196,
106,211,380,74,175,319,135,100,194,
104,213,380,74,175,319,134,100,195,
105,213,381,74,175,319,134,99,195,
105,213,380,74,175,319,134,100,195,
106,213,380,74,175,319,135,100,195,
105,213,380,74,175,319,136,100,195,
106,212,381,74,175,318,135,100,194,
105,212,381,75,175,319,135,100,195,
105,212,381,74,175,319,135,100,194,
105,212,380,73,175,319,134,100,194,
105,213,380,75,174,319,134,100,195,
