A1,A2,A3,B1,B2,B3,C1,C2,C3,
167,110,44,53,83,41,17,19,9,
167,111,45,53,83,43,16,19,9,
167,111,43,53,83,43,17,19,8,
167,111,44,54,82,42,18,19,9,
166,110,44,54,83,41,18,20,8,
165,110,44,54,82,42,17,18,8,
166,110,43,54,82,43,16,18,8,
168,111,44,53,82,42,16,19,8,
168,111,42,54,83,42,17,18,9,
167,111,44,54,82,43,17,18,9,
168,111,44,54,82,42,17,18,9,
167,110,44,54,83,42,17,18,9,
167,111,45,54,83,42,16,19,9,
166,110,44,54,83,42,18,19,9,
167,109,44,53,82,43,15,18,7,
166,109,43,53,81,42,16,19,8,
169,110,44,54,82,42,18,19,7,
167,108,44,54,83,41,16,19,8,
168,110,44,54,82,42,16,20,9,
167,110,44,53,82,42,17,19,8,
167,110,43,54,83,41,17,19,8,
169,110,44,54,83,42,16,19,8,
170,111,43,53,83,42,17,19,8,
169,110,44,54,83,42,18,19,9,
169,110,43,54,83,42,16,19,9,
170,111,45,54,83,42,16,19,8,
170,110,42,55,82,41,16,19,8,
170,110,44,54,82,42,16,19,8,
170,110,44,54,83,41,17,19,7,
170,110,44,54,82,43,17,19,8,
169,110,44,54,84,43,17,19,9,
168,111,42,55,84,43,17,19,9,
169,111,44,55,83,43,16,19,8,
168,110,43,54,84,43,16,19,10,
168,110,44,55,83,43,16,18,9,
170,108,44,55,83,42,17,19,8,
168,109,44,54,83,42,17,18,7,
168,110,43,55,82,41,17,19,8,
167,109,44,54,82,42,17,19,7,
167,109,44,54,83,43,17,19,9,
169,109,43,55,83,42,17,19,9,
168,109,44,54,83,42,16,17,9,
167,108,44,55,82,42,17,19,9,
167,109,44,54,82,43,18,18,8,
168,108,43,55,82,42,16,19,9,
169,108,44,55,82,42,17,18,8,
169,108,43,55,83,43,17,18,7,
168,109,43,56,83,43,16,18,8,
169,108,44,55,82,42,17,18,8,
169,109,45,55,83,42,17,19,8,
169,108,44,56,83,43,17,19,8,
169,109,44,56,83,43,17,18,10,
168,109,44,55,83,42,16,18,9,
169,109,44,55,83,42,17,18,9,
169,109,44,55,83,43,17,19,8,
170,109,43,55,83,43,16,19,9,
169,108,43,54,83,43,16,19,9,
169,109,43,54,83,43,16,19,9,
169,109,43,54,83,42,16,19,8,
168,108,45,54,82,42,15,18,8,
167,108,44,56,83,43,17,19,8,
168,109,43,55,83,42,16,19,8,
168,109,44,54,83,42,17,18,10,
168,108,45,54,83,43,16,18,8,
169,109,44,55,83,43,17,19,9,
168,109,44,55,83,44,17,18,9,
169,110,44,54,83,42,17,19,8,
170,110,44,55,84,42,16,18,8,
167,109,44,55,83,43,16,18,7,
169,109,44,54,83,42,17,19,8,
169,109,43,54,83,43,17,18,9,
169,109,44,54,83,43,17,19,9,
170,109,44,55,82,43,17,17,9,
169,109,43,54,83,43,18,19,9,
168,109,44,54,83,42,17,19,9,
170,109,44,54,82,43,16,19,9,
169,109,44,54,82,42,16,18,9,
168,108,44,54,83,43,17,18,7,
168,110,44,54,81,42,16,19,9,
168,109,44,54,82,42,17,18,8,
168,108,43,55,81,43,17,19,9,
168,109,45,54,82,42,17,18,8,
168,108,43,54,83,43,18,19,9,
169,109,44,54,82,44,17,19,8,
168,109,44,55,83,43,17,18,9,
168,109,44,55,81,43,16,20,9,
167,108,44,54,82,43,17,19,8,
168,109,44,55,82,43,17,19,9,
168,108,43,54,82,42,17,19,8,
169,108,44,54,82,43,17,19,9,
169,108,44,55,82,42,16,19,9,
169,108,44,54,82,43,18,18,9,
169,109,44,54,83,43,16,19,7,
168,109,43,54,83,42,17,18,9,
167,109,43,54,83,42,17,19,9,
167,108,44,55,82,43,17,19,9,
168,108,43,55,82,43,16,19,8,
169,108,45,55,82,42,17,19,9,
168,108,44,54,82,43,17,18,9,
168,108,44,55,82,43,17,18,9,
168,108,43,55,82,43,18,18,8,
168,109,43,54,83,43,16,18,9,
167,107,44,53,81,43,18,19,8,
169,108,44,55,83,43,17,18,8,
169,109,44,55,82,43,17,19,9,
169,108,44,54,82,43,17,18,9,
169,108,45,54,81,43,16,19,9,
169,108,44,53,83,42,16,19,10,
167,108,44,53,83,43,16,18,9,
168,108,44,54,83,43,18,19,8,
167,107,44,54,81,43,18,19,9,
168,108,44,55,82,43,17,19,8,
167,108,43,54,83,42,17,19,9,
169,107,44,53,82,43,16,19,9,
168,107,43,54,82,43,17,18,8,
169,108,44,54,81,42,16,19,9,
169,108,43,54,82,43,16,18,8,
169,106,43,54,81,43,17,19,9,
168,109,44,54,82,43,16,19,9,
169,108,44,54,83,43,16,18,8,
169,108,45,54,82,43,17,19,9,
169,108,43,54,84,43,17,19,9,
169,106,43,54,82,42,18,18,9,
168,109,44,54,83,43,17,19,9,
169,107,44,54,83,43,17,19,9,
168,108,43,54,84,43,17,19,8,
169,108,42,53,83,43,18,19,10,
169,108,43,54,82,42,18,19,9,
169,107,42,53,82,43,17,19,8,
168,108,44,54,83,42,17,20,9,
167,108,44,53,84,42,17,18,9,
168,110,44,54,82,43,18,18,9,
168,108,44,54,82,42,17,19,8,
167,109,44,53,83,43,16,20,9,
168,109,44,53,83,42,18,19,8,
169,108,45,54,82,42,17,19,10,
167,106,44,54,81,42,17,19,9,
170,107,44,54,81,43,16,20,7,
168,108,45,54,82,42,17,19,8,
168,108,44,53,82,42,17,19,10,
168,108,44,52,81,42,17,19,9,
168,108,44,54,82,42,17,18,9,
168,109,44,53,82,43,18,20,8,
168,109,45,53,81,42,16,20,9,
167,108,45,54,82,42,17,19,8,
167,109,45,53,82,42,17,19,9,
169,108,44,53,82,43,17,19,8,
167,109,43,54,82,41,17,19,9,
168,108,43,52,83,42,17,19,9,
167,108,44,54,82,43,17,19,9,
167,109,45,53,83,42,17,19,10,
167,109,43,53,83,43,17,19,9,
169,108,44,53,82,42,18,19,9,
167,108,43,53,82,42,18,19,9,
169,109,44,53,82,42,18,20,8,
168,109,44,52,82,41,17,20,7,
168,109,45,54,82,43,18,19,9,
167,108,44,53,83,43,17,19,9,
167,109,45,52,82,42,16,19,8,
170,108,44,53,83,43,17,19,8,
170,109,44,54,83,42,16,18,8,
169,109,45,53,82,42,18,19,8,
169,108,44,53,83,43,16,19,9,
169,108,44,53,82,43,17,20,9,
168,109,44,53,83,42,18,19,10,
169,107,44,54,82,41,18,19,8,
170,108,44,53,82,43,17,19,8,
169,109,45,53,82,43,18,19,8,
169,109,44,54,83,43,16,20,9,
169,107,45,53,84,43,16,20,9,
168,109,45,52,83,43,17,18,8,
169,109,44,53,83,41,18,19,7,
169,109,44,53,83,43,17,19,9,
170,108,44,53,82,42,17,18,7,
170,108,45,53,83,43,16,19,8,
170,109,44,54,83,43,17,19,9,
171,109,44,53,83,43,16,19,9,
170,107,44,52,83,43,17,19,9,
170,107,43,52,82,42,17,19,8,
170,108,44,53,83,43,18,18,8,
169,107,45,53,83,42,16,19,8,
170,107,44,53,82,42,17,19,8,
171,107,45,53,82,42,17,18,8,
170,108,43,53,83,42,17,20,8,
169,107,45,54,83,42,18,19,8,
169,107,44,53,82,42,17,19,8,
169,108,44,53,82,42,16,19,9,
169,108,45,54,83,42,17,19,8,
169,107,43,54,83,42,18,19,9,
171,108,44,54,83,41,16,19,9,
172,108,44,54,83,43,17,19,8,
170,108,44,54,83,43,17,19,9,
171,109,45,53,83,42,16,19,8,
170,109,44,53,83,42,17,18,9,
168,109,43,53,83,42,16,19,9,
171,109,45,53,83,43,16,20,10,
168,110,44,54,83,43,18,18,9,
170,108,44,54,83,43,16,19,9,
171,109,44,54,83,43,18,19,9,
170,109,44,54,84,42,16,19,8,
171,109,45,53,84,42,17,18,8,
170,109,44,53,82,43,18,19,8,
170,109,44,53,83,43,17,18,9,
169,108,45,54,84,43,17,19,9,
169,109,44,53,84,43,17,20,8,
169,110,45,54,84,43,18,20,9,
169,109,43,53,83,43,16,20,9,
170,108,44,54,84,43,18,19,9,
171,109,44,54,84,44,16,19,8,
171,110,45,54,84,42,16,20,9,
170,108,44,54,83,42,18,19,9,
172,110,45,54,85,43,16,19,8,
171,110,44,54,84,42,16,18,9,
170,111,44,53,84,43,16,19,8,
170,110,44,53,84,43,17,18,9,
171,110,44,55,85,42,16,18,9,
170,110,43,53,84,43,18,19,8,
